Product.Code,Labeler.Code,Substance.Name,Strength,DEA.Schedule,Total.Reimbursed,Medicaid.Reimbursed,Private.Reimbursed
1605,00259,BOTULINUM TOXIN TYPE A,50,Not Control,83412.71,57642.83,25769.88
1610,00378,DICYCLOMINE HYDROCHLORIDE,10,Not Control,3109962.99,2524180.96,585782.03
1611,00003,ENTECAVIR,0.5,Not Control,74183430.21,73851303.03,332127.18
1612,00003,ENTECAVIR,1,Not Control,38570701.62,38473925.92,96775.7
1614,00003,ENTECAVIR,0.05,Not Control,112596.01,108339.97,4256.04
1619,00781,AMOXICILLIN; CLAVULANATE POTASSIUM,200; 28.5,Not Control,8548.3,8397.45,150.85
1620,00378,DICYCLOMINE HYDROCHLORIDE,20,Not Control,2616889.33,2527866.5,89022.83
1623,00409,BUTORPHANOL TARTRATE,1,CIV,143369.73,135634.81,7734.92
1626,00409,BUTORPHANOL TARTRATE,2,CIV,611669.19,591348.38,20320.81
1626,00409,BUTORPHANOL TARTRATE,2,CIV,611669.19,591348.38,20320.81
1627,NA,NA,NA,NA,564862.38,548465.66,16396.72
1628,NA,NA,NA,NA,1962.37,1862.66,99.71
1629,NA,NA,NA,NA,1059.07,1038.07,21
1630,00409,ATROPINE SULFATE,0.1,Not Control,29817.940000000002,29505.71,312.23
1631,00409,CALCIUM CHLORIDE,100,Not Control,175.1,175.1,0
1632,00527,TRIAMTERENE; HYDROCHLOROTHIAZIDE,37.5; 25,Not Control,1121169.84,1080959.24,40210.6
1635,00781,ISOSORBIDE DINITRATE,5,Not Control,482911.18,477157.56,5753.62
1638,00527,LEVOTHYROXINE SODIUM,0.137,Not Control,2021558.51,1976335.77,45222.74
1639,00409,FUROSEMIDE,10,Not Control,26731.59,5137.69,21593.899999999998
1640,00378,VORICONAZOLE,200,Not Control,9797305.7,9590593.08,206712.62
1643,00781,AMOXICILLIN; CLAVULANATE POTASSIUM,400; 57,Not Control,555439.99,542137.09,13302.9
1646,NA,NA,NA,NA,2218.96,2195.66,23.3
1650,00378,NITROFURANTOIN,50,Not Control,1117376.89,1087222.62,30154.27
1653,NA,NA,NA,NA,23547.739999999998,23416.66,131.08
1654,NA,NA,NA,NA,66.16,66.16,0
1655,00781,PENICILLIN V POTASSIUM,500,Not Control,2620897.91,2545225.97,75671.94
1657,00378,SILDENAFIL CITRATE,20,Not Control,3364364.95,3328592.61,35772.340000000004
1658,00074,PARICALCITOL,5,Not Control,22252794.55,13535034.13,8717760.42
1663,NA,NA,NA,NA,1285.5,1285.5,0
1665,00378,TIZANIDINE HYDROCHLORIDE,2,Not Control,17010.88,15771.43,1239.45
1666,00378,TIZANIDINE HYDROCHLORIDE,4,Not Control,32481.31,32166.68,314.63
1667,00378,TIZANIDINE HYDROCHLORIDE,6,Not Control,23171.9,22817.690000000002,354.21000000000004
1677,NA,NA,NA,NA,7185.8,7085.7,100.1
1678,NA,NA,NA,NA,276.85,276.85,0
1679,00781,ONDANSETRON HYDROCHLORIDE,4,Not Control,269734.42,264097.17,5637.25
1681,00781,ONDANSETRON HYDROCHLORIDE,8,Not Control,185328.41,182969.53,2358.88
1683,00781,CETIRIZINE HYDROCHLORIDE,5,Not Control,107323.09,106808.43000000001,514.66
1684,00781,CETIRIZINE HYDROCHLORIDE,10,Not Control,722227.09,707416.21,14810.88
1693,NA,NA,NA,NA,19671.239999999998,6328.0599999999995,13343.18
1695,00527,BUTALBITAL; ACETAMINOPHEN; CAFFEINE,50; 325; 40,Not Control,3976482.31,3926638.31,49844
1698,NA,NA,NA,NA,249964.4,243482.84,6481.5599999999995
1700,00378,NITROFURANTOIN,100,Not Control,7544391.45,7400994.32,143397.13
1701,NA,NA,NA,NA,378,372,6
1702,00955,ZOLPIDEM TARTRATE,6.25,CIV,568663.48,557716.3,10947.18
1703,00955,ZOLPIDEM TARTRATE,12.5,CIV,2271280.08,2239849.31,31430.77
1704,00187,PHYTONADIONE,5,Not Control,26972793.33,25502203.17,1470590.16
1706,00884,ALUMINUM ACETATE,615,Not Control,1088.6,1088.6,0
1708,00032,PROGESTERONE,100,Not Control,622456.11,617813.97,4642.14
1710,00955,TRIAMCINOLONE ACETONIDE,55,Not Control,3614796.03,3540759.83,74036.2
1711,00006,MONTELUKAST SODIUM,4,Not Control,11984479.51,11954388.57,30090.940000000002
1713,NA,NA,NA,NA,493.46,493.46,0
1715,NA,NA,NA,NA,6203.75,6042.68,161.07000000000002
1716,NA,NA,NA,NA,12326.2,12143.85,182.35000000000002
1717,NA,NA,NA,NA,32116.239999999998,31773.61,342.63
1718,NA,NA,NA,NA,133725.09,132907.99,817.1
1719,NA,NA,NA,NA,54670.99,54481.62,189.37
1720,59762,EPLERENONE,50,Not Control,722054.23,713474.16,8580.07
1722,NA,NA,NA,NA,2127.38,2127.38,0
1723,NA,NA,NA,NA,2271.3199999999997,2221.74,49.58
1727,00955,OXALIPLATIN,5,Not Control,2053.79,2047.19,6.6
1730,00378,URSODIOL,300,Not Control,1101.12,1097.12,4
1731,NA,NA,NA,NA,664.52,664.52,0
1732,NA,NA,NA,NA,11590.09,11566.33,23.76
1733,00085,MOXIFLOXACIN HYDROCHLORIDE,400,Not Control,2931516.13,2806357.66,125158.47
1735,NA,NA,NA,NA,37466.34,36685.11,781.23
1736,00472,MICONAZOLE NITRATE,100,Not Control,80507.95,78033.65,2474.3
1737,00085,MOXIFLOXACIN HYDROCHLORIDE,400,Not Control,248604.86000000002,232712.32,15892.54
1738,00472,MICONAZOLE NITRATE,200,Not Control,531727.55,525478.72,6248.83
1741,NA,NA,NA,NA,5777.57,4970.42,807.15
1742,00527,PHENTERMINE HYDROCHLORIDE,15,CIV,357.41999999999996,335.47,21.95
1743,00378,CIPROFLOXACIN HYDROCHLORIDE; CIPROFLOXACIN,287.5; 212.6,Not Control,87692.95,86244.86,1448.09
1744,00121,GUAIFENESIN,100,Not Control,54942.89,54305.63,637.26
1745,00378,CIPROFLOXACIN HYDROCHLORIDE; CIPROFLOXACIN,574.9; 425.2,Not Control,2786.86,2777.86,9
1746,00409,BUPIVACAINE HYDROCHLORIDE; EPINEPHRINE BITARTRATE,2.5; .0091,Not Control,169291.73,169269,22.729999999999997
1748,00904,IBUPROFEN,400,Not Control,281441.99,280751.73,690.26
1749,00409,BUPIVACAINE HYDROCHLORIDE; EPINEPHRINE BITARTRATE,5; .0091,Not Control,27167.4,23859.35,3308.05
1750,00065,NEPAFENAC,3,Not Control,1579763.27,1532436.22,47327.05
1752,00409,BUPIVACAINE HYDROCHLORIDE; EPINEPHRINE BITARTRATE,2.5; .0091,Not Control,6227.49,5890.57,336.92
1754,00409,MAGNESIUM SULFATE HEPTAHYDRATE,500,Not Control,5823039.75,5731938.07,91101.68000000001
1755,00409,BUPIVACAINE HYDROCHLORIDE; EPINEPHRINE BITARTRATE,5; .0091,Not Control,5968.6500000000005,5964.81,3.84
1756,NA,NA,NA,NA,15008.39,15008.39,0
1760,00121,ALUMINUM HYDROXIDE; MAGNESIUM HYDROXIDE,200; 200,Not Control,11265.3,10866.58,398.71999999999997
1761,00121,ALUMINUM HYDROXIDE; MAGNESIUM HYDROXIDE; DIMETHICONE,200; 200; 20,Not Control,359670.05,355029.4,4640.65
1762,NA,NA,NA,NA,4963637.47,4871972.84,91664.63
1763,00143,TRIHEXYPHENIDYL HYDROCHLORIDE,5,Not Control,32122.46,31415.899999999998,706.56
1764,00143,TRIHEXYPHENIDYL HYDROCHLORIDE,2,Not Control,393820.43,383899.58,9920.85
1765,00143,ISOSORBIDE DINITRATE,2.5,Not Control,92.35,89.35,3
1766,00781,IMIPRAMINE HYDROCHLORIDE,50,Not Control,458986.3,448281.46,10704.84
1767,00143,ISOSORBIDE DINITRATE,5,Not Control,55.42,55.42,0
1769,00143,ISOSORBIDE DINITRATE,5,Not Control,103818.71,103513.22,305.49
1771,00143,ISOSORBIDE DINITRATE,10,Not Control,338177.54,335073.49,3104.05
1772,00143,ISOSORBIDE DINITRATE,20,Not Control,370785.88,366956.63,3829.25
1773,00143,ISOSORBIDE DINITRATE,30,Not Control,10740.11,10681.51,58.6
1775,00121,GUAIFENESIN; CODEINE PHOSPHATE,100; 10,CV,12446.07,11372.08,1073.99
1778,00409,METOPROLOL TARTRATE,1,Not Control,13812.24,12728.97,1083.27
1778,00409,METOPROLOL TARTRATE,1,Not Control,13812.24,12728.97,1083.27
1779,NA,NA,NA,NA,440668.27999999997,438144.7,2523.58
1782,00409,NALOXONE HYDROCHLORIDE,0.4,Not Control,81682.05,62840.01,18842.04
1785,00603,VITAMIN A PALMITATE; ASCORBIC ACID; CHOLECALCIFEROL; SODIUM FLUORIDE,1500; 35; 400; .25,Not Control,3226113.5100000002,3212622.4,13491.11
1786,00603,VITAMIN A PALMITATE; ASCORBIC ACID; CHOLECALCIFEROL; SODIUM FLUORIDE,1500; 35; 400; .5,Not Control,198455.59,197811.89,643.7
1787,00143,BUTALBITAL; ACETAMINOPHEN; CAFFEINE,50; 325; 40,Not Control,941143.84,930078.16,11065.68
1788,00527,FLUPHENAZINE HYDROCHLORIDE,1,Not Control,54601.21,53071.68,1529.53
1789,00781,DICLOFENAC SODIUM,75,Not Control,3684434.75,3631127.23,53307.52
1790,00527,FLUPHENAZINE HYDROCHLORIDE,5,Not Control,651017.11,634922.86,16094.25
1791,00527,FLUPHENAZINE HYDROCHLORIDE,10,Not Control,832257.08,816699,15558.08
1800,00378,LEVOTHYROXINE SODIUM,25,Not Control,14957705.31,13502876.11,1454829.2
1801,00224,PSYLLIUM HUSK,6,Not Control,191685946.83,191112040.38,573906.45
1803,00378,LEVOTHYROXINE SODIUM,50,Not Control,17544500.32,17101984.13,442516.19
1805,00378,LEVOTHYROXINE SODIUM,75,Not Control,13883189.25,13542031.3,341157.95
1807,00378,LEVOTHYROXINE SODIUM,88,Not Control,6502062.7700000005,6333873.89,168188.88
1808,NA,NA,NA,NA,63649.28,60903.09,2746.19
1809,00378,LEVOTHYROXINE SODIUM,100,Not Control,13613709.56,13290901.64,322807.92
1810,NA,NA,NA,NA,312664.38,300085.2,12579.18
1811,00378,LEVOTHYROXINE SODIUM,112,Not Control,5944878.49,5793554.73,151323.76
1812,NA,NA,NA,NA,60663.62,59146.68,1516.94
1813,00378,LEVOTHYROXINE SODIUM,125,Not Control,9996640.29,9742423.52,254216.77
1815,00378,LEVOTHYROXINE SODIUM,150,Not Control,7623708.65,7447057.28,176651.37
1817,00378,LEVOTHYROXINE SODIUM,175,Not Control,5070333.32,4958997.67,111335.65
1818,00781,FUROSEMIDE,20,Not Control,1975587.36,1870258.45,105328.91
1819,00378,LEVOTHYROXINE SODIUM,200,Not Control,5406965.15,5296283.05,110682.1
1821,00378,LEVOTHYROXINE SODIUM,300,Not Control,645726.96,632290.23,13436.73
1822,00224,PSYLLIUM HUSK,3.4,Not Control,26259.03,26100.03,159
1823,00378,LEVOTHYROXINE SODIUM,137,Not Control,3418922.27,3338556.05,80366.22
1830,00781,PROMETHAZINE HYDROCHLORIDE,25,Not Control,5545024.48,5382299.05,162725.43
1831,00781,AMOXICILLIN; CLAVULANATE POTASSIUM,500; 125,Not Control,7893.64,6220.05,1673.5900000000001
1832,00781,PROMETHAZINE HYDROCHLORIDE,50,Not Control,406213,397174.96,9038.04
1833,00169,INSULIN HUMAN,100,Not Control,25014126.7,24176438.48,837688.22
1834,00169,INSULIN HUMAN,100,Not Control,28945240.98,28400516.57,544724.41
1837,00169,INSULIN HUMAN,100,Not Control,50874197.4,50444186.14,430011.26
1841,00603,VALPROIC ACID,250,Not Control,4488311.82,4367758.97,120552.85
1847,00224,PSYLLIUM HUSK,20,Not Control,2793.9,2655.3,138.6
1849,58468,NA,NA,Not Control,5131051.25,4847207.350000001,283843.9
1850,00536,PSEUDOEPHEDRINE HYDROCHLORIDE,30,Not Control,189895.55,188701.44,1194.11
1851,NA,NA,NA,NA,227198.34,226304.53,893.8100000000001
1852,00781,AMOXICILLIN; CLAVULANATE POTASSIUM,875; 125,Not Control,18439446.45,18055422.73,384023.72000000003
1853,NA,NA,NA,NA,28558.35,27390.469999999998,1167.88
1854,NA,NA,NA,NA,2997.1099999999997,2980.84,16.27
1855,00224,PSYLLIUM HUSK,3.5,Not Control,2837.82,2732.82,105
1856,00224,PSYLLIUM HUSK,4.3,Not Control,131.46,130.46,1
1860,00224,PLANTAGO SEED; SENNOSIDES,500; 9,Not Control,194.59,89.59,105
1866,NA,NA,NA,NA,33195.82,33195.82,0
1874,00781,AMOXICILLIN; CLAVULANATE POTASSIUM,250; 125,Not Control,907470.58,882552.9199999999,24917.66
1875,00536,PSYLLIUM HUSK,3.4,Not Control,286678.72,278940.52999999997,7738.19
1880,00603,LIDOCAINE,700,Not Control,23437259.79,22993228.650000002,444031.14
1881,00536,PSYLLIUM HUSK,3.4,Not Control,103827.26,100644.31,3182.95
1882,NA,NA,NA,NA,63987.82,63264.93,722.89
1883,00781,RANITIDINE HYDROCHLORIDE,150,Not Control,1334992.15,1309264.38,25727.77
1884,00781,RANITIDINE HYDROCHLORIDE,300,Not Control,255704.48,250549.27,5155.21
1886,00409,LEVETIRACETAM,100,Not Control,27555.16,22378.12,5177.04
1890,00409,MORPHINE SULFATE,2,CII,11764274.46,6196022.32,5568252.14
1891,00409,MORPHINE SULFATE,4,CII,10695897.76,6168187.9,4527709.86
1892,00409,MORPHINE SULFATE,8,CII,187913.76,41693.01,146220.75
1893,00093,ETODOLAC,500,Not Control,2503460.9,1874823.97,628636.93
1894,00409,MORPHINE SULFATE,15,CII,656.44,627.26,29.18
1901,00378,MIDODRINE HYDROCHLORIDE,2.5,Not Control,380638,365109.55,15528.45
1902,00378,MIDODRINE HYDROCHLORIDE,5,Not Control,1695973,1665296.41,30676.59
1903,00378,MIDODRINE HYDROCHLORIDE,10,Not Control,2015258.12,1988403.51,26854.61
1905,00527,ZIDOVUDINE,300,Not Control,8229.869999999999,8213.869999999999,16
1910,00378,CLONAZEPAM,0.5,CIV,6631248.16,6102747.52,528500.64
1911,00115,RIMANTADINE HYDROCHLORIDE,100,Not Control,1732941.5,1565405.57,167535.93
1912,00378,CLONAZEPAM,1,CIV,4751250.94,4460454.15,290796.79
1914,00378,CLONAZEPAM,2,CIV,1414899,1340803.24,74095.76
1915,00264,GLYCERIN; ISOLEUCINE; LEUCINE; LYSINE ACETATE; METHIONINE; PHENYLALANINE; THREONINE; TRYPTOPHAN; VALINE; ALANINE; GLYCINE; ARGININE; HISTIDINE; PROLINE; SERINE; CYSTEINE HYDROCHLORIDE; SODIUM ACETATE; MAGNESIUM ACETATE; CALCIUM ACETATE; SODIUM CHLORIDE; POTASSIUM CHLORIDE; PHOSPHORIC ACID,3; .21; .27; .22; .16; .17; .12; .046; .2; .21; .42; .29; .085; .34; .18; .014; .2; .054; .026; .12; .15; .041,Not Control,1089.48,1089.48,0
1918,00409,SODIUM CHLORIDE,9,Not Control,80837.51,33129.28,47708.23
1919,NA,NA,NA,NA,708.89,707.89,1
1928,NA,NA,NA,NA,8.84,8.84,0
1930,NA,NA,NA,NA,310552.42,298999.26,11553.16
1931,NA,NA,NA,NA,2512.36,2508.74,3.62
1932,NA,NA,NA,NA,2596.94,2587.29,9.65
1933,NA,NA,NA,NA,425891.3,409965.97,15925.33
1935,NA,NA,NA,NA,98891.84,91950.05,6941.79
1936,NA,NA,NA,NA,4623.81,4622.81,1
1938,NA,NA,NA,NA,46872,46756.85,115.15
1940,00264,POTASSIUM CHLORIDE,14.9,Not Control,5453615.93,5440100.25,13515.68
1941,00781,AZITHROMYCIN MONOHYDRATE,500,Not Control,1979287.43,1930094.46,49192.97
1942,00025,METRONIDAZOLE,375,Not Control,10804.6,10664.949999999999,139.65
1943,00781,AMOXICILLIN; AMOXICILLIN SODIUM; CLAVULANATE POTASSIUM,562.5; 437.5; 62.5,Not Control,1128987.17,1100149.42,28837.75
1945,00536,ALUMINUM HYDROXIDE; MAGNESIUM HYDROXIDE; DIMETHICONE,200; 200; 20,Not Control,225463.69,220929.92,4533.7699999999995
1946,NA,NA,NA,NA,0.96,0.96,0
1949,NA,NA,NA,NA,4237.12,4237.12,0
1950,NA,NA,NA,NA,1101.6200000000001,1097.97,3.65
1956,NA,NA,NA,NA,303,162.54,140.46
1957,NA,NA,NA,NA,152.28,107.4,44.88
1961,00781,CLARITHROMYCIN,250,Not Control,219508.75,215991.24,3517.5099999999998
1962,00781,CLARITHROMYCIN,500,Not Control,4517306.46,4491803.7700000005,25502.69
1963,NA,NA,NA,NA,370953.51,359974,10979.51
1964,NA,NA,NA,NA,779484.21,729158.45,50325.76
1966,00781,FUROSEMIDE,40,Not Control,2723289.02,2589524.47,133764.55
1967,00003,STAVUDINE,40,Not Control,36912.75,36903.75,9
1968,00003,STAVUDINE,1,Not Control,48017.24,48017.24,0
1970,00536,POLYVINYL ALCOHOL,14,Not Control,3799539.07,3711739.05,87800.02
1971,NA,NA,NA,NA,156532.13,152570.34,3961.79
1972,00781,DESIPRAMINE HYDROCHLORIDE,25,Not Control,323703.22,317204.04,6499.18
1973,00781,DESIPRAMINE HYDROCHLORIDE,50,Not Control,480579.32,472616.62,7962.7
1974,NA,NA,NA,NA,143579.56,137117.15,6462.41
1975,00002,TESTOSTERONE,30,CIII,5996916.47,5917506.02,79410.45
1976,00781,DESIPRAMINE HYDROCHLORIDE,150,Not Control,76829.72,76587.42,242.3
1978,00677,NISOLDIPINE,8.5,Not Control,1210.89,1210.89,0
1982,00904,ACETAMINOPHEN,325,Not Control,5841100.52,5776358.46,64742.06
1983,00904,ACETAMINOPHEN,500,Not Control,1892947.45,1851232.37,41715.08
1985,00409,LORAZEPAM,2,CIV,6814278.05,6033471.95,780806.1
1987,00904,ACETAMINOPHEN,500,Not Control,101245.23,99543.72,1701.51
1988,00186,BUDESONIDE,0.25,Not Control,88617475.57,87845896.67,771578.9
1989,00186,BUDESONIDE,0.5,Not Control,179498414.85,176095613.93,3402800.92
1990,00186,BUDESONIDE,1,Not Control,60136734.37,56066772.13,4069962.24
1995,00536,SELENIUM SULFIDE,10,Not Control,86806.42,85777.31999999999,1029.1
1998,NA,NA,NA,NA,24,24,0
1999,NA,NA,NA,NA,38.34,38.34,0
2000,39822,CLONIDINE HYDROCHLORIDE,100,Not Control,118.69,99.49,19.2
2001,00116,CHLORHEXIDINE GLUCONATE,1.2,Not Control,9747538.55,9500606.72,246931.83000000002
2002,59762,ZIPRASIDONE HYDROCHLORIDE,40,Not Control,7028112.8100000005,6924493.58,103619.23
2003,51672,CLOTRIMAZOLE,1,Not Control,7579360.64,7469790.01,109570.63
2004,00378,PAROXETINE HYDROCHLORIDE HEMIHYDRATE,25,Not Control,14792334.53,14630707.01,161627.52
2005,00378,PAROXETINE HYDROCHLORIDE HEMIHYDRATE,37.5,Not Control,3868466.88,3808242.32,60224.56
2006,NA,NA,NA,NA,36382.520000000004,36370.520000000004,12
2008,00574,NYSTATIN,100000,Not Control,15556137,15255488.78,300648.22
2009,00378,BUPROPION HYDROCHLORIDE,300,Not Control,3734887.34,3655234.14,79653.2
2010,00456,ESCITALOPRAM OXALATE,10,Not Control,11659361.370000001,11547394.44,111966.93000000001
2011,00115,ORPHENADRINE CITRATE,100,Not Control,1952768.96,1906959.52,45809.44
2012,00832,AMANTADINE HYDROCHLORIDE,100,Not Control,6279985.61,6017972.18,262013.43
2013,00904,ASPIRIN,325,Not Control,1096114.45,1079055.62,17058.83
2015,NA,NA,NA,NA,564163.24,553329.11,10834.13
2016,51672,BACITRACIN ZINC; NEOMYCIN SULFATE; POLYMYXIN B SULFATE,400; 3.5; 5000,Not Control,214185.22,209458.93,4726.29
2017,NA,NA,NA,NA,1067215.93,1054168.72,13047.210000000001
2018,51672,HYDROCORTISONE,1,Not Control,46255.69,45994.88,260.81
2019,00904,ASPIRIN,325,Not Control,19223.93,18775.26,448.67
2020,00781,AMOXICILLIN,250,Not Control,15579648.36,15352303.91,227344.45
2021,NA,NA,NA,NA,184,181,3
2022,NA,NA,NA,NA,57.84,54.84,3
2023,NA,NA,NA,NA,70.47,67.47,3
2025,00378,LISINOPRIL; HYDROCHLOROTHIAZIDE,20; 25,Not Control,28586.81,23866.32,4720.49
2026,00093,AZITHROMYCIN MONOHYDRATE,200,Not Control,61925438.3,61386106.82,539331.48
2027,00093,AZITHROMYCIN MONOHYDRATE,100,Not Control,31230630.78,30809281.85,421348.93
2028,NA,NA,NA,NA,816.31,802.31,14
2029,00228,ALPRAZOLAM,0.5,CIV,5635200.39,5121777.29,513423.1
2030,51672,OXYMETAZOLINE HYDROCHLORIDE,0.05,Not Control,358866.97000000003,342776.45,16090.52
2031,00228,ALPRAZOLAM,1,CIV,6361509.17,5970270.15,391239.02
2035,00904,DIPHENHYDRAMINE HYDROCHLORIDE,25,Not Control,400549.33,398251.32,2298.01
2036,NA,NA,NA,NA,1199.76,1193.76,6
2037,00781,CLOMIPRAMINE HYDROCHLORIDE,50,Not Control,5709514.31,5615854.79,93659.52
2039,00228,ALPRAZOLAM,2,CIV,4180151.31,3993045.94,187105.37
2040,68968,PAROXETINE MESYLATE,40,Not Control,413675.43,402729.48,10945.95
2042,00378,BROMOCRIPTINE MESYLATE,2.5,Not Control,300612.57,294135.13,6477.44
2043,00781,RIBAVIRIN,200,Not Control,211999.6,211634.39,365.21
2044,00591,RISEDRONATE SODIUM HEMI-PENTAHYDRATE; RISEDRONATE SODIUM MONOHYDRATE,129; 21,Not Control,265777.12,262108.88,3668.2400000000002
2045,00187,DILTIAZEM HYDROCHLORIDE,120,Not Control,1119215.42,1036774.49,82440.93000000001
2046,00093,PIOGLITAZONE HYDROCHLORIDE,45,Not Control,15081474.97,13841016.12,1240458.85
2047,00093,PIOGLITAZONE HYDROCHLORIDE,30,Not Control,7773591.9799999995,7631588.11,142003.87
2048,00781,AMANTADINE HYDROCHLORIDE,100,Not Control,8257803.1,8055321.52,202481.58
2049,00093,TOLTERODINE TARTRATE,4,Not Control,9784647.55,9557423.84,227223.71
2050,00093,TOLTERODINE TARTRATE,2,Not Control,2038275.24,1954499.44,83775.8
2051,00781,TERAZOSIN HYDROCHLORIDE,1,Not Control,323239.33,315000.29,8239.04
2052,00781,TERAZOSIN HYDROCHLORIDE,2,Not Control,384037.09,370719.17,13317.92
2053,00781,TERAZOSIN HYDROCHLORIDE,5,Not Control,710718.27,693624.68,17093.59
2054,00781,TERAZOSIN HYDROCHLORIDE,10,Not Control,158541.18,152160.49,6380.69
2055,00093,TOLTERODINE TARTRATE,2,Not Control,3907526.66,3824762.6,82764.06
2056,00904,DIPHENHYDRAMINE HYDROCHLORIDE,50,Not Control,1311990.62,1283299.54,28691.08
2057,00093,NIFEDIPINE,30,Not Control,2412439.52,2368213.47,44226.05
2058,00093,NIFEDIPINE,60,Not Control,2174952.98,2147286.55,27666.43
2059,00093,NIFEDIPINE,90,Not Control,2124965.48,2104055.38,20910.1
2060,00093,FENOFIBRATE,145,Not Control,15526535.86,15338696.47,187839.39
2061,00093,FENOFIBRATE,48,Not Control,1930397.28,1904231.76,26165.52
2062,51672,CLOTRIMAZOLE,2,Not Control,59514.15,58397.89,1116.26
2063,00378,ATENOLOL; CHLORTHALIDONE,50; 25,Not Control,2695619.43,2632880.38,62739.05
2064,00093,CILOSTAZOL,100,Not Control,2169210.93,2117971.6,51239.33
2065,00093,CILOSTAZOL,50,Not Control,590031.33,575796.17,14235.16
2066,00409,LIDOCAINE HYDROCHLORIDE,20,Not Control,340071.61,148055.09,192016.52
2067,00228,OXAZEPAM,10,CIV,1823884.8,1261592.1199999999,562292.68
2068,00093,DOXAZOSIN MESYLATE,4,Not Control,28027.64,27556.47,471.17
2069,00093,DOXAZOSIN MESYLATE,2,Not Control,454590.96,444261.08,10329.88
2070,00093,DOXAZOSIN MESYLATE,1,Not Control,21151.3,20708.27,443.03000000000003
2071,00378,LETROZOLE,2.5,Not Control,93064.63,92461.83,602.8
2072,00378,LISINOPRIL,2.5,Not Control,156930.9,150789.3,6141.6
2073,00378,LISINOPRIL,5,Not Control,5526259.11,5483763.15,42495.96
2074,00378,LISINOPRIL,10,Not Control,2704289.52,2608741.87,95547.65
2075,00378,LISINOPRIL,20,Not Control,884713.27,853311.34,31401.93
2076,00228,TEMAZEPAM,15,CIV,4765942.38,4675275.56,90666.81999999999
2077,00378,LISINOPRIL,30,Not Control,697219.07,677098.57,20120.5
2080,51672,TERBINAFINE HYDROCHLORIDE,1,Not Control,1292679.47,1282434.83,10244.64
2081,00781,CALCIUM ACETATE,667,Not Control,7528104.03,7448709.58,79394.45
2083,00172,HYDROCHLOROTHIAZIDE,25,Not Control,7188872.02,6727756.65,461115.37
2085,NA,NA,NA,NA,12178286.67,11994409.02,183877.65
2087,NA,NA,NA,NA,1422.52,1336.05,86.47
2088,51672,CETIRIZINE HYDROCHLORIDE,1,Not Control,549245.92,547872.96,1372.96
2089,00172,HYDROCHLOROTHIAZIDE,50,Not Control,416883.51,390609.47000000003,26274.04
2091,00067,NA,NA,Not Control,332.35,325.35,7
2092,51672,LORATADINE,5,Not Control,9943371.36,9903665.67,39705.69
2096,NA,NA,NA,NA,142330.16,140433.09,1897.07
2097,00378,NISOLDIPINE,17,Not Control,195694.76,193433.6,2261.16
2098,00378,NISOLDIPINE,25.5,Not Control,63761.24,62623.36,1137.8799999999999
2099,00378,NISOLDIPINE,34,Not Control,64554,64529.4,24.6
2100,00378,LOPERAMIDE HYDROCHLORIDE,2,Not Control,2397482.76,2356408.45,41074.31
2101,00264,WATER,1,Not Control,1089351.82,951207.39,138144.43
2102,00781,TACROLIMUS,0.5,Not Control,7356561.4,6702773.8,653787.6
2103,00781,TACROLIMUS,1,Not Control,44036416.88,34237393.32,9799023.56
2104,00781,TACROLIMUS,5,Not Control,14239908.92,12217592.17,2022316.75
2108,00603,AMLODIPINE BESYLATE,2.5,Not Control,4774171.94,4648466.61,125705.33
2109,00603,AMLODIPINE BESYLATE,5,Not Control,2053513.77,2004619.28,48894.49
2110,00603,AMLODIPINE BESYLATE,10,Not Control,2715052.47,2653884.44,61168.03
2111,NA,NA,NA,NA,76872.29000000001,76255.38,616.91
2112,00143,DOXYCYCLINE HYCLATE,100,Not Control,12753316.93,12495789.56,257527.37
2114,51672,ACETAMINOPHEN,80,Not Control,5096.78,5095.28,1.5
2115,00603,ALLOPURINOL,100,Not Control,1636829.14,1572990.25,63838.89
2116,00603,ALLOPURINOL,300,Not Control,2203152.81,2134154.84,68997.97
2120,00378,VERAPAMIL HYDROCHLORIDE,120,Not Control,368444.54,360628.16,7816.38
2121,NA,NA,NA,NA,807968.39,798532.9,9435.49
2122,NA,NA,NA,NA,448960.14,436161.49,12798.65
2125,00143,CHLOROQUINE PHOSPHATE,500,Not Control,12974.92,12729.29,245.63
2127,00228,CLONIDINE HYDROCHLORIDE,0.1,Not Control,5291004.33,5163202.32,127802.01
2128,00228,CLONIDINE HYDROCHLORIDE,0.2,Not Control,4867915.28,4722824.86,145090.42
2129,00228,CLONIDINE HYDROCHLORIDE,0.3,Not Control,4027821.11,3913743.92,114077.19
2130,00093,NITROFURANTOIN,50,Not Control,1111370.51,1060327.04,51043.47
2131,00093,NITROFURANTOIN,100,Not Control,1876918.93,1831468.67,45450.26
2137,NA,NA,NA,NA,9504.16,9139.25,364.90999999999997
2139,00052,ASENAPINE MALEATE,5,Not Control,41515736.23,40476470.96,1039265.27
2142,00052,ASENAPINE MALEATE,10,Not Control,77957346.92,76304354.31,1652992.61
2144,00781,AMPICILLIN TRIHYDRATE,250,Not Control,48434.59,46855.34,1579.25
2145,00781,AMPICILLIN TRIHYDRATE,500,Not Control,448116.58,436929.99,11186.59
2146,00378,SPIRONOLACTONE,25,Not Control,394042.68,384424.81,9617.87
2147,00781,LANSOPRAZOLE,15,Not Control,1294693.84,1267154.39,27539.45
