Product.Code,Prescriptions,Total.Reimbursed,Medicaid.Reimbursed,Private.Reimbursed,Product.Name,DEA.Schedule
0717,1201289,86944296.61,85256452.92999999,1687843.68,ADVAIR HFA,Not Control
0718,2030932,236127090.85,231837903.74,4289187.11,FLOVENT HF,Not Control
0719,2248712,416628467.31,409799310.7,6829156.61,FLOVENT HF,Not Control
0720,1183243,205901899.36,193585329.62,12316569.74,FLOVENT HF,Not Control
0721,170523,3534148.29,3492557.98,41590.31,FLUOXETINE,Not Control
0722,671874,34657381.76,34346168.46,311213.3,CEFDINIR,Not Control
0723,1120345,79151359.2,78141847.33,1009511.87,CEFDINIR,Not Control
0724,450683,11944565.1,11702360.94,242204.16,TIZANIDINE,Not Control
0725,801281,23620238.83,23134323.41,485915.42,MONTELUKAS,Not Control
0726,53069,5646034.98,5506095.76,139939.22,SANCUSO (G,Not Control
0727,550028,10910464.22,10648154.48,262309.74,RANITIDINE,Not Control
0728,2305,149713.12,138642.78,11070.34,TOPIRAMATE,Not Control
0729,84647,13132582,12937265.94,195316.06,KRISTALOSE,Not Control
0730,203906,122047775.77,96691778.71,25355997.06,WELLBUTRIN,Not Control
0731,57811,21781393.99,21594453.97,186940.02,IRBESARTAN,Not Control
0732,57975,391340.61,391187.67,152.94,ACETAMINOP,Not Control
0733,578713,13516983.25,13191491.57,325491.68,METOPROLOL,Not Control
0734,403495,8073786.76,7392059.06,681727.7,METOPROLOL,Not Control
0735,485003,19756519.72,18797851.08,958668.64,FLUOXETINE,Not Control
0736,137137,9285492.72,9090733.87,194758.85,CLINDAMYCI,Not Control
0737,199762,8539850.41,8420889.93,118960.48,BUPROPION,Not Control
0738,61112,1835972.1099999999,1789530.88,46441.23,DONEPEZIL,Not Control
0739,44538,1429660.86,1254918.33,174742.53,DONEPEZIL,Not Control
0740,150997,1503481.89,1479714.84,23767.05,ALBUTEROL,Not Control
0741,239774,11671997.73,11321989.55,350008.18,CEFTIN,Not Control
0742,7503,2524665.36,2435065.86,89599.5,PRILOSEC 2,Not Control
0743,4435,296692.28,268272.19,28420.09,ORA PLUS,Not Control
0744,18066,625342.07,618898.99,6443.08,AEROCHAMBE,Not Control
0745,158549,4989612.38,4931466.11,58146.27,PROMETHAZI,Not Control
0746,548298,20957632.48,20442951.36,514681.12,DEPO-PROVE,Not Control
0747,58457,7471050.51,7420898.7,50151.81,DULOXETINE,Not Control
0748,52117,5540514.98,5482872.64,57642.340000000004,AMPHETAMIN,Not Control
0749,230320,4245087.06,3264836.7199999997,980250.34,OXYCODONE-,Not Control
0750,713905,19734145.72,19175905.07,558240.65,TREXIMET,Not Control
0751,2454356,79316474.74,77166058.73,2150416.01,CRESTOR,Not Control
0752,1772031,98019088.22,96095302.42,1923785.8,ATENOLOL,Not Control
0753,319574,31247083.45,30252910.33,994173.12,ATENOLOL,Not Control
0754,329038,45759490.44,44987049.28,772441.16,CRESTOR,Not Control
0755,140408,29108535.18,27859082,1249453.18,CRESTOR,Not Control
0756,47597,13862527.4,12706803.549999999,1155723.85,PIROXICAM,Not Control
0757,402514,30981377.27,28487607.9,2493769.37,PIROXICAM,Not Control
0758,261026,10830561.69,9961893.33,868668.36,VENLAFAXIN,Not Control
0759,1850324,21406741.56,20468953.59,937787.97,PREDNISOLO,Not Control
0760,77453,6599852.21,6485906.93,113945.28,CLEOCIN PA,Not Control
0761,43745,10163996.15,9287107.32,876888.83,FENTANYL,Not Control
0762,273973,22558569.68,22200339.67,358230.01,FENTANYL,Not Control
0763,191400,24077922.15,23330710.19,747211.96,FENTANYL,Not Control
0764,47361,6921095.75,6861566.61,59529.14,FENTANYL T,Not Control
0765,51269,4617752.23,4533300.37,84451.86,CLARITHROM,Not Control
0766,59847,4069752.8,3997680.43,72072.37,PROGESTERO,Not Control
0767,54519,9344534.87,9215204.43,129330.44,PROGESTERO,Not Control
0768,6430,1367599.18,1348624.26,18974.920000000002,WARFARIN S,Not Control
0769,5540,489814.69,465178.32,24636.37,CEFAZOLIN,Not Control
0770,248910,8912334.2,8803441.83,108892.37,GLIMEPIRID,Not Control
0771,390787,6338694.59,6196062.18,142632.41,PRAVASTATI,Not Control
0772,456612,25034811.64,23184589.69,1850221.95,HYDROCODON,Not Control
0773,289515,9596328.45,9387587.5,208740.95,KETOROLAC,Not Control
0774,71071,8109301.05,6987053.85,1122247.2,PAROXETINE,Not Control
0775,615240,16351187.82,13870165.68,2481022.14,LIDOCAINE,Not Control
0776,39159,14945946.06,12639026.88,2306919.18,LAMICTAL O,Not Control
0777,450924,44019393.94,42496548.05,1522845.89,AMPHETAMIN,Not Control
0778,56824,1245905.93,1206596.39,39309.54,CARBAMAZEP,Not Control
0779,758024,9198913.3,8996687.87,202225.43,MEDROXYPRO,Not Control
0780,343159,42537891.87,42211588.93,326302.94,SUCRALFATE,Not Control
0781,113708,5293597.68,4735321.12,558276.5599999999,FEXOFENADI,Not Control
0782,273592,6388609.83,6235128.37,153481.46,TAMOXIFEN,Not Control
0783,221454,72529864.92999999,70161683.19,2368181.74,LOVAZA,Not Control
0784,13735,560095.95,556785.8200000001,3310.13,TAMOXIFEN,Not Control
0785,17918,279286.62,267506.2,11780.42,NEO/POLY B,Not Control
0786,127,9677.92,9651.92,26,GABAPENTIN,Not Control
0787,2125924,45503916.79,44489773.52,1014143.27,ATENOLOL,Not Control
0788,487037,50346421.839999996,49369521.4,976900.44,DEXTROAMPH,Not Control
0789,291132,39742093.78,38945703.19,796390.59,DEXTROAMPH,Not Control
0790,108739,11032569.16,10834104.19,198464.97,DEXTROAMPH,Not Control
0791,202214,22871810.88,22399552.47,472258.41,DEXTROAMPH,Not Control
0792,146389,15637732.62,15293355.16,344377.46,DEXTROAMPH,Not Control
0793,19436,739114.91,600495.7,138619.21,ELIGARD 7.,Not Control
0794,622118,13725607.43,13459324.16,266283.27,DICYCLOMIN,Not Control
0795,508938,6792999.5,6655673.95,137325.55,DICYCLOMIN,Not Control
0796,692272,14467383.04,14251403.31,215979.73,HYDROXYZIN,Not Control
0797,662216,98480578.72,80414366.74,18066211.98,DIVALPROEX,Not Control
0798,706907,16372456.48,16169732.64,202723.84,DIVALPROEX,Not Control
0799,6204,669909.36,665675.6,4233.76,RIFAMPIN 3,Not Control
0800,1324578,210238867.82,202820766.32,7418101.5,TAMIFLU,Not Control
0801,767084,72218939.17,70418611.39,1800327.78,TAMIFLU,Not Control
0802,469302,129884773.1,127898580.52,1986192.58,TAMIFLU,Not Control
0803,288918,53167534.25,52666800.64,500733.61,MORPHINE S,Not Control
0804,547696,69071200.6,68335662.22,735538.38,MORPHINE S,Not Control
0805,105200,28211616.95,27185897.91,1025719.04,CEFAZOLIN,Not Control
0806,10659,6766468.34,6437786.2700000005,328682.07,HALOPERIDO,Not Control
0807,6620,6201296.87,6197872.899999999,3423.9700000000003,AMANTADINE,Not Control
0808,1706,3109538.3000000003,3027654.34,81883.95999999999,TRETINOIN,Not Control
0809,2126053,6376235.09,6242598.14,133636.95,JALYN,Not Control
0810,912146,14550585.97,13954273.22,596312.75,NORTRIPTYL,Not Control
0811,276999,3397241.88,3315404.41,81837.47,NORTRIPTYL,Not Control
0812,185757,4255432.56,4044676.84,210755.72,NORTRIPTYL,Not Control
0813,79303,2353423.83,2278808.76,74615.07,NORTRIPTYL,Not Control
0814,281514,12125852.39,11991069.93,134782.46,OPANA ER,Not Control
0815,64861,7495716.86,7327188.2299999995,168528.63,DESMOPRESS,Not Control
0816,87322,17930614.2,17706224.47,224389.73,PRENATAL P,Not Control
0817,105855,21139826.08,20859803.66,280022.42,PROPRANOLO,Not Control
0818,101073,29338496.69,28952167.85,386328.84,PROPRANOLO,Not Control
0819,214235,5570218.7,5458236.71,111981.99,NIFEDICAL,Not Control
0820,412947,27724705.15,27185688.7,539016.45,TAMIFLU,Not Control
0821,81204,5444026.0600000005,5135796.2700000005,308229.79000000004,TRAMADOL H,Not Control
0822,1209812,220686627.14,218365787.17000002,2320839.97,TAMIFLU,Not Control
0823,1971467,11316284.78,11180697.58,135587.2,Q-DRYL,Not Control
0824,791320,11775288.88,11607626.01,167662.87,SULFAMETHO,Not Control
0825,291730,30809258.8,30097471.13,711787.67,CLOZAPINE,Not Control
0826,36790,817080.09,737228.61,79851.48,ALLERGY AL,Not Control
0827,70688,1111721.54,1087126.34,24595.2,ATORVASTAT,Not Control
0828,108390,2471718.5300000003,2431829.43,39889.1,ATORVASTAT,Not Control
0829,3147122,54690201,54166885.14,523315.86,DILTIAZEM,Not Control
0830,782090,19132672.64,18776904.85,355767.79,METOPROLOL,Not Control
0831,703526,15093778.19,14802224.1,291554.09,WARFARIN S,Not Control
0832,1605248,17628155.38,17153900.57,474254.81,CLONAZEPAM,Not Control
0833,2211805,30182359.44,29373089.18,809270.26,CLONAZEPAM,Not Control
0834,457332,4674372.69,4432566.6,241806.09,CLONAZEPAM,Not Control
0835,71918,3014356.3,2934562.2,79794.09999999999,WARFARIN S,Not Control
0836,30681,6483466.67,6403541.48,79925.19,EPINASTINE,Not Control
0837,3608186,89961456.37,89803288.41,158167.96,OMEPRAZOLE,Not Control
0838,416416,7969949.78,7846001.81,123947.97,CYPROHEPTA,Not Control
0839,1871047,8723493.85,8656718.25,66775.6,BUDESONIDE,Not Control
0840,680078,20138860.83,19805756.38,333104.45,KETOCONAZO,Not Control
0841,69629,2749539.59,2710566.75,38972.840000000004,CHILDREN'S,Not Control
0842,42514,218183.5,217675.13999999998,508.36,ACYCLOVIT,Not Control
0843,63495,14837168.16,11844312.3,2992855.86,OCTAGAM 5%,Not Control
0844,214165,8247866.33,7987911.8100000005,259954.52,GLIPIZIDE,Not Control
0845,221021,5204994.7700000005,5050191.6,154803.16999999998,GLIPIZIDE,Not Control
0846,52852,3903196.39,3875022.17,28174.22,DAYSEE  (L,Not Control
0847,303399,18215952.19,18096866.27,119085.92,LOW-OGESTR,Not Control
0848,49312,14892179.07,14697443.15,194735.92,OGESTREL,Not Control
0849,39842,13032281.77,12868109.03,164172.74,ENOXAPARIN,Not Control
0850,249795,8776510.89,8558372.29,218138.6,CYPROHEPTA,Not Control
0851,100394,610409.94,603619.84,6790.1,REGULAR ST,Not Control
0852,157839,91620870.41,90763605.19,857265.22,VALPROIC A,Not Control
0853,21602,522333.39,504140.59,18192.8,PROPAFENON,Not Control
0854,67657,1792088.41,1787508.82,4579.59,LEVONORGES,Not Control
0855,705588,4883225.87,4854350.53,28875.34,Q-TUSSIN D,Not Control
0856,1182,26164.63,25173.87,990.76,LEVOXYL,Not Control
0857,266474,4025799.45,4008314.04,17485.41,Q-TUSSIN,Not Control
0858,7796,1397764.1,1356645.94,41118.16,EPINASTINE,Not Control
0859,27707,4286852.03,4235306.9,51545.13,TRAMADOL H,Not Control
0860,489188,27194717.38,26849574.9,345142.48,VANDAZOLE,Not Control
0861,91953,9711662.18,9561466.03,150196.15,TRAMADOL H,Not Control
0862,85158,13942756.56,13799646.29,143110.27,LISINOPRIL,Not Control
0863,22310,17962795.35,17719149.99,243645.36,ENOXAPARIN,Not Control
0864,10545,9126186.19,9060031.16,66155.03,ENOXAPARIN,Not Control
0865,16377,605055.2,578378.41,26676.79,LEVETIRACE,Not Control
0866,11315,6822061.6,6777878.12,44183.479999999996,LICE KILLI,Not Control
0867,11396,2632535.17,2565183.85,67351.31999999999,DRONABINOL,Not Control
0868,117297,8910872.4,8737335.83,173536.57,POLYETHYLE,Not Control
0869,84041,11708646.59,11568846.97,139799.62,WARFARIN S,Not Control
0870,5956,485434.48,477989.64,7444.84,CARBAMAZEP,Not Control
0871,26239,3808188.31,3095648.7,712539.61,CLONIDINE,Not Control
0872,691819,62785903.39,61993848.51,792054.88,PREMARIN,Not Control
0873,75068,3475264.64,3416450.19,58814.450000000004,MEDROXYPRO,Not Control
0874,70350,604449.16,582084.39,22364.77,WARFARIN S,Not Control
0875,21078,604924.11,591515.86,13408.25,VYFEMLA,Not Control
0876,56787,6045222.92,6038152.48,7070.44,NORETHINDR,Not Control
0877,71797,10245094.73,10110540.54,134554.19,JENCYCLA,Not Control
0878,13744,4823084.93,4780206.41,42878.52,CALCIPOTRI,Not Control
0879,37373,958080.76,950597.54,7483.22,ECONAZOLE,Not Control
0880,104358,6031394.88,5938294.51,93100.37,FLUOROMETH,Not Control
0881,32691,558479.02,545084.61,13394.41,CLONAZEPAM,Not Control
0882,149839,3843885.74,3783658.75,60226.99,HYDROXYURE,Not Control
0883,8552,452553.24,355139.58,97413.66,PIOGLITAZO,Not Control
0884,21637,2096855.78,1969793.56,127062.22,PIOGLITAZO,Not Control
0885,16591,244724.35,239628.56,5095.79,PIOGLITAZO,Not Control
0886,435073,2492397.78,2377456.39,114941.39,ESTRADIOL,Not Control
0887,247708,1822464.31,1750794.96,71669.35,ESTRADIOL,Not Control
0888,795046,15923357.209999999,15801084.85,122272.36,OMEPRAZOLE,Not Control
0889,167736,720366.27,668831.6,51534.67,CITALOPRAM,Not Control
0890,153290,2486895.75,2411047.17,75848.58,ATORVASTAT,Not Control
0891,145921,4611535.17,4568168.27,43366.9,ATORVASTAT,Not Control
0892,431465,11348368.82,11214715.53,133653.29,JOLIVETTE,Not Control
0893,144990,6691886.04,6577927.43,113958.61,ELIQUIS,Not Control
0894,408876,17314219.26,16926158.37,388060.89,ELIQUIS,Not Control
0895,36948,3337152.02,3294061.28,43090.74,AMLODIPINE,Not Control
0896,63655,4826501.68,4776592.85,49908.83,CITALOPRAM,Not Control
0897,309557,4522880.33,4504606.69,18273.64,AUG BETAME,Not Control
0898,354758,16756247.91,16613998.87,142249.04,CLOTRIMAZO,Not Control
0899,276081,1549439.04,1463743.16,85695.88,ESTRADIOL,Not Control
0900,580304,16567318.71,15314088.7,1253230.01,GLIPIZIDE,Not Control
0901,959355,80968405.11,74738925.58,6229479.53,ALPRAZOLAM,Not Control
0902,538858,24359922.28,23738638.34,621283.94,ALPRAZOLAM,Not Control
0903,322992,4788221.65,4680941.32,107280.33,ALPRAZOLAM,Not Control
0904,538681,15803293.209999999,15553870.98,249422.23,AMLODIPINE,Not Control
0905,526110,17090465.69,16856716.7,233748.99,PHENYTOIN,Not Control
0906,152674,4801040.11,4759475.9,41564.21,QUETIAPINE,Not Control
0907,167171,8071201.09,7980940.85,90260.24,QUETIAPINE,Not Control
0908,58195,690109.33,684858.86,5250.47,POLYMYXIN,Not Control
0909,10987,69049.59,65413.07,3636.52,MELOXICAM,Not Control
0910,856833,14637650.03,14165855.82,471794.21,ERYTHROMYC,Not Control
0911,110132,26039689.02,16304274.69,9735414.33,HALOPERIDO,Not Control
0912,5690,1280892.06,1216649.44,64242.62,METRONIDAZ,Not Control
0913,19793,153706.86,149623.18,4083.68,SERTRALINE,Not Control
0914,33967,668721.27,644035.69,24685.579999999998,ZUBSOLV 1.,Not Control
0915,111808,2949248.92,2898305.32,50943.6,VERIPRED,Not Control
0916,167492,23841220.85,23234636.34,606584.51,PULMICORT,Not Control
0917,182748,13968092.47,13659014.9,309077.57,PULMICORT,Not Control
0918,65511,13221140.08,12952145.69,268994.39,ULORIC,Not Control
0919,1414097,9665161.27,9528564.71,136596.56,CETIRIZINE,Not Control
0920,10307,2991384.09,2722923.54,268460.55,OXYTROL (O,Not Control
0921,56162,1343105.52,1310036.47,33069.05,HALOPERIDO,Not Control
0922,143980,10334800.78,10202590.36,132210.42,HALOPERIDO,Not Control
0923,183483,5456761.68,5071724.96,385036.72,ENALAPRIL,Not Control
0924,297565,33041554.12,31982070.34,1059483.78,BUPRENORPH,Not Control
0925,719874,12997342.46,12740928.28,256414.18,PRAVASTATI,Not Control
0926,603379,7156193.59,6976630.8,179562.79,PRAVASTATI,Not Control
0927,71263,792540.6900000001,763871.37,28669.32,PRAVASTATI,Not Control
0928,258200,8885385.04,7212416.39,1672968.65,PROMETHAZI,Not Control
0929,125435,14491265.01,14400651.9,90613.11,PROMETHAZI,Not Control
0930,696321,16483715.58,16223861.29,259854.29,BUPRENORPH,Not Control
0931,60720,5343935.66,4283811.74,1060123.92,INFED (IRO,Not Control
0932,323214,11171188.98,10992455.63,178733.35,CYCLOSPORI,Not Control
0933,547921,37165410.96,36731387.11,434023.85,OXYCODONE-,Not Control
0934,104651,2643572.54,2488789.61,154782.93,SIMVASTATI,Not Control
0935,318711,8727090.3,8550251.51,176838.79,METRONIDAZ,Not Control
0936,261089,3066371.66,3014884.7,51486.96,NECON 7/7/,Not Control
0937,171772,2446832.09,2404468.1,42363.99,LOVASTATIN,Not Control
0938,94245,3882196.38,3755952.6799999997,126243.7,AZELASTINE,Not Control
0939,31510,1766938.73,1732930.51,34008.22,CHOLESTYRA,Not Control
0940,182687,11201750.83,11070001.7,131749.13,AZURETTE,Not Control
0941,39703,659926.29,632392.4,27533.89,LISINOPRIL,Not Control
0942,163083,8067924.07,7879072.25,188851.82,ALENDRONAT,Not Control
0943,4691,112067.93,111284.93000000001,783,PBOS  LEVO,Not Control
0944,312448,10312012.75,10209667.43,102345.32,BUPROPION,Not Control
0945,328376,2576256.08,2470947.97,105308.11,SERTRALINE,Not Control
0946,22807,447727.83,438068.13,9659.7,TRAMADOL A,Not Control
0947,129912,1933130.8,1890028.87,43101.93,SERTRALINE,Not Control
0948,161862,74061563.09,61401011.5,12660551.59,DICLOFENAC,Not Control
0949,440232,22851925.3,22539734.02,312191.27999999997,LUTERA,Not Control
0950,185898,5891695.72,5745600.03,146095.69,MICROGESTI,Not Control
0951,89029,3980561.55,3827801.53,152760.02,MICROGESTI,Not Control
0952,2642740,31196865.68,31012665.94,184199.74,DEXTROAMPH,Not Control
0953,79935,6364070.76,6223592.84,140477.92,DEXTROAMPH,Not Control
0954,243883,16985800.52,15449652.44,1536148.08,RECLIPSEN,Not Control
0955,109639,19759511.75,18211332.71,1548179.04,DEXTROAMPH,Not Control
0956,78818,31193657.009999998,28350097.03,2843559.98,DEXTROAMPH,Not Control
0957,109870,20985616.35,19723930.87,1261685.48,CYCLOPHOSP,Not Control
0958,15818,30963047.32,26515228.6,4447818.72,ERBITUX 20,Not Control
0959,14417,462102.67,460234.61,1868.06,CAZIANT 0.,Not Control
0960,32645,6127680.59,5911321.92,216358.66999999998,BUSPIRONE,Not Control
0961,270159,3809563.87,3718192.44,91371.43,AZITHROMYC,Not Control
0962,15234,899244.87,836694.18,62550.69,AZITHROMYC,Not Control
0963,12868,483789.51,480357.87,3431.64,PLAN B ONE,Not Control
0964,368710,1897027.27,1756914.74,140112.53,MELOXICAM,Not Control
0965,152988,1076997.27,1002842.95,74154.31999999999,MELOXICAM,Not Control
0966,215430,7526898.29,7431335.85,95562.44,FAMOTIDINE,Not Control
0967,199666,5477491.46,5362886.2,114605.26000000001,SRONYX,Not Control
0968,63670,1749881.89,1728390.83,21491.06,GRISEOFULV,Not Control
0969,3815,22801.75,22749.87,51.88,CGH/COLD D,Not Control
0970,50330,242991.4,239130.88,3860.52,VIBRAMYCIN,Not Control
0971,408421,18859089.69,18506432.79,352656.9,AMPHETAMIN,Not Control
0972,787461,40200705.5,39599734.03,600971.47,AMPHETAMIN,Not Control
0973,743230,46433995.07,45852820.09,581174.98,AMPHETAMIN,Not Control
0974,1258397,37229162.48,36876261.95,352900.53,AMPHETAMIN,Not Control
0975,622,26636.45,26459.79,176.66,PREMPRO .6,Not Control
0976,927,29203.22,29078.92,124.3,NICOTINE 4,Not Control
0977,14757,173165.91,170231.49,2934.42,NEPHRO-VIT,Not Control
0978,63,615.83,615.83,0,SB CHILD I,Not Control
0979,18242,2889463.05,2829066.99,60396.06,ATELVIA DE,Not Control
0980,493614,26316532.85,26020332.05,296200.8,CITALOPRAM,Not Control
0981,178087,6308737.34,6242712.14,66025.2,ZARAH,Not Control
0982,79183,6426540.41,6377410.47,49129.94,VESTURA,Not Control
0983,96192,2819151.04,2586569.92,232581.12,LISINOPRIL,Not Control
0984,11435,921038.9299999999,914780.49,6258.44,NATEGLINID,Not Control
0985,31678,2140575.71,2126449.7,14126.01,NATEGLINID,Not Control
0986,488,88341.26,88315.02,26.24,BUSPIRONE,Not Control
0987,14145,139180.01,138408.91,771.1,CHILDREN'S,Not Control
0988,37619,498593.19,483079.66,15513.53,PAROXETINE,Not Control
0989,134888,1148793.12,1105064.18,43728.94,PAROXETINE,Not Control
0990,3547084,16196365.64,15610366.66,585998.98,VITAMIN D2,Not Control
0991,222920,1874104.36,1798011.05,76093.31,TRAMADOL H,Not Control
0992,213764,2435831.74,2332967.86,102863.88,LISINOPRIL,Not Control
0993,67510,19820791.78,19664897.58,155894.2,LISINOPRIL,Not Control
0994,404793,29824801.1,28967133.62,857667.48,ZOVIRAX,Not Control
0995,54638,12144590.36,11900942.66,243647.7,LISINOPRIL,Not Control
0996,601787,2340432.53,2209950.8,130481.73,LISINOPRIL,Not Control
0997,677863,5447235.62,5221902,225333.62,FLUDROCORT,Not Control
0998,269280,943347.74,880776.44,62571.3,LISINOPRIL,Not Control
0999,994523,16615954.65,16289207.7,326746.95,LISINOPRIL,Not Control
1000,25318,343661.64,341581.88,2079.76,SENEXON,Not Control
1001,1088808,55269749.48,54365415.77,904333.71,AMOX TR-PO,Not Control
1002,468587,12256759.53,12050277.82,206481.71,AMOX TR-PO,Not Control
1003,745447,45674364.19,44928873.75,745490.4400000001,BUSPIRONE,Not Control
1004,376345,41381338.29,40646827.57,734510.72,ENOXAPARIN,Not Control
1005,43180,7335510.9,7255053.32,80457.58,NAPROXEN D,Not Control
1006,158873,11366938.28,11151516.74,215421.54,NAPROXEN,Not Control
1007,21054,214507.12,203840.21,10666.91,POTASSIUM,Not Control
1008,573387,21390736.07,20971677.1,419058.97,ALBUTEROL,Not Control
1009,133241,3560069.61,3450435.11,109634.5,CLONIDINE,Not Control
1010,2515415,63856638.71,63003964.03,852674.68,MUPIROCIN,Not Control
1011,169079,10406225.8,10247068.66,159157.14,CLONIDINE,Not Control
1012,978327,54787933.29,53682440.47,1105492.82,LYRICA,Not Control
1013,333063,104250957.12,102542918.28,1708038.84,LYRICA,Not Control
1014,557014,158970090.73,156646266.07,2323824.66,LYRICA,Not Control
1015,549725,149599147.19,147447429.04,2151718.15,LYRICA,Not Control
1016,648196,173006565.26,170568680.41,2437884.85,LYRICA,Not Control
1017,191117,53811085.56,52947082.12,864003.44,LYRICA,Not Control
1018,143755,34772658.08,34323523.33,449134.75,LYRICA,Not Control
1019,55885,14069337.81,13816606.42,252731.39,LYRICA,Not Control
1020,91648,5227494.74,4858919.3,368575.44,ACETAMINOP,Not Control
1021,102445,5277458.99,4880953.19,396505.8,DOCETAXEL,Not Control
1022,44332,399012.77,395525.66,3487.11,AMOXICILLI,Not Control
1023,134275,1293205.61,1284014.55,9191.06,MULTIVITAM,Not Control
1024,699423,7715280.88,7568420.63,146860.25,BACLOFEN,Not Control
1025,379512,6118204,5966122.43,152081.57,BACLOFEN,Not Control
1026,19497,1330401.56,1226161.3599999999,104240.2,LEVOCETIRI,Not Control
1027,1530,3642.76,3323.76,319,B-PLEX PLU,Not Control
1029,919,54292.58,54197.83,94.75,BENZYL ALC,Not Control
1030,73455,10759414.11,9888089.37,871324.74,TRUETEST T,Not Control
1031,851,24059.47,22525.03,1534.44,PRIMIDONE,Not Control
1032,52437,768195.12,753008.63,15186.49,SODIUM FLU,Not Control
1033,393,61178.200000000004,61178.200000000004,0,SENSORCAIN,Not Control
1034,8543,546015.59,539311.37,6704.22,TRIFLUOPER,Not Control
1035,20011,261498.75,258434.59,3064.16,TRI-VITAMI,Not Control
1036,6822,565392.14,556905.42,8486.72,TRIFLUOPER,Not Control
1037,2133,187984.29,175637.03,12347.26,METHENAMIN,Not Control
1038,83,234.27,234.27,0,CARBOCAINE,Not Control
1039,1343,10877.05,10854.55,22.5,GABAPENTIN,Not Control
1040,7343,3713813.4899999998,3145868.09,567945.4,RAPAMUNE,Not Control
1041,77889,47350248.86,35854363.4,11495885.459999999,RAPAMUNE,Not Control
1042,6273,8328501.62,6650169.74,1678331.8800000001,RAPAMUNE,Not Control
1043,12737,160282.87,157885.97,2396.9,DIVALPROEX,Not Control
1044,63873,1112849.09,1096202.69,16646.4,DIVALPROEX,Not Control
1045,576362,7116804.25,6985995.47,130808.78,DIVALPROEX,Not Control
1046,33527,1637916.39,1603537.05,34379.340000000004,PERPHENAZI,Not Control
1047,59271,4751062.69,4679879.18,71183.51,PERPHENAZI,Not Control
1048,1122612,12504395.290000001,12277594.14,226801.15,METFORMIN,Not Control
1049,351392,6229182.57,6139508.91,89673.66,DOXEPIN HC,Not Control
1050,133085,8916199.71,8705642.12,210557.59,ACETAZOLAM,Not Control
1051,60463,410033.99,397424.13,12609.86,ENALAPRIL,Not Control
1052,150037,1567072.03,1523377.6199999999,43694.41,ENALAPRIL,Not Control
1053,284694,5284591.85,5193336.81,91255.04,BUPROPION,Not Control
1054,182936,3191371.64,3132339.08,59032.56,ENALAPRIL,Not Control
1055,11735,2983973.04,2837231.3,146741.74,CLARAVIS,Not Control
1056,17831,11168296.58,10837662.51,330634.07,CLARAVIS C,Not Control
1057,23067,9686140.83,9414772.78,271368.05,CLARAVIS C,Not Control
1058,NA,NA,NA,NA,ACNE MEDIC,Not Control
1059,NA,NA,NA,NA,PROBIOTIC,Not Control
1060,17517,433523.56,424855.38,8668.18,SOTALOL HC,Not Control
1061,432680,3769119.89,3654005.57,115114.31999999999,ALPRAZOLAM,Not Control
1062,3344,96655.04,94005.22,2649.82,SOTALOL,Not Control
1063,242,8668.75,8613.75,55,SOTALOL 24,Not Control
1064,110369,4151108.5100000002,4110266.23,40842.28,BUPROPION,Not Control
1065,613,55643.33,49329.05,6314.28,PHOSPH. IO,Not Control
1066,17230,123453.4,115615.18000000001,7838.22,MELOXICAM,Not Control
1067,406,5084.25,5018.22,66.03,CARBOCAINE,Not Control
1068,NA,NA,NA,NA,ROBAFEN CO,Not Control
1069,NA,NA,NA,NA,HYDROSKIN,Not Control
1070,12290,1786787.66,1667636.48,119151.18,RHINOCORT,Not Control
1071,6877,494808.44,475597.81,19210.63,EPINEPHRIN,Not Control
1072,1355,79490.32,77114.52,2375.8,METHAZOLAM,Not Control
1073,4276,331209.53,309839.07,21370.46,BUDESONIDE,Not Control
1074,109,31510.9,30091.010000000002,1419.89,TOPIRAMATE,Not Control
1075,559454,8358200.02,8280071.27,78128.75,CHERATUSSI,Not Control
1076,139,6777.46,6707.83,69.63,CEFPROZIL,Not Control
1077,556697,4371777.8,4179690.73,192087.07,ALPRAZOLAM,Not Control
1078,450276,3193437.76,3096916.91,96520.85,ATENOLOL,Not Control
1079,1181396,7356710.54,6954059.06,402651.48,ALPRAZOLAM,Not Control
1080,259389,32008158.19,31355021.7,653136.49,BENZTROPIN,Not Control
1081,737038,7125166.97,6965931.53,159235.44,BENZTROPIN,Not Control
1082,296007,3189341.16,3121316.38,68024.78,BENZTROPIN,Not Control
1083,NA,NA,NA,NA,EYE IRRIGA,Not Control
1084,NA,NA,NA,NA,ARTIFICIAL,Not Control
1086,94,41.84,41.84,0,PREDNISONE,Not Control
1087,212,4416.44,4259.74,156.7,DUTOPROL 2,Not Control
1088,144081,23189634.27,22876774.77,312859.5,TOPROL-XL,Not Control
1089,387194,3262188.73,3103473.15,158715.58,MELOXICAM,Not Control
1090,162676,8758099.9,8496529.84,261570.06,TOPROL-XL,Not Control
1091,NA,NA,NA,NA,FLUTICASON,Not Control
1092,102591,8424574,8190942.14,233631.86,TOPROL-XL,Not Control
1093,125912,309147.21,296414.67,12732.539999999999,SENNA-GEN,Not Control
1094,24375,2936088.5500000003,2876459.22,59629.33,TOPROL-XL,Not Control
1095,309,6113.6900000000005,5874.57,239.12,DUTOPROL 5,Not Control
1096,NA,NA,NA,NA,RUGBY EYE,Not Control
1097,56,1057.26,1015.24,42.02,DUTOPROL 1,Not Control
