Product.Code,Prescriptions,Total.Reimbursed,Medicaid.Reimbursed,Private.Reimbursed,Product.Name,DEA.Schedule
0673,30369,1655959.3499999999,1626114.92,29844.43,DILTIAZEM,Not Control
0674,293160,2310858.84,2265518.84,45340,HYDROXYZIN,Not Control
0675,45534,1155654.93,1132541.65,23113.28,DILTIAZEM,Not Control
0676,43613,990351.14,954545.77,35805.37,DILTIAZEM,Not Control
0677,29280,3787601.65,3627434.37,160167.28,DILTIAZEM,Not Control
0678,61499,2730997.43,2680185.66,50811.770000000004,FENOFIBRIC,Not Control
0679,22725,3889768.8,3754160.67,135608.13,DILTIAZEM,Not Control
0680,69673,14737594.34,13908495.02,829099.32,LEVOCETIRI,Not Control
0681,62294,12877159.52,12541399.03,335760.49,CEFEPIME H,Not Control
0682,4479715,238919603.92,237370790.87,1548813.05,VENTOLIN H,Not Control
0683,650480,8507231.64,8343421.3,163810.34,SIMVASTATI,Not Control
0684,858984,18094799.04,17801570.15,293228.89,SIMVASTATI,Not Control
0685,24841,6536608.57,6340035.6,196572.97,METOCLOPRA,Not Control
0686,6361,13365796.91,12861896.42,503900.49,FELBAMATE,Not Control
0687,9512,6315854.32,5995234.51,320619.81,GEMCITABIN,Not Control
0688,9972,1245361.7,1187088.25,58273.450000000004,LAMOTRIGIN,Not Control
0689,59603,4002827.48,3795597.38,207230.1,NITROFURAN,Not Control
0690,3080,292749.43,260024.69,32724.74,ACETYLCYST,Not Control
0691,96668,3437796.49,3283671.28,154125.21,POTASSIUM,Not Control
0692,196357,2310918.67,2268810.05,42108.62,FLUCONAZOL,Not Control
0693,234733,9033250.88,8832486.65,200764.23,CLINDAMYCI,Not Control
0694,13345,772326.45,756613.38,15713.07,RANITIDINE,Not Control
0695,116288,29843392.92,29183482.12,659910.7999999999,ADVAIR DIS,Not Control
0696,393920,140511038.34,138198855.31,2312183.03,ADVAIR DIS,Not Control
0697,289506,73778754.16,72641961.87,1136792.29,ADVAIR DIS,Not Control
0698,43159,2129485.86,1685822.42,443663.44,TRAMADOL H,Not Control
0699,14875,470560.08999999997,460917.93,9642.16,TRAMADOL H,Not Control
0700,1043698,87779658.85,83569623.91,4210034.9399999995,FLUTICASON,Not Control
0701,354306,314136905.03,310016192.7,4120712.33,SULFACETAM,Not Control
0702,57069,15215171.38,15029727.959999999,185443.42,ORAPRED OD,Not Control
0703,54113,12804330.96,12589632.28,214698.68,TRIMETHOPR,Not Control
0704,121879,6879257.93,6760221.79,119036.14,FLUOCINOLO,Not Control
0705,62556,7123179.7,6808568.87,314610.83,CONCENTRAT,Not Control
0706,20309,188393.43,175848.08,12545.35,IBUPROFEN,Not Control
0707,41155,1134594.3599999999,1067058.13,67536.23,TOPIRAMATE,Not Control
0708,5364,94160.43000000001,92951.05,1209.38,ANTIPYRINE,Not Control
0709,3206,172126.88,74092.37,98034.51,MIRTAZAPIN,Not Control
0710,76804,38239418.45,33723865.15,4515553.3,FOSAMAX PL,Not Control
0711,520578,9107567.209999999,8648921.94,458645.27,FLURBIPROF,Not Control
0712,237274,6032750.01,5865282.05,167467.96,AVODART,Not Control
0713,644572,8574895.86,8333788.03,241107.83000000002,OFLOXACIN,Not Control
0714,49512,1422021.95,1407705.94,14316.01,CIPROFLOXA,Not Control
0715,59194,12593405.29,12273085.62,320319.67,CAMILA,Not Control
0716,102936,33376905.68,32402260.13,974645.55,ADVAIR HFA,Not Control
0717,236296,24497574.03,23937643.21,559930.82,ADVAIR HFA,Not Control
0718,378512,64410027.45,63131747.54,1278279.91,FLOVENT HF,Not Control
0719,512817,114414611.18,112445169.41,1969441.77,FLOVENT HF,Not Control
0720,238644,60809803.65,55912157.6,4897646.05,FLOVENT HF,Not Control
0721,55681,1091026.21,1056006.5,35019.71,FLUOXETINE,Not Control
0722,190759,6204575.8,6118820.7,85755.1,CEFDINIR,Not Control
0723,466754,20470261.41,20127043.92,343217.49,CEFDINIR,Not Control
0724,153319,3612952.57,3545306.28,67646.29,TIZANIDINE,Not Control
0725,133863,3665984.8,3576174.47,89810.33,MONTELUKAS,Not Control
0726,553198,8630236.49,8431203.81,199032.68,SANCUSO (G,Not Control
0727,450470,6364172.69,6252827.75,111344.94,RANITIDINE,Not Control
0728,65946,837967.75,823855.89,14111.86,TOPIRAMATE,Not Control
0729,33615,3550262.68,3471356.03,78906.65,KRISTALOSE,Not Control
0730,110915,52515529.29,44649484.69,7866044.6,WELLBUTRIN,Not Control
0731,18110,8521290.93,8408137.39,113153.54,IRBESARTAN,Not Control
0732,20633,180403.83,178472.88,1930.95,ACETAMINOP,Not Control
0733,21696,1021966.76,729341.87,292624.89,METOPROLOL,Not Control
0734,49467,1774715.32,1662852.6099999999,111862.71,METOPROLOL,Not Control
0735,103383,7379634.53,7157899.5600000005,221734.97,FLUOXETINE,Not Control
0736,9437,788522.51,760682.38,27840.13,CLINDAMYCI,Not Control
0737,1452787,5576457.31,5446896.05,129561.26,BUPROPION,Not Control
0738,11167,602240.71,460791.12,141449.59,DONEPEZIL,Not Control
0739,18740,855852.84,515098.83,340754.01,DONEPEZIL,Not Control
0740,57620,744328.59,726191.73,18136.86,ALBUTEROL,Not Control
0741,49472,2978700.55,2872473.3,106227.25,CEFTIN,Not Control
0742,25603,500281.76,466013.29,34268.47,PRILOSEC 2,Not Control
0743,2593,23993.03,23739.82,253.21,ORA PLUS,Not Control
0744,434,12849.46,12750.35,99.11,AEROCHAMBE,Not Control
0745,39649,362118.6,355563.54,6555.0599999999995,PROMETHAZI,Not Control
0746,77013,4160787.7,3593684.4,567103.3,DEPO-PROVE,Not Control
0747,53318,2351255.8,2329645.15,21610.65,DULOXETINE,Not Control
0748,87880,2995587.2800000003,2967728.22,27859.06,AMPHETAMIN,Not Control
0749,5811,1006013.84,689077.11,316936.73,OXYCODONE-,Not Control
0750,260575,21502479.57,20863084.51,639395.06,TREXIMET,Not Control
0751,903713,15639131.63,15353573.72,285557.91,CRESTOR,Not Control
0752,477040,16765416.02,16344492.96,420923.06,ATENOLOL,Not Control
0753,55796,6163997.86,5857227.17,306770.69,ATENOLOL,Not Control
0754,25546,4456628.59,4400358.609999999,56269.98,CRESTOR,Not Control
0755,40573,6065010.82,5880904.98,184105.84,CRESTOR,Not Control
0756,12163,3520033.88,3307876.47,212157.41,PIROXICAM,Not Control
0757,153840,14792342.18,14067222.92,725119.26,PIROXICAM,Not Control
0758,472599,7359703.06,7144032.22,215670.84,VENLAFAXIN,Not Control
0759,611884,5467528.45,5328340.7,139187.75,PREDNISOLO,Not Control
0760,309846,4494239.27,4379466.69,114772.58,CLEOCIN PA,Not Control
0761,9315,3592854.55,3324050.28,268804.27,FENTANYL,Not Control
0762,11665,6843990.06,6591466.74,252523.32,FENTANYL,Not Control
0763,35569,5003925.31,4094941.26,908984.05,FENTANYL,Not Control
0764,3640,292241.94,278239.5,14002.44,FENTANYL T,Not Control
0765,2042,116348.27,114347.79000000001,2000.48,CLARITHROM,Not Control
0766,24473,584157.29,574974.62,9182.67,PROGESTERO,Not Control
0767,15278,877342.3300000001,863954.38,13387.949999999999,PROGESTERO,Not Control
0768,787,7390.83,7257.38,133.45,WARFARIN S,Not Control
0769,3191,169952.07,111883.33,58068.740000000005,CEFAZOLIN,Not Control
0770,83844,2567238.9,2408221.34,159017.56,GLIMEPIRID,Not Control
0771,89840,1056174.61,1029374.75,26799.86,PRAVASTATI,Not Control
0772,75886,3724608.64,3414011.68,310596.96,HYDROCODON,Not Control
0773,21268,1304589.98,1275253.9000000001,29336.079999999998,KETOROLAC,Not Control
0774,6633,1129013.7,1006226.91,122786.79000000001,PAROXETINE,Not Control
0775,224671,5376608.22,4438372.58,938235.64,LIDOCAINE,Not Control
0776,27520,6091738.39,5655411.41,436326.98,LAMICTAL O,Not Control
0777,252636,23466126.53,22520101.06,946025.47,AMPHETAMIN,Not Control
0778,39977,626929.68,608151.71,18777.97,CARBAMAZEP,Not Control
0779,171257,2611919.21,2368261.07,243658.14,MEDROXYPRO,Not Control
0780,45187,1236463.71,1216723.61,19740.1,SUCRALFATE,Not Control
0781,17225,1448603.27,1288784.45,159818.82,FEXOFENADI,Not Control
0782,57759,984630.56,966304.11,18326.45,TAMOXIFEN,Not Control
0783,5267,4132161.9499999997,4026820.23,105341.72,LOVAZA,Not Control
0784,530,22407.39,22198.37,209.02,TAMOXIFEN,Not Control
0785,1214,38402.84,37815.68,587.16,NEO/POLY B,Not Control
0786,65,10111.51,8752.55,1358.96,GABAPENTIN,Not Control
0787,1492896,13137873.96,12878493.15,259380.81,ATENOLOL,Not Control
0788,108697,5924613.15,5819101.35,105511.8,DEXTROAMPH,Not Control
0789,20870,1918793.68,1890185.46,28608.219999999998,DEXTROAMPH,Not Control
0790,62658,3378003.7199999997,3334987.4,43016.32,DEXTROAMPH,Not Control
0791,96898,4458987.73,4374305.04,84682.69,DEXTROAMPH,Not Control
0792,61513,3306170.6999999997,3243026.98,63143.72,DEXTROAMPH,Not Control
0793,2552,43030.96,42111.77,919.19,ELIGARD 7.,Not Control
0794,188173,3054992.2,2980522.14,74470.06,DICYCLOMIN,Not Control
0795,135124,1698629.46,1619938.01,78691.45,DICYCLOMIN,Not Control
0796,88090,3877974.14,3699929.23,178044.91,HYDROXYZIN,Not Control
0797,138241,38458055.02,18261256.82,20196798.2,DIVALPROEX,Not Control
0798,203308,3522683.2,3450369.2199999997,72313.98,DIVALPROEX,Not Control
0799,3841,166457.21,164217.71,2239.5,RIFAMPIN 3,Not Control
0800,508527,98343719.62,92226143.76,6117575.86,TAMIFLU,Not Control
0801,258328,25312098.36,24735111.44,576986.92,TAMIFLU,Not Control
0802,125070,51502666.93,50645763.73,856903.2,TAMIFLU,Not Control
0803,202001,6503004.61,6356439.09,146565.52,MORPHINE S,Not Control
0804,135089,11518451.8,11360948.56,157503.24,MORPHINE S,Not Control
0805,59637,18181132.74,16876164.32,1304968.42,CEFAZOLIN,Not Control
0806,56254,25315931.2,24081583.16,1234348.04,HALOPERIDO,Not Control
0807,24353,33961878.02,31105207.47,2856670.5500000003,AMANTADINE,Not Control
0808,35207,24043511.95,23543388.89,500123.06,TRETINOIN,Not Control
0809,22630,89675519.61,81973686.53,7701833.08,JALYN,Not Control
0810,240938,5187534.59,5036176.96,151357.63,NORTRIPTYL,Not Control
0811,143221,3627277.99,3538279,88998.99,NORTRIPTYL,Not Control
0812,90492,1948879.22,1916932.91,31946.31,NORTRIPTYL,Not Control
0813,264926,2438971.98,2189268.52,249703.46,NORTRIPTYL,Not Control
0814,855893,11871401.99,11572358.24,299043.75,OPANA ER,Not Control
0815,110687,2546641.01,2304133.49,242507.52,DESMOPRESS,Not Control
0816,61206,2597943.9,2221296.31,376647.58999999997,PRENATAL P,Not Control
0817,92509,4062853.47,3958800,104053.47,PROPRANOLO,Not Control
0818,77473,5087493.36,4938117.55,149375.81,PROPRANOLO,Not Control
0819,92576,7122088.85,6939818,182270.85,NIFEDICAL,Not Control
0820,165615,29599480.55,28480662.32,1118818.23,TAMIFLU,Not Control
0821,196033,5298292.5600000005,5167045.12,131247.44,TRAMADOL H,Not Control
0822,1174371,276521059.85,271421571.31,5099488.54,TAMIFLU,Not Control
0823,251298,2320193.04,2278184.49,42008.55,Q-DRYL,Not Control
0824,190221,4328495.39,4262961.51,65533.88,SULFAMETHO,Not Control
0825,251350,16701477.4,15165797.6,1535679.8,CLOZAPINE,Not Control
0826,178638,3002762.79,2568594.56,434168.23,ALLERGY AL,Not Control
0827,217327,11596356.4,11289994.74,306361.66000000003,ATORVASTAT,Not Control
0828,46703,5176590.16,5029639.31,146950.85,ATORVASTAT,Not Control
0829,1136110,20145327.19,19775001.3,370325.89,DILTIAZEM,Not Control
0830,427292,25074615.63,24488941.91,585673.72,METOPROLOL,Not Control
0831,286604,4789261.88,4689833.96,99427.92,WARFARIN S,Not Control
0832,427688,9652503.87,9430170.55,222333.32,CLONAZEPAM,Not Control
0833,665893,16815386.55,16522593.35,292793.2,CLONAZEPAM,Not Control
0834,421017,4960456.49,4847374.17,113082.32,CLONAZEPAM,Not Control
0835,453823,6361865.13,6192728.14,169136.99,WARFARIN S,Not Control
0836,38562,1678243.98,1654008.84,24235.14,EPINASTINE,Not Control
0837,748002,11233296.52,11148544.879999999,84751.64,OMEPRAZOLE,Not Control
0838,544222,5543133.8,5374922.44,168211.36,CYPROHEPTA,Not Control
0839,28975,408111.44,399687.51,8423.93,BUDESONIDE,Not Control
0840,21510,5943661.73,4975212.64,968449.09,KETOCONAZO,Not Control
0841,49400,5142379.72,5114265.7700000005,28113.95,CHILDREN'S,Not Control
0842,55539,3820653.8,3782987.5,37666.3,ACYCLOVIT,Not Control
0843,30849,2829674.7399999998,2449668.41,380006.33,OCTAGAM 5%,Not Control
0844,52091,5678197.54,5582385.27,95812.27,GLIPIZIDE,Not Control
0845,159262,1835502.35,1775632.6300000001,59869.72,GLIPIZIDE,Not Control
0846,185571,1691085.99,1663609.76,27476.23,DAYSEE  (L,Not Control
0847,38107,463203.85,455179.46,8024.389999999999,LOW-OGESTR,Not Control
0848,171411,2306197.67,2255736.19,50461.48,OGESTREL,Not Control
0849,151259,2589893.64,2520837.2600000002,69056.38,ENOXAPARIN,Not Control
0850,8032,8769225.44,8124272.32,644953.12,CYPROHEPTA,Not Control
0851,20053,129052.57,125816.45,3236.12,REGULAR ST,Not Control
0852,22672,42818552.06,42371737.839999996,446814.22000000003,VALPROIC A,Not Control
0853,53955,1470603.8,1452763.25,17840.55,PROPAFENON,Not Control
0854,65591,961982.62,954705.62,7277,LEVONORGES,Not Control
0855,135327,2512879.02,2495163.6,17715.420000000002,Q-TUSSIN D,Not Control
0856,1854,103814.47,102928.7,885.77,LEVOXYL,Not Control
0857,38615,2860360.59,2847242.45,13118.14,Q-TUSSIN,Not Control
0858,6396,624859.92,613987.82,10872.1,EPINASTINE,Not Control
0859,226469,29802682.16,29406516.37,396165.79,TRAMADOL H,Not Control
0860,126257,5732596.32,5597975.84,134620.48,VANDAZOLE,Not Control
0861,65940,3268915.68,3180160.26,88755.42,TRAMADOL H,Not Control
0862,25102,2010879.5,1961339.96,49539.54,LISINOPRIL,Not Control
0863,12734,1924841.18,1880329.19,44511.99,ENOXAPARIN,Not Control
0864,46293,3410655.62,3364780.87,45874.75,ENOXAPARIN,Not Control
0865,72101,1735236.77,1731242.39,3994.38,LEVETIRACE,Not Control
0866,56409,10123837.59,9975583.6,148253.99,LICE KILLI,Not Control
0867,25343,12336236.97,11683341.66,652895.3099999999,DRONABINOL,Not Control
0868,48432,1658938.51,1631365.16,27573.35,POLYETHYLE,Not Control
0869,39079,13195552.11,13053598.04,141954.07,WARFARIN S,Not Control
0870,3933,603644.11,541801.16,61842.950000000004,CARBAMAZEP,Not Control
0871,8311,5777175.87,5330416.23,446759.64,CLONIDINE,Not Control
0872,198283,23801761.55,23488403.55,313358,PREMARIN,Not Control
0873,85938,21990053.8,21892737.43,97316.37,MEDROXYPRO,Not Control
0874,26659,3935425.04,3913495.63,21929.41,WARFARIN S,Not Control
0875,79798,2028486.84,2000540.21,27946.63,VYFEMLA,Not Control
0876,147307,8766728.05,8701265.37,65462.68,NORETHINDR,Not Control
0877,27287,1979027.27,1957163.29,21863.98,JENCYCLA,Not Control
0878,41769,2939533.93,2916677.62,22856.31,CALCIPOTRI,Not Control
0879,4394,95150.31,94061.28,1089.03,ECONAZOLE,Not Control
0880,34460,2842551.42,2798149.27,44402.15,FLUOROMETH,Not Control
0881,61032,4337038.1,4243071.42,93966.68000000001,CLONAZEPAM,Not Control
0882,112116,20600461.27,20363941.47,236519.80000000002,HYDROXYURE,Not Control
0883,11319,585087.18,411739.67,173347.51,PIOGLITAZO,Not Control
0884,16687,1751864.9100000001,1706869.81,44995.1,PIOGLITAZO,Not Control
0885,9035,312024.26,307670.95,4353.31,PIOGLITAZO,Not Control
0886,141313,1173077.82,1151842.62,21235.2,ESTRADIOL,Not Control
0887,69989,701459.15,687061.19,14397.96,ESTRADIOL,Not Control
0888,247239,4650626.43,4600044.11,50582.32,OMEPRAZOLE,Not Control
0889,79998,349800.73,339738.03,10062.7,CITALOPRAM,Not Control
0890,165517,2046145.47,2007489.97,38655.5,ATORVASTAT,Not Control
0891,82915,2159544.17,2094926.59,64617.58,ATORVASTAT,Not Control
0892,139422,2550681.12,2522944.03,27737.09,JOLIVETTE,Not Control
0893,30956,11214154.18,10770355.01,443799.17,ELIQUIS,Not Control
0894,197457,50824453.4,49919300.3,905153.1,ELIQUIS,Not Control
0895,2534,154511.11000000002,141960.79,12550.32,AMLODIPINE,Not Control
0896,45233,5603461.04,5474480.89,128980.15,CITALOPRAM,Not Control
0897,138651,10983564.89,10680095.06,303469.83,AUG BETAME,Not Control
0898,83142,8971852.71,8756066.78,215785.93,CLOTRIMAZO,Not Control
0899,102489,5144386.56,5020053.58,124332.98,ESTRADIOL,Not Control
0900,142023,7840038.8,7503353.7299999995,336685.07,GLIPIZIDE,Not Control
0901,289265,32729611.27,30933389.64,1796221.6300000001,ALPRAZOLAM,Not Control
0902,209575,7934259.14,7696143.350000001,238115.79,ALPRAZOLAM,Not Control
0903,136194,1859937.19,1785088.75,74848.44,ALPRAZOLAM,Not Control
0904,200099,2457145.45,2377835.92,79309.53,AMLODIPINE,Not Control
0905,207459,3029646.19,2959711.44,69934.75,PHENYTOIN,Not Control
0906,54847,1203848.98,1178010.36,25838.62,QUETIAPINE,Not Control
0907,30534,1011969.32,1000169.3,11800.02,QUETIAPINE,Not Control
0908,26209,321239.52999999997,318010.11,3229.42,POLYMYXIN,Not Control
0909,6713,378838.56,368054.31,10784.25,MELOXICAM,Not Control
0910,106466,2360913.74,2121554.09,239359.65,ERYTHROMYC,Not Control
0911,41475,12315456.15,7569523.45,4745932.7,HALOPERIDO,Not Control
0912,2586,1175193.39,1044708.33,130485.06,METRONIDAZ,Not Control
0913,3100,4342223.6899999995,4314467.53,27756.160000000003,SERTRALINE,Not Control
0914,16524,11520677.11,11076544.94,444132.17,ZUBSOLV 1.,Not Control
0915,46495,2098283.94,2074882.03,23401.91,VERIPRED,Not Control
0916,39037,6436194.96,6252275.47,183919.49000000002,PULMICORT,Not Control
0917,44231,5247270.81,5010070.71,237200.1,PULMICORT,Not Control
0918,58855,18303506.62,18127104.96,176401.66,ULORIC,Not Control
0919,354453,2507106.37,2468425.39,38680.98,CETIRIZINE,Not Control
0920,2071,856408.42,751496.5599999999,104911.86,OXYTROL (O,Not Control
0921,10114,264396.56,256877.4,7519.16,HALOPERIDO,Not Control
0922,26377,4662337.15,4240734.62,421602.52999999997,HALOPERIDO,Not Control
0923,42595,1333638.98,1136810.32,196828.66,ENALAPRIL,Not Control
0924,75126,7351476.78,7053120.26,298356.52,BUPRENORPH,Not Control
0925,115596,2087626.99,2061754.81,25872.18,PRAVASTATI,Not Control
0926,103277,1935716.6700000002,1873261.09,62455.579999999994,PRAVASTATI,Not Control
0927,11766,126962.67,124623.56,2339.11,PRAVASTATI,Not Control
0928,77160,1749092.16,1413416.19,335675.97000000003,PROMETHAZI,Not Control
0929,66394,16071634.3,15737274.059999999,334360.24,PROMETHAZI,Not Control
0930,38142,2307823.6,2285180.23,22643.37,BUPRENORPH,Not Control
0931,15574,1620658.56,1260944.95,359713.61,INFED (IRO,Not Control
0932,64341,328654.4,311616.62,17037.78,CYCLOSPORI,Not Control
0933,132971,20602056.87,19730330.54,871726.33,OXYCODONE-,Not Control
0934,36087,1061612.54,1013632.4400000001,47980.1,SIMVASTATI,Not Control
0935,61971,3494055.2,3410092.65,83962.55,METRONIDAZ,Not Control
0936,14199,89490.17,86836.9,2653.27,NECON 7/7/,Not Control
0937,41372,517148.26,499761.97,17386.29,LOVASTATIN,Not Control
0938,12727,486613.72,319910.8,166702.91999999998,AZELASTINE,Not Control
0939,10504,557519.7,481043.75,76475.95000000001,CHOLESTYRA,Not Control
0940,31676,1987572.83,1957883.58,29689.25,AZURETTE,Not Control
0941,2511,155473.52,108942.51,46531.01,LISINOPRIL,Not Control
0942,700,219641.32,100009.23,119632.09,ALENDRONAT,Not Control
0943,638,290056.79,191529.88,98526.91,PBOS  LEVO,Not Control
0944,367,7502159.25,7168317.6899999995,333841.56,BUPROPION,Not Control
0945,65,10213.95,10213.95,0,SERTRALINE,Not Control
0946,1253,31235.960000000003,31150.68,85.28,TRAMADOL A,Not Control
0947,1480,68071.54,64810.67,3260.87,SERTRALINE,Not Control
0948,40125,15784525.17,12564093.44,3220431.73,DICLOFENAC,Not Control
0949,15233,576341.58,552089.39,24252.19,LUTERA,Not Control
0950,3405,1473476.67,1247940.94,225535.73,MICROGESTI,Not Control
0951,4346,1897643.8699999999,1800682.65,96961.22,MICROGESTI,Not Control
0952,1124390,17582223.63,17308283.66,273939.97,DEXTROAMPH,Not Control
0953,38506,14988102.209999999,14775762.63,212339.58000000002,DEXTROAMPH,Not Control
0954,58343,12917031.879999999,11974585.01,942446.87,RECLIPSEN,Not Control
0955,12589,2880977.16,2002383.1,878594.0599999999,DEXTROAMPH,Not Control
0956,8701,5536602.4,4239377.37,1297225.03,DEXTROAMPH,Not Control
0957,71832,16140209.200000001,15398685.53,741523.67,CYCLOPHOSP,Not Control
0958,3271,8202939.95,6375382.39,1827557.56,ERBITUX 20,Not Control
0959,488,16094.89,16094.89,0,CAZIANT 0.,Not Control
0960,13044,1851027.75,1718321.34,132706.41,BUSPIRONE,Not Control
0961,27975,982318.15,911736.02,70582.13,AZITHROMYC,Not Control
0962,4154,350023.09,338216.71,11806.38,AZITHROMYC,Not Control
0963,174,24523.79,22461.64,2062.15,PLAN B ONE,Not Control
0964,116497,483210.37,393052.81,90157.56,MELOXICAM,Not Control
0965,46091,484788.23,283213.88,201574.35,MELOXICAM,Not Control
0966,53164,1886731,1841284.49,45446.51,FAMOTIDINE,Not Control
0967,25906,736940.3,657951.46,78988.84,SRONYX,Not Control
0968,9761,114286.68,113098.99,1187.69,GRISEOFULV,Not Control
0969,740,9421.99,9355.94,66.05,CGH/COLD D,Not Control
0970,52697,246409.92,241508.58,4901.34,VIBRAMYCIN,Not Control
0971,74210,2479327.63,2429403.02,49924.61,AMPHETAMIN,Not Control
0972,149227,4663059.72,4567484.22,95575.5,AMPHETAMIN,Not Control
0973,167115,7199401.6,7040077.03,159324.57,AMPHETAMIN,Not Control
0974,221863,5552972.67,5368672.22,184300.44999999998,AMPHETAMIN,Not Control
0975,22,119.82,119.82,0,PREMPRO .6,Not Control
0976,NA,NA,NA,NA,NICOTINE 4,Not Control
0977,281,2982888.64,2704466.56,278422.08,NEPHRO-VIT,Not Control
0978,76,847.58,832.53,15.05,SB CHILD I,Not Control
0979,282,52674.39,52153.43,520.9599999999999,ATELVIA DE,Not Control
0980,107812,7863899.16,7821858.44,42040.72,CITALOPRAM,Not Control
0981,24801,240403.35,225400.32,15003.03,ZARAH,Not Control
0982,24552,1410201.62,1402359.8800000001,7841.74,VESTURA,Not Control
0983,22231,1248446.59,962041.47,286405.12,LISINOPRIL,Not Control
0984,2432,274019.95999999996,248168.19,25851.77,NATEGLINID,Not Control
0985,8326,373393.08,371132.78,2260.3,NATEGLINID,Not Control
0986,17629,5859697.63,5811941.79,47755.840000000004,BUSPIRONE,Not Control
0987,29128,1821600.7,1812965.24,8635.46,CHILDREN'S,Not Control
0988,12835,146364.29,143451.05,2913.2400000000002,PAROXETINE,Not Control
0989,35848,309761.19,300278.43,9482.76,PAROXETINE,Not Control
0990,165234,670626.35,646016.29,24610.06,VITAMIN D2,Not Control
0991,65302,332518.2,312910.32,19607.88,TRAMADOL H,Not Control
0992,63320,331935.81,322311.91000000003,9623.9,LISINOPRIL,Not Control
0993,23631,1124730.62,1098979.32,25751.3,LISINOPRIL,Not Control
0994,135654,10163759.040000001,9954042.17,209716.87,ZOVIRAX,Not Control
0995,12198,84293.56999999999,82348.68000000001,1944.8899999999999,LISINOPRIL,Not Control
0996,180359,579527.28,558203.86,21323.420000000002,LISINOPRIL,Not Control
0997,247387,3743523.31,3692732.89,50790.42,FLUDROCORT,Not Control
0998,88125,344900.15,334092.89,10807.26,LISINOPRIL,Not Control
0999,246315,3791592.7,3724015.3,67577.4,LISINOPRIL,Not Control
1000,5783,69225.5,68951.76,273.74,SENEXON,Not Control
1001,428148,28713184.599999998,28207206.19,505978.41,AMOX TR-PO,Not Control
1002,121810,5814075.92,5181204.63,632871.29,AMOX TR-PO,Not Control
1003,190880,18278725.14,17899854.8,378870.34,BUSPIRONE,Not Control
1004,775192,17437833.24,17084749.51,353083.73,ENOXAPARIN,Not Control
1005,33428,1513730.01,1481765.64,31964.37,NAPROXEN D,Not Control
1006,54565,2629497.93,2581589.48,47908.450000000004,NAPROXEN,Not Control
1007,10282,55666.35,54126.53,1539.82,POTASSIUM,Not Control
1008,110059,4333714.29,4270522.57,63191.72,ALBUTEROL,Not Control
1009,66047,487032.87,471925.49,15107.380000000001,CLONIDINE,Not Control
1010,273108,8798131.97,8401842.4,396289.57,MUPIROCIN,Not Control
1011,16723,751878.78,740022.52,11856.26,CLONIDINE,Not Control
1012,147456,11820757.74,11556643.3,264114.44,LYRICA,Not Control
1013,93992,41576657.62,40837220.25,739437.37,LYRICA,Not Control
1014,163584,67941679.33,66960174.25,981505.0800000001,LYRICA,Not Control
1015,162575,66924098,65949711.31,974386.69,LYRICA,Not Control
1016,219351,85812791.18,84584257.06,1228534.1199999999,LYRICA,Not Control
1017,91104,30524645.81,30063352.72,461293.08999999997,LYRICA,Not Control
1018,84073,18109514.75,17842311.53,267203.22,LYRICA,Not Control
1019,30094,7358742.9799999995,7232414.71,126328.27,LYRICA,Not Control
1020,14159,4576318.39,4134379.9,441938.49,ACETAMINOP,Not Control
1021,4609,772268.15,686570.21,85697.94,DOCETAXEL,Not Control
1022,3283,27677.85,27508.68,169.17,AMOXICILLI,Not Control
1023,18046,148912.32,147615.78,1296.54,MULTIVITAM,Not Control
1024,240523,3079569.61,2991304.83,88264.78,BACLOFEN,Not Control
1025,89605,3399190.89,3337636.91,61553.98,BACLOFEN,Not Control
1026,347,18847.39,18536.420000000002,310.96999999999997,LEVOCETIRI,Not Control
1027,28,31.18,31.18,0,B-PLEX PLU,Not Control
1029,NA,NA,NA,NA,BENZYL ALC,Not Control
1030,14434,5668460.99,5133616.73,534844.26,TRUETEST T,Not Control
1031,NA,NA,NA,NA,PRIMIDONE,Not Control
1032,23803,355862.31,353426.66,2435.65,SODIUM FLU,Not Control
1033,NA,NA,NA,NA,SENSORCAIN,Not Control
1034,3620,146893.62,144223.85,2669.77,TRIFLUOPER,Not Control
1035,6458,87005.98,86701.42,304.56,TRI-VITAMI,Not Control
1036,1486,134506.18,128624.99,5881.1900000000005,TRIFLUOPER,Not Control
1037,NA,NA,NA,NA,METHENAMIN,Not Control
1038,42,1698.57,686.88,1011.6899999999999,CARBOCAINE,Not Control
1039,28,960.39,942.79,17.6,GABAPENTIN,Not Control
1040,493,1152548.62,1081382.8499999999,71165.77,RAPAMUNE,Not Control
1041,101397,2022483.19,1752830.29,269652.9,RAPAMUNE,Not Control
1042,83,179032.41,146944.46000000002,32087.95,RAPAMUNE,Not Control
1043,NA,NA,NA,NA,DIVALPROEX,Not Control
1044,370,2316.56,2277.68,38.88,DIVALPROEX,Not Control
1045,230632,3280431.29,3234829.27,45602.02,DIVALPROEX,Not Control
1046,7623,295257.89,291265.6,3992.29,PERPHENAZI,Not Control
1047,20121,880486.3200000001,863965.73,16520.59,PERPHENAZI,Not Control
1048,40162,1101648.48,1079909.75,21738.73,METFORMIN,Not Control
1049,69580,1796119.8,1754653.5,41466.3,DOXEPIN HC,Not Control
1050,18979,2899418.57,2801767.34,97651.23,ACETAZOLAM,Not Control
1051,12004,154796.56,152672.38999999998,2124.17,ENALAPRIL,Not Control
