Product.Code,Prescriptions,Total.Reimbursed,Medicaid.Reimbursed,Private.Reimbursed,Product.Name,DEA.Schedule
1021,29581,3363678.72,2792027.17,571651.55,DOCETAXEL,Not Control
1022,26722,201264.83000000002,200024.45,1240.38,AMOXICILLI,Not Control
1023,114414,866970.35,864158.61,2811.74,MULTIVITAM,Not Control
1024,929358,11237398.86,11087291.85,150107.01,BACLOFEN,Not Control
1025,469496,14879845.2,14695285,184560.2,BACLOFEN,Not Control
1026,3093,112634.8,111815.92,818.88,LEVOCETIRI,Not Control
1027,188,196.98,196.98,0,B-PLEX PLU,Not Control
1029,14,924.95,906.79,18.16,BENZYL ALC,Not Control
1030,96537,23451288,22145126.44,1306161.56,TRUETEST T,Not Control
1031,57,1175.29,1095.15,80.14,PRIMIDONE,Not Control
1032,72073,1123426.96,1115381.6300000001,8045.33,SODIUM FLU,Not Control
1033,NA,NA,NA,NA,SENSORCAIN,Not Control
1034,12040,637416.26,631747.85,5668.41,TRIFLUOPER,Not Control
1035,27445,374430.79,373785.7,645.09,TRI-VITAMI,Not Control
1036,7515,622092.98,618723.83,3369.15,TRIFLUOPER,Not Control
1037,317,26672.02,25540.94,1131.08,METHENAMIN,Not Control
1038,1739,73911.61,71831.01,2080.6,CARBOCAINE,Not Control
1039,1851,87367.11,84695.17,2671.94,GABAPENTIN,Not Control
1040,2982,5164818.47,4691861.95,472956.52,RAPAMUNE,Not Control
1041,361690,11842033.790000001,10258805.46,1583228.33,RAPAMUNE,Not Control
1042,901,1499837.41,1218433.84,281403.57,RAPAMUNE,Not Control
1043,1993,20736.16,20215.93,520.23,DIVALPROEX,Not Control
1044,6507,107894.34,105669.82,2224.52,DIVALPROEX,Not Control
1045,997719,13022363.51,12932513.94,89849.56999999999,DIVALPROEX,Not Control
1046,32140,1336028.27,1314511.94,21516.33,PERPHENAZI,Not Control
1047,73505,3777673.73,3718495.9899999998,59177.74,PERPHENAZI,Not Control
1048,258305,5025704.63,4935321.75,90382.88,METFORMIN,Not Control
1049,281290,6762769.64,6664611.53,98158.11,DOXEPIN HC,Not Control
1050,83567,12672385.23,12386457.87,285927.36,ACETAZOLAM,Not Control
1051,60621,755750.28,745463.36,10286.92,ENALAPRIL,Not Control
1052,131908,2442597.09,2413823.28,28773.81,ENALAPRIL,Not Control
1053,370025,6606609.38,6544025.05,62584.33,BUPROPION,Not Control
1054,188796,4493482.8,4468096.27,25386.53,ENALAPRIL,Not Control
1055,147374,5038469.65,4836311.38,202158.27,CLARAVIS,Not Control
1056,68302,16777514.63,16343311.26,434203.37,CLARAVIS C,Not Control
1057,56771,14801913.73,14494809.16,307104.57,CLARAVIS C,Not Control
1058,10695,57977.2,57738.8,238.4,ACNE MEDIC,Not Control
1059,641,9695.48,9695.48,0,PROBIOTIC,Not Control
1060,17762,1092628.1199999999,1044074.85,48553.27,SOTALOL HC,Not Control
1061,877164,14869597.19,14591155.18,278442.01,ALPRAZOLAM,Not Control
1062,444513,13344361.48,13067017.97,277343.51,SOTALOL,Not Control
1063,187693,10739044.51,10515747.06,223297.45,SOTALOL 24,Not Control
1064,591278,5499694.14,5466760.18,32933.96,BUPROPION,Not Control
1065,179248,8276846.16,8104146.05,172700.11,PHOSPH. IO,Not Control
1066,3174,32703.41,32469.03,234.38,MELOXICAM,Not Control
1067,875,19705.41,12868.619999999999,6836.79,CARBOCAINE,Not Control
1068,69,417.22,412.22,5,ROBAFEN CO,Not Control
1069,3254,9054.05,9054.05,0,HYDROSKIN,Not Control
1070,456,56934.87,54519.95,2414.92,RHINOCORT,Not Control
1071,5712,1555402.3599999999,1537156.15,18246.21,EPINEPHRIN,Not Control
1072,5215,1247404.91,1216216.69,31188.22,METHAZOLAM,Not Control
1073,7311,2886801.17,2788441.49,98359.68000000001,BUDESONIDE,Not Control
1074,4560,2255484.76,2210963.44,44521.32,TOPIRAMATE,Not Control
1075,512236,11527252.33,11417128.44,110123.89,CHERATUSSI,Not Control
1076,30062,1016891.73,994332.24,22559.49,CEFPROZIL,Not Control
1077,1058703,6259511.96,6064478.61,195033.35,ALPRAZOLAM,Not Control
1078,801258,2970728.95,2902792.56,67936.39,ATENOLOL,Not Control
1079,1806228,9256788.66,8990966.36,265822.3,ALPRAZOLAM,Not Control
1080,240193,34922400.92,34445330.08,477070.84,BENZTROPIN,Not Control
1081,786460,7306991.08,7196446.51,110544.57,BENZTROPIN,Not Control
1082,265436,2958715.63,2915959.45,42756.18,BENZTROPIN,Not Control
1083,43,246.46,245.46,1,EYE IRRIGA,Not Control
1084,610243,2334328.09,2302374.81,31953.28,ARTIFICIAL,Not Control
1086,31738,487839,477544.31,10294.69,PREDNISONE,Not Control
1087,3085,15932.76,15120.47,812.2900000000001,DUTOPROL 2,Not Control
1088,13428,16936957.29,16855833.82,81123.47,TOPROL-XL,Not Control
1089,495953,3749696.91,3663094.41,86602.5,MELOXICAM,Not Control
1090,10588,1312782.02,1284369.71,28412.31,TOPROL-XL,Not Control
1091,22832,323148.54,323023.75,124.79,FLUTICASON,Not Control
1092,12298,379946.15,376308.22,3637.93,TOPROL-XL,Not Control
1093,20164,63915.34,62174.01,1741.33,SENNA-GEN,Not Control
1094,8285,143598.12,142697.14,900.98,TOPROL-XL,Not Control
1095,1930,5553.52,5486.13,67.39,DUTOPROL 5,Not Control
1096,1677,16318.82,16303.369999999999,15.450000000000001,RUGBY EYE,Not Control
1097,14,265.95,265.95,0,DUTOPROL 1,Not Control
1098,6658,24402.39,24316.09,86.3,MELATONIN,Not Control
1099,264,4563.1500000000005,4510.75,52.4,CLINIMIX 5,Not Control
1100,139969,16440513.26,16271930.48,168582.78,PREMARIN,Not Control
1101,1482526,673721172.79,670290845.94,3430326.85,XELODA,Not Control
1102,2151012,43251961.95,42820799.37,431162.58,PREMARIN,Not Control
1103,2483644,21765737.76,21464299.26,301438.5,PREMARIN,Not Control
1104,366350,24970656.79,24783705,186951.79,PREMARIN,Not Control
1105,138038,13541432.43,13457920.84,83511.59,PREMPRO,Not Control
1106,84941,7974458.06,7929086.87,45371.19,PREMPRO,Not Control
1107,194072,17613289.12,17493546.07,119743.05,PREMPRO,Not Control
1108,192864,10838892.74,10779977.27,58915.47,PREMPRO CO,Not Control
1109,38717,276839.77,274003.3,2836.47,ISONIAZID,Not Control
1110,55468,7397235.99,7293785.76,103450.23,VIIBRYD,Not Control
1111,219710,5991098.74,5921130.83,69967.91,BUPROPION,Not Control
1112,342,14291.7,14123.18,168.52,MEMANTINE,Not Control
1113,3225,74487.19,62240.35,12246.84,SENNA S,Not Control
1114,201,1563.3300000000002,1498.94,64.39,CYKLOKAPRO,Not Control
1115,NA,NA,NA,NA,CLINIMIX E,Not Control
1116,1135,12430.6,10303.86,2126.7400000000002,SODIUM CHL,Not Control
1117,43283,347523.42,342176.55,5346.87,MIRTAZAPIN,Not Control
1118,13543,179252.62,177142.95,2109.67,MIRTAZAPIN,Not Control
1119,6203,81005.24,80413.98,591.26,MIRTAZAPIN,Not Control
1120,109408,30756441.77,29174234.22,1582207.55,VIIBRYD,Not Control
1121,4041,3696157.33,3677873.88,18283.45,TESTOSTERO,Not Control
1122,3388,231068.3,227985.98,3082.32,ETODOLAC E,Not Control
1123,335830,3209717.24,3155866.57,53850.67,TRIAM/HCTZ,Not Control
1124,NA,NA,NA,NA,METHYLPHEN,Not Control
1125,4343,184207.68,179700.64,4507.04,K-PHOS NEU,Not Control
1127,NA,NA,NA,NA,CLINIMIX E,Not Control
1129,NA,NA,NA,NA,CARBOPLATI,Not Control
1130,5090,1312444.82,1310801.32,1643.5,10% PREMAS,Not Control
1131,34,7085.06,7085.06,0,DEFEROXAMI,Not Control
1132,3151441,263260508.1,261757877.54,1502630.56,PROVENTIL,Not Control
1133,5814,1576167.93,1465253.73,110914.2,INTRON A H,Not Control
1134,253792,4332199.65,4230906.43,101293.22,KETOROLAC,Not Control
1135,1482,1367681.6300000001,1350376.06,17305.57,ACITRETIN,Not Control
1136,3271,3089782.09,3049259.16,40522.93,ACITRETIN,Not Control
1138,223,210944.88,207912,3032.88,ACITRETIN,Not Control
1139,498,144877.83,144853.64,24.19,ALUVEA 39%,Not Control
1140,460826,51993784.160000004,51358994.69,634789.47,BUSPIRONE,Not Control
1141,13558,2467250,2434394.7600000002,32855.24,SODIUM CHL,Not Control
1142,231504,7596560.79,7482006.86,114553.93,METHYLPHEN,Not Control
1144,284364,11773277.73,11237111.14,536166.59,METHYLPHEN,Not Control
1145,251037,165201992.19,123695200.5,41506791.69,BOTOX BOTU,Not Control
1146,151427,9024288.47,8866236.5,158051.97,METHYLPHEN,Not Control
1147,8825,176671.35,174546.5,2124.85,DEXAMETHAS,Not Control
1148,NA,NA,NA,NA,CLINIMIX E,Not Control
1149,NA,NA,NA,NA,CLINIMIXE,Not Control
1150,746459,6068900.91,5952240.81,116660.1,BUSPIRONE,Not Control
1151,2149,475558.5,475438.58999999997,119.91,ACARBOSE 5,Not Control
1152,2089,239045.94,230997.69,8048.25,HEPARIN LO,Not Control
1153,11,587.05,587.05,0,CHERRY FLA,Not Control
1158,28,70.19,70.19,0,BUPIVACAIN,Not Control
1159,38785,8080775.45,7746538.38,334237.07,ACYCLOVIR,Not Control
1160,1345576,11029333.18,10865347.64,163985.54,GUANFACINE,Not Control
1161,66928,2346426.86,2286373.81,60053.049999999996,DICYCLOMIN,Not Control
1162,23323,1358334.84,1131653.6300000001,226681.21,BUPV 0.5%,Not Control
1163,5893,224126.72,43582.48,180544.24,BUPV 0.5%,Not Control
1165,646858,6607040.78,6486013.45,121027.33,BUSPIRONE,Not Control
1167,NA,NA,NA,NA,AFRIN 0.05,Not Control
1168,359,370350.69,366828.53,3522.16,INTRON A 6,Not Control
1170,239504,8840164.91,8723369.09,116795.82,NALTREXONE,Not Control
1171,40757,3990697.76,3837842.55,152855.21,NADOLOL,Not Control
1172,85797,1578580.61,1559323.98,19256.63,PENICILLIN,Not Control
1173,13249,1117558.62,1108207.06,9351.56,CAPTOPRIL,Not Control
1174,648367,5659329.15,5593057.56,66271.59,PENICILLIN,Not Control
1175,136662,7471956.72,7409979.41,61977.31,BUSPIRONE,Not Control
1176,32208,2009093.76,1049239.3800000001,959854.38,DEMEROL(ME,Not Control
1177,21605,575063.27,568325.4400000001,6737.83,NEOMYCIN S,Not Control
1178,28305,1284396.71,783673.77,500722.94,DEMEROL(ME,Not Control
1179,4859,4699161.91,3850488.28,848673.63,DEMEROL HC,Not Control
1180,11645,320008.85,222822.05000000002,97186.8,DEMEROL(ME,Not Control
1181,44135,2940285.17,2894995.3,45289.87,DEMEROL (M,Not Control
1182,25068,2020833.65,2001305.73,19527.920000000002,NADOLOL  4,Not Control
1183,4088,506277.54,504854.63,1422.91,NADOLOL,Not Control
1186,NA,NA,NA,NA,L-CITRULLI,Not Control
1187,68,3829.11,3794.85,34.26,DROPERIDOL,Not Control
1190,224325,2314730.88,2275182.03,39548.85,GUANFACINE,Not Control
1195,NA,NA,NA,NA,CHLOROQUIN,Not Control
1200,5951,91516.24,89873.2,1643.04,ACETAMINOP,Not Control
1201,589618,1023576823.89,1017918395.24,5658428.65,LINZESS,Not Control
1202,612960,102301874.39,100570273.54,1731600.85,LINZESS,Not Control
1203,15333,2604797.47,2323210.29,281587.18,CREON (PAN,Not Control
1204,146426,24676074.75,24473634.84,202439.91,SUBOXONE S,CIII
1205,19083,186498.56,183714.05,2784.51,PENICILLIN,Not Control
1206,46427,17087907.89,16190320.93,897586.96,CREON,Not Control
1207,34415,1381792.3,518510.45,863281.8500000001,GENTAMICIN,Not Control
1208,4910389,1083344160.15,1077606868.94,5737291.21,SUBOXONE,CIII
1209,232,2566.17,2507.28,58.89,ANZEMET 20,Not Control
1210,15533,4760632.26,4651383.17,109249.09,CHLOROTHIA,Not Control
1211,257897,74518242.69,73424329.69,1093913,PRISTIQ ER,Not Control
1212,343569,130247841.17,125392061.77,4855779.4,CREON,Not Control
1213,12725,92235.16,89559.05,2676.11,JANTOVEN,Not Control
1214,12415,202913.03,193343.16,9569.87,JANTOVEN 3,Not Control
1215,28709,898682.09,693122.11,205559.98,JANTOVEN,Not Control
1216,57092,481239.36,469613.24,11626.12,JANTOVEN,Not Control
1217,7992,56417.16,55690.95,726.21,JANTOVEN 6,Not Control
1218,8472,64375.06,63147.159999999996,1227.9,JANTOVEN 7,Not Control
1219,8494,118426.45,112487.58,5938.87,JANTOVEN 1,Not Control
1220,96,10787.32,10767.32,20,NEOMYCIN-P,Not Control
1221,NA,NA,NA,NA,FLUVOXAMIN,Not Control
1222,225215,67827340.47,66991313.01,836027.46,PRISTIQ ER,Not Control
1223,52,71.22,71.22,0,METOPROLOL,Not Control
1224,152873,199797509.03,190759066.42,9038442.61,CREON,Not Control
1227,110,528.6999999999999,519.85,8.85,DICYCLOMIN,Not Control
1228,260808,1836627,1799806.9,36820.1,BANOPHEN E,Not Control
1231,11668,666453.67,658044.92,8408.75,PRIMIDONE,Not Control
1232,18063,3044432.47,3008073.97,36358.5,OXYMORPHON,Not Control
1233,22405,6873800.68,6810769.6,63031.08,OXYMORPHON,Not Control
1234,26063,16747353.44,16648712.26,98641.18,OXYMORPHON,Not Control
1237,NA,NA,NA,NA,?,Not Control
1239,104,22044.34,22044.34,0,NUTRAMIGEN,Not Control
1240,47630,2784167.72,2755507.58,28660.14,DIGOXIN 0.,Not Control
1241,30035,1226116.69,1213790.03,12326.66,DIGOXIN,Not Control
1246,NA,NA,NA,NA,MINOCYCLIN,Not Control
1248,116,442.78000000000003,442.78000000000003,0,FOLIC ACID,Not Control
1250,144,6297.21,5734.07,563.14,GLYCOPYRRO,Not Control
1251,2456,251877.22,248065.81,3811.4100000000003,ORTHO TRI-,Not Control
1252,1878,185731.6,183839.79,1891.81,LOPREEZA (,Not Control
1253,155851,12612032.65,12146813.61,465219.04,FLUOCINONI,Not Control
1254,13645,2657662.27,2649902.68,7759.59,HYDROCORTI,Not Control
1255,1157305,6078811.45,6067618.9,11192.55,IBUPROFEN,Not Control
1256,3655,51298.94,17933.56,33365.38,HYDROCHLOR,Not Control
1257,5208,15423.28,14991.34,431.94,CALCIUM AN,Not Control
1258,191808,36281815.43,36094348.64,187466.79,CLOBETASOL,Not Control
1259,119863,27174623.84,26986129.18,188494.66,CLOBETASOL,Not Control
1260,109792,5400208.21,5390158.24,10049.97,CLOTRIMAZO,Not Control
1261,83598,992592.1,990512.79,2079.31,MORPHINE S,Not Control
1262,11601,712675.9400000001,692351.71,20324.23,DESOXIMETA,Not Control
1263,331656,18934293.43,18723689.69,210603.74,NYSTATIN-T,Not Control
1264,105803,10918500.88,10840665.42,77835.46,FLUOCINONI,Not Control
1265,969,1002,955,47,LISINOPRIL,Not Control
1266,1727,2004.58,1898.58,106,LISINOPRIL,Not Control
1267,91217,4439314.06,4399601.24,39712.82,TRIAMCINOL,Not Control
1268,3129,5811.68,5710.16,101.52,LISINOPRIL,Not Control
1269,50759,1251991.6,1238793.23,13198.37,BETAMETHAS,Not Control
1270,1486003,15776755.85,15691852.66,84903.19,IBUPROFEN,Not Control
1271,18587,4820296.8,4748361.33,71935.47,DESOXIMETA,Not Control
1272,38678,4582494.73,4524966.83,57527.9,NYSTATIN-T,Not Control
1273,126205,8681982.74,7292797.86,1389184.88,DIAZEPAM I,Not Control
1274,105992,6005857.53,5965529.77,40327.76,BETAMETHAS,Not Control
1275,532965,9646142.9,9591656.9,54486,CLOTRIMAZO,Not Control
1276,50653,4579534.62,3848143.3200000003,731391.3,FENTANYL C,Not Control
1277,42,1017.45,1003.76,13.69,LITHIUM CA,Not Control
1279,17193,1712858.52,1702864.52,9994,FLUOCINONI,Not Control
1280,46788,7160980.57,7085388.94,75591.63,DESONIDE,Not Control
1281,55770,6716101.81,6612355.59,103746.22,DESONIDE,Not Control
1282,636559,5406737.96,5355963.66,50774.3,TRIAMCINOL,Not Control
1283,720293,35047434.65,22879246.2,12168188.45,HYDROMORPH,Not Control
1284,128793,1193433.68,1188154.11,5279.57,TRIAMCINOL,Not Control
1285,24,30.8,30.8,0,SULFATRIM,Not Control
1287,NA,NA,NA,NA,SYLATRON 4,Not Control
1288,1053033,251217614.32,248383285.87,2834328.45,NASONEX,Not Control
1289,482660,7661366.58,7604625.8,56740.78,NYSTATIN,Not Control
1290,146478,12452138.01,12211934.88,240203.13,METHOCARBA,Not Control
1291,NA,NA,NA,NA,PEGINTRON,Not Control
1292,258904,13152544.71,12972888.790000001,179655.92,HYDROCORTI,Not Control
1293,50755,4967024.33,4922400.53,44623.8,CLOBETASOL,Not Control
1294,5401,912125.71,907462.53,4663.18,CLOBETASOL,Not Control
1295,3469,2537492.86,2527182.92,10309.94,HYDROCODON,Not Control
1296,3922,2084868.16,2078030.5,6837.66,DIFLORASON,Not Control
1297,13447,1443665.02,1429977.6199999999,13687.4,PEG-INTRON,Not Control
1298,627074,38790485.15,38440627.58,349857.57,KETOCONAZO,Not Control
1300,134025,2895302.8,2869948.5,25354.3,LITHIUM CA,Not Control
1301,101332,2639068.51,2614630.42,24438.09,CEFEPIME I,Not Control
1302,202920,5807137.87,5742330.82,64807.05,TERCONAZOL,Not Control
1303,48800,8930036.18,8866397.6,63638.58,ECONAZOLE,Not Control
1304,182860,5659529.55,5575487.08,84042.47,TERCONAZOL,Not Control
1305,183,3525.41,3485.98,39.43,MOMETASONE,Not Control
1306,14447,782298.1799999999,775018.25,7279.93,ALCLOMETAS,Not Control
1307,629,543255.04,517977.41,25277.63,LINEZOLID,Not Control
1308,22056,3831968.16,3740876.11,91092.05,CLOTRIMAZO,Not Control
1309,1983,164515.05,161189.96,3325.09,CIPROFLOXA,Not Control
1310,21476,516829.77,512529.61,4300.16,BETAMETHAS,Not Control
1311,2290,373978.82,371632.82,2346,TERBUTALIN,Not Control
1312,753283,16377338.9,15177028.12,1200310.78,MUPIROCIN,Not Control
1313,58360,2591021.56,2569224.18,21797.38,PILOCARPIN,Not Control
1314,1870,9312.5,9230.1,82.4,BISMATROL,Not Control
1315,68939,2344399.02,2320993.65,23405.37,RIFAMPIN 3,Not Control
1316,44181,5251267.26,4933477.71,317789.55,ALCLOMETAS,Not Control
1317,17303,7730406.51,7615552.58,114853.93,OXYMORPHON,Not Control
1318,32826,1506590.04,1495245.71,11344.33,TERBUTALIN,Not Control
1320,7007,282088.42,276935.28,5153.14,APAP SUPPO,Not Control
1321,20420,1138436.78,1115389.72,23047.06,HALOBETASO,Not Control
1322,2554,386436.95,361131.27,25305.68,CLARINEX D,Not Control
1323,211251,7270336.07,7169491.12,100844.95,PRAVASTATI,Not Control
1324,129033,3914796.12,3829922.15,84873.97,DIGOX,Not Control
1325,84876,3474499.25,3409250.82,65248.43,DIGOXIN 0.,Not Control
1326,80092,13029963.42,12784743.82,245219.6,HYDROCORTI,Not Control
1327,191,80066.34,79787.84999999999,278.49,DOXYCYCLIN,Not Control
1328,43707,10269939.04,10078376.03,191563.01,DEXTROAMPH,Not Control
1329,247861,12197600.53,11947376.53,250224,DEXTROAMPH,Not Control
1330,356346,13252787.42,12950348.9,302438.52,DEXTROAMPH,Not Control
1331,132998,17098961.82,16717065.42,381896.4,DEXTROAMPH,Not Control
1332,44394,5459510.66,5303158.39,156352.27,DEXTROAMPH,Not Control
1333,78502,9967903.2,9730859.18,237044.02,DEXTROAMPH,Not Control
1334,6808,629724.39,570876.9400000001,58847.45,CLARINEX,Not Control
1335,4571,108055.79,107243.42,812.37,DOXYCYCLIN,Not Control
1336,8955,238651.1,234275.03,4376.07,DOXYCYCLIN,Not Control
1337,74614,2457768.17,2427377.91,30390.260000000002,BACLOFEN T,Not Control
1338,61216,4840291.76,4819337.36,20954.399999999998,DOXYCYCLIN,Not Control
1340,9964,2520782.86,2504302.98,16479.88,ONDANSETRO,Not Control
1341,936912,62067033.14,61094530.83,972502.31,ASMANEX,Not Control
1342,996115,12808302.18,12648995.51,159306.67,LEVOTHYROX,Not Control
1343,769253,10677691.4,10566065.05,111626.35,LEVOTHYROX,Not Control
1344,360022,5114224.44,5045181.15,69043.29,LEVOTHYROX,Not Control
1345,656449,9478688.9,9372685.77,106003.13,LEVOTHYROX,Not Control
1346,293068,4892596.51,4832800.18,59796.33,LEVOTHYROX,Not Control
1347,454987,7291298.56,7213875.18,77423.38,LEVOTHYROX,Not Control
1348,1301,68740.97,61176.52,7564.45,NAPROXEN 5,Not Control
1349,333542,6171520.41,6112758.03,58762.38,LEVOTHYROX,Not Control
1350,212274,30383360.11,30330149.16,53210.95,LEVOTHYROX,Not Control
1351,202063,3965136.29,3926565.5700000003,38570.72,LEVOTHYROX,Not Control
1352,117493,2066413.77,2030371.64,36042.13,TRIAMTEREN,Not Control
1353,23662,739220.15,729934.09,9286.06,HYDROMORPH,Not Control
1354,22292,313063.91,309602.41,3461.5,HYDROMORPH,Not Control
1355,94091,1096651.05,1079002.96,17648.09,TRIAMTEREN,Not Control
1356,8113,896048.94,886945.25,9103.69,BETHANECHO,Not Control
1357,3938,582838.84,569734.97,13103.87,FLUOCINOLO,Not Control
1358,1303,196714.47999999998,196032.37,682.11,CLEMASTINE,Not Control
1359,481,172162.32,168221.38999999998,3940.9300000000003,CLEMASTINE,Not Control
1360,NA,NA,NA,NA,ACYCLOVIR,Not Control
1362,21487,579584.14,575417.05,4167.09,NICOTINE G,Not Control
1363,2316,1980046.03,1966958,13088.03,DICLOFFENA,Not Control
1365,7083,984389.69,972394.31,11995.380000000001,ENFAMIL IN,Not Control
1366,176,587692.86,562210.58,25482.28,TEMODAR,Not Control
1367,717,20428.92,20300.75,128.17000000000002,PROBENECID,Not Control
1368,640,188667.97,181550.46,7117.51,PEGINTRON,Not Control
1369,1147,387374.68,383134.37,4240.3099999999995,DANAZOL 20,Not Control
1370,124,1162.35,1162.35,0,PEG-INTRON,Not Control
1371,799,7882.4800000000005,7882.4800000000005,0,CERAVE MOI,Not Control
1372,18335,699492.6900000001,696861.3200000001,2631.37,NICOTINE G,Not Control
1373,NA,NA,NA,NA,CERAVE,Not Control
1374,NA,NA,NA,NA,UNITHROID,Not Control
1375,49,501.40999999999997,488.76,12.65,MECLIZINE,Not Control
1376,NA,NA,NA,NA,UNITHROID,Not Control
1377,NA,NA,NA,NA,UNITHROID,Not Control
1378,554120,9122607.38,9050048.89,72558.49,LACTULOSE,Not Control
1379,NA,NA,NA,NA,UNITHROID,Not Control
1380,NA,NA,NA,NA,HYDROCORTI,Not Control
1381,8924,949567.8,846543.93,103023.87,DICLOFENAC,Not Control
1382,4998,75575.29,74778.07,797.22,CLINDAMYCI,Not Control
1383,20010,247948.46,242491.96,5456.5,CLINDAMYCI,Not Control
1384,36474,1073175.6,1032754.9400000001,40420.66,LEVETIRACE,Not Control
1385,2596,27932.84,27852.54,80.3,ORALYTE SO,Not Control
1388,NA,NA,NA,NA,SYLATRON 2,Not Control
1389,15856,105768.73,104711.34,1057.3899999999999,CROMOLYN S,Not Control
1391,12437,169476.91,165380.73,4096.18,HALOPERIDO,Not Control
1392,38177,822223.41,809349.89,12873.52,HALOPERIDO,Not Control
1393,318008,3846354.2399999998,3768908.36,77445.88,LIDOCAINE,Not Control
1394,2052,43320.24,40421.24,2899,LOXAPINE C,Not Control
1395,8314,270242.96,262974.16,7268.8,LOXAPINE C,Not Control
1396,187895,6651027.75,6565393.12,85634.63,HALOPERIDO,Not Control
1397,60985,3100246.6,3072672.72,27573.88,HALOPERIDO,Not Control
1398,6955,530081.61,519992.34,10089.27,CHLORPROMA,Not Control
1400,182722,4506920.83,4401401.35,105519.48,CYPROHEPTA,Not Control
1401,17842,4338724.67,4248325.68,90398.99,FORADIL AE,Not Control
1402,10331,1176874.7,1090838.41,86036.29,BYSTOLIC,Not Control
1403,2364,53750.17,53412.71,337.46,RIZATRIPTA,Not Control
1404,18827,1447990.54,1435150.31,12840.23,RIZATRIPTA,Not Control
1405,60198,7461258.74,7250003.68,211255.06,BYSTOLIC,Not Control
1407,111615,11287243.21,11192658.290000001,94584.92,HYDROXYCHL,Not Control
1408,99,268598.76,230334.91,38263.85,METHYLTEST,Not Control
1410,85331,12579163.68,12316338.72,262824.96,BYSTOLIC,Not Control
1411,43158,527914.5,520002.17,7912.33,VERAPAMIL,Not Control
1412,17554,199495.67,174955.09,24540.58,OMNIPAQUE,Not Control
1413,58670,1613902.16,1407618.08,206284.08,HYDROCHLOR,Not Control
1414,53017,1896327.61,1701848.8,194478.81,OMNIPAQUE,Not Control
1415,NA,NA,NA,NA,MIRTAZAPIN,Not Control
1416,NA,NA,NA,NA,MIRTAZAPIN,Not Control
1417,28,116416.16,116416.16,0,MIRTAZAPIN,Not Control
1418,406,1432.98,1432.98,0,MIRTAZAPIN,Not Control
1419,384,1726.8600000000001,1722.8600000000001,4,LOSARTAN-H,Not Control
1420,14560,2229595.54,2192103.64,37491.9,BYSTOLIC,Not Control
1421,176,55983.54,55854.14,129.4,ARTHROTEC,Not Control
1422,3404,1334289.26,1296313.25,37976.01,LAMOTRIGIN,Not Control
1423,NA,NA,NA,NA,METHYLIN E,Not Control
1425,2489,716015.91,696151.89,19864.02,MORPHINE S,Not Control
1426,1291,522493.27999999997,506069.11,16424.170000000002,OXYCODONE,Not Control
1427,400,123155.63,121994.06999999999,1161.56,FARXIGA,Not Control
1428,1078,377325.47,375122,2203.47,FARXIGA,Not Control
1430,146,58548.88,58397.72,151.16,TEMODAR 18,Not Control
1431,28615,287672.19,277832.83,9839.36,SYSTANE UL,Not Control
1432,380,6209.56,6100.4800000000005,109.08,SYSTANE UL,Not Control
1433,70338,27237776.740000002,26735845.51,501931.23,SYSTANE BA,Not Control
1434,49567,30516227.81,29939891.12,576336.69,TRULICITY,Not Control
1435,2198,915237.77,894669.65,20568.12,LAMOTRIGIN,Not Control
1436,5741,67391.56,66210.47,1181.09,FLUPHENAZI,Not Control
1437,6901,91117.91,89298.81999999999,1819.09,FLUPHENAZI,Not Control
1438,28244,514274.87,506988.3,7286.57,FLUPHENAZI,Not Control
1439,23812,469939.87,462705.83999999997,7234.03,FLUPHENAZI,Not Control
1442,NA,NA,NA,NA,SULFAMETHO,Not Control
1443,45,3222.59,3185.52,37.07,LEVOPHED 1,Not Control
1445,85256,17107250.16,16796090.8,311159.36,METHYLPHEN,Not Control
1446,140159,634886.45,612128.97,22757.48,FUROSEMIDE,Not Control
1449,197286,4227863.81,4220714.09,7149.72,MULTIVITAM,Not Control
1450,91893,1953690.79,1924572.15,29118.64,LITHIUM CA,Not Control
1451,1227,1502.31,1502.31,0,CYTOTEC 10,Not Control
1452,668733,3458575.47,3419714.43,38861.04,MULTIVITAM,Not Control
1453,555550,4828200.22,4702110.76,126089.45999999999,GLIPIZIDE,Not Control
1454,66413,494710.08,484786.37,9923.71,ESTRADIOL,Not Control
1455,23873,366813.85,357330.65,9483.2,PHENOBARBI,Not Control
1458,60282,632008.76,622011.23,9997.53,PHENOBARBI,Not Control
1459,3442,136953.61000000002,135936.63,1016.98,FENOFIBRIC,Not Control
1460,84543,4802720.44,4781921.36,20799.08,FENOFIBRIC,Not Control
1461,111047,18541221.09,18163540.17,377680.92,ASMANEX,Not Control
1463,19132,647288.75,553289.17,93999.58,NALBUPHN 1,Not Control
1464,12732,99475.5,72903.98,26571.52,NALBUPHIN,Not Control
1465,12578,509202.47,420325.06,88877.41,NALBUPHINE,Not Control
1467,12718,192630.88999999998,160859.69,31771.2,NALBUPHN 2,Not Control
1468,296088,19643001.29,19555894.1,87107.19,LIDOCAINE-,Not Control
1469,14907,355820.87,349788.75,6032.12,MOMETASONE,Not Control
1470,46292,688587.52,686347.12,2240.4,MOMETASONE,Not Control
1471,6311,143657.52,143441.61,215.91,MOMETASONE,Not Control
1472,1764,54473.82,54144.11,329.71,BETAMETHAS,Not Control
