Product.Code,Labeler.Code,Substance.Name,Strength,DEA.Schedule,Total.Reimbursed,Medicaid.Reimbursed,Private.Reimbursed
1317,00115,OXYMORPHONE HYDROCHLORIDE,30,CII,7730406.51,7615552.58,114853.93
1318,00527,TERBUTALINE SULFATE,2.5,Not Control,1506590.04,1495245.71,11344.33
1320,60505,MIDODRINE HYDROCHLORIDE,2.5,Not Control,282088.42,276935.28,5153.14
1321,60505,MIDODRINE HYDROCHLORIDE,5,Not Control,1138436.78,1115389.72,23047.06
1322,00085,DESLORATADINE; PSEUDOEPHEDRINE SULFATE,2.5; 120,Not Control,386436.95,361131.27,25305.68
1323,60505,PRAVASTATIN SODIUM,80,Not Control,7270336.07,7169491.12,100844.95
1324,00527,DIGOXIN,125,Not Control,3914796.12,3829922.15,84873.97
1325,60505,MIDODRINE HYDROCHLORIDE,10,Not Control,3474499.25,3409250.82,65248.43
1326,NA,NA,NA,NA,13029963.42,12784743.82,245219.6
1327,00115,DOXYCYCLINE,150,Not Control,80066.34,79787.84999999999,278.49
1328,00115,DEXTROAMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; AMPHETAMINE SULFATE; AMPHETAMINE ASPARTATE MONOHYDRATE,1.25; 1.25; 1.25; 1.25,CII,10269939.04,10078376.03,191563.01
1329,00115,DEXTROAMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; AMPHETAMINE SULFATE; AMPHETAMINE ASPARTATE MONOHYDRATE,2.5; 2.5; 2.5; 2.5,CII,12197600.53,11947376.53,250224
1330,00115,DEXTROAMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; AMPHETAMINE SULFATE; AMPHETAMINE ASPARTATE MONOHYDRATE,3.75; 3.75; 3.75; 3.75,CII,13252787.42,12950348.9,302438.52
1331,00115,DEXTROAMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; AMPHETAMINE SULFATE; AMPHETAMINE ASPARTATE MONOHYDRATE,5; 5; 5; 5,CII,17098961.82,16717065.42,381896.4
1332,00115,DEXTROAMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; AMPHETAMINE SULFATE; AMPHETAMINE ASPARTATE MONOHYDRATE,6.25; 6.25; 6.25; 6.25,CII,5459510.66,5303158.39,156352.27
1333,00115,DEXTROAMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; AMPHETAMINE SULFATE; AMPHETAMINE ASPARTATE MONOHYDRATE,7.5; 7.5; 7.5; 7.5,CII,9967903.2,9730859.18,237044.02
1334,00085,DESLORATADINE,0.5,Not Control,629724.39,570876.9400000001,58847.45
1335,00527,DOXYCYCLINE,50,Not Control,108055.79,107243.42,812.37
1336,00527,DOXYCYCLINE HYCLATE,20,Not Control,238651.1,234275.03,4376.07
1337,00527,BACLOFEN,20,Not Control,2457768.17,2427377.91,30390.260000000002
1338,00527,DOXYCYCLINE,100,Not Control,4840291.76,4819337.36,20954.399999999998
1340,51672,BETAMETHASONE DIPROPIONATE,0.5,Not Control,2520782.86,2504302.98,16479.88
1341,00527,LEVOTHYROXINE SODIUM,0.025,Not Control,62067033.14,61094530.83,972502.31
1342,00527,LEVOTHYROXINE SODIUM,0.05,Not Control,12808302.18,12648995.51,159306.67
1343,00527,LEVOTHYROXINE SODIUM,0.075,Not Control,10677691.4,10566065.05,111626.35
1344,00527,LEVOTHYROXINE SODIUM,0.088,Not Control,5114224.44,5045181.15,69043.29
1345,00527,LEVOTHYROXINE SODIUM,0.1,Not Control,9478688.9,9372685.77,106003.13
1346,00527,LEVOTHYROXINE SODIUM,0.112,Not Control,4892596.51,4832800.18,59796.33
1347,00527,LEVOTHYROXINE SODIUM,0.125,Not Control,7291298.56,7213875.18,77423.38
1348,51672,ESCITALOPRAM OXALATE,5,Not Control,68740.97,61176.52,7564.45
1349,00527,LEVOTHYROXINE SODIUM,0.15,Not Control,6171520.41,6112758.03,58762.38
1350,00527,LEVOTHYROXINE SODIUM,0.175,Not Control,30383360.11,30330149.16,53210.95
1351,00527,LEVOTHYROXINE SODIUM,0.2,Not Control,3965136.29,3926565.5700000003,38570.72
1352,00378,TRIAMTERENE; HYDROCHLOROTHIAZIDE,37.5; 25,Not Control,2066413.77,2030371.64,36042.13
1353,00527,HYDROMORPHONE HYDROCHLORIDE,2,CII,739220.15,729934.09,9286.06
1354,00527,HYDROMORPHONE HYDROCHLORIDE,4,CII,313063.91,309602.41,3461.5
1355,00536,BISACODYL,10,Not Control,1096651.05,1079002.96,17648.09
1356,00527,BETHANECHOL CHLORIDE,25,Not Control,896048.94,886945.25,9103.69
1357,51672,FLUOCINOLONE ACETONIDE,0.11,Not Control,582838.84,569734.97,13103.87
1358,NA,NA,NA,NA,196714.47999999998,196032.37,682.11
1359,NA,NA,NA,NA,172162.32,168221.38999999998,3940.9300000000003
1362,00536,NICOTINE,2,Not Control,579584.14,575417.05,4167.09
1363,51672,DICLOFENAC SODIUM,30,Not Control,1980046.03,1966958,13088.03
1365,51672,FLUOCINOLONE ACETONIDE,0.1,Not Control,984389.69,972394.31,11995.380000000001
1366,00085,TEMOZOLOMIDE,100,Not Control,587692.86,562210.58,25482.28
1367,00527,PROBENECID,500,Not Control,20428.92,20300.75,128.17000000000002
1368,00527,DANAZOL,100,Not Control,188667.97,181550.46,7117.51
1369,00527,DANAZOL,200,Not Control,387374.68,383134.37,4240.3099999999995
1370,NA,NA,NA,NA,1162.35,1162.35,0
1371,NA,NA,NA,NA,7882.4800000000005,7882.4800000000005,0
1372,00536,NICOTINE,4,Not Control,699492.6900000001,696861.3200000001,2631.37
1375,00527,LEVOTHYROXINE SODIUM,0.112,Not Control,501.40999999999997,488.76,12.65
1378,00603,LACTULOSE,10,Not Control,9122607.38,9050048.89,72558.49
1381,00781,DICLOFENAC SODIUM,100,Not Control,949567.8,846543.93,103023.87
1382,00527,CLINDAMYCIN HYDROCHLORIDE,150,Not Control,75575.29,74778.07,797.22
1383,00527,CLINDAMYCIN HYDROCHLORIDE,300,Not Control,247948.46,242491.96,5456.5
1384,00603,LEVETIRACETAM,100,Not Control,1073175.6,1032754.9400000001,40420.66
1385,NA,NA,NA,NA,27932.84,27852.54,80.3
1389,NA,NA,NA,NA,105768.73,104711.34,1057.3899999999999
1391,00781,HALOPERIDOL,0.5,Not Control,169476.91,165380.73,4096.18
1392,00781,HALOPERIDOL,1,Not Control,822223.41,809349.89,12873.52
1393,00781,HALOPERIDOL,2,Not Control,3846354.2399999998,3768908.36,77445.88
1394,00527,LOXAPINE SUCCINATE,5,Not Control,43320.24,40421.24,2899
1395,00527,LOXAPINE SUCCINATE,10,Not Control,270242.96,262974.16,7268.8
1396,00781,HALOPERIDOL,5,Not Control,6651027.75,6565393.12,85634.63
1397,00781,HALOPERIDOL,10,Not Control,3100246.6,3072672.72,27573.88
1398,00641,CHLORPROMAZINE HYDROCHLORIDE,25,Not Control,530081.61,519992.34,10089.27
1400,00472,CYPROHEPTADINE HYDROCHLORIDE,2,Not Control,4506920.83,4401401.35,105519.48
1401,NA,NA,NA,NA,4338724.67,4248325.68,90398.99
1402,00456,NEBIVOLOL HYDROCHLORIDE,2.5,Not Control,1176874.7,1090838.41,86036.29
1403,00378,RIZATRIPTAN BENZOATE,5,Not Control,53750.17,53412.71,337.46
1404,00115,PYRIDOSTIGMINE BROMIDE,180,Not Control,1447990.54,1435150.31,12840.23
1405,00456,NEBIVOLOL HYDROCHLORIDE,5,Not Control,7461258.74,7250003.68,211255.06
1407,00781,HYDROXYCHLOROQUINE SULFATE,200,Not Control,11287243.21,11192658.290000001,94584.92
1407,00781,HYDROXYCHLOROQUINE SULFATE,200,Not Control,11287243.21,11192658.290000001,94584.92
1408,00115,METHYLTESTOSTERONE,10,CIII,268598.76,230334.91,38263.85
1410,00456,NEBIVOLOL HYDROCHLORIDE,10,Not Control,12579163.68,12316338.72,262824.96
1411,00407,IOHEXOL,180,Not Control,527914.5,520002.17,7912.33
1412,00407,IOHEXOL,518,Not Control,199495.67,174955.09,24540.58
1412,00407,IOHEXOL,240,Not Control,199495.67,174955.09,24540.58
1413,00407,IOHEXOL,300,Not Control,1613902.16,1407618.08,206284.08
1413,00407,IOHEXOL,647,Not Control,1613902.16,1407618.08,206284.08
1413,00407,IOHEXOL,300,Not Control,1613902.16,1407618.08,206284.08
1413,00407,IOHEXOL,300,Not Control,1613902.16,1407618.08,206284.08
1413,00407,IOHEXOL,300,Not Control,1613902.16,1407618.08,206284.08
1413,00407,IOHEXOL,300,Not Control,1613902.16,1407618.08,206284.08
1414,00407,IOHEXOL,350,Not Control,1896327.61,1701848.8,194478.81
1414,00407,IOHEXOL,755,Not Control,1896327.61,1701848.8,194478.81
1414,00407,IOHEXOL,350,Not Control,1896327.61,1701848.8,194478.81
1414,00407,IOHEXOL,350,Not Control,1896327.61,1701848.8,194478.81
1414,00407,IOHEXOL,350,Not Control,1896327.61,1701848.8,194478.81
1414,00407,IOHEXOL,350,Not Control,1896327.61,1701848.8,194478.81
1417,00085,TEMOZOLOMIDE,250,Not Control,116416.16,116416.16,0
1418,00378,LOSARTAN POTASSIUM; HYDROCHLOROTHIAZIDE,50; 12.5,Not Control,1432.98,1432.98,0
1419,00378,LOSARTAN POTASSIUM; HYDROCHLOROTHIAZIDE,100; 12.5,Not Control,1726.8600000000001,1722.8600000000001,4
1420,00456,NEBIVOLOL HYDROCHLORIDE,20,Not Control,2229595.54,2192103.64,37491.9
1421,00025,DICLOFENAC SODIUM; MISOPROSTOL,75; 200,Not Control,55983.54,55854.14,129.4
1422,00228,LAMOTRIGINE,100,Not Control,1334289.26,1296313.25,37976.01
1425,00527,MORPHINE SULFATE,100,CII,716015.91,696151.89,19864.02
1426,00527,OXYCODONE HYDROCHLORIDE,100,CII,522493.27999999997,506069.11,16424.170000000002
1427,NA,NA,NA,NA,123155.63,121994.06999999999,1161.56
1428,NA,NA,NA,NA,377325.47,375122,2203.47
1430,00378,NICARDIPINE HYDROCHLORIDE,30,Not Control,58548.88,58397.72,151.16
1431,00065,POLYETHYLENE GLYCOL 400; PROPYLENE GLYCOL,4; 3,Not Control,287672.19,277832.83,9839.36
1432,00065,POLYETHYLENE GLYCOL 400; PROPYLENE GLYCOL,4; 3,Not Control,6209.56,6100.4800000000005,109.08
1433,00002,DULAGLUTIDE,0.75,Not Control,27237776.740000002,26735845.51,501931.23
1434,00002,DULAGLUTIDE,1.5,Not Control,30516227.81,29939891.12,576336.69
1435,00228,LAMOTRIGINE,50,Not Control,915237.77,894669.65,20568.12
1436,00781,FLUPHENAZINE HYDROCHLORIDE,1,Not Control,67391.56,66210.47,1181.09
1437,00781,FLUPHENAZINE HYDROCHLORIDE,2.5,Not Control,91117.91,89298.81999999999,1819.09
1438,00781,FLUPHENAZINE HYDROCHLORIDE,5,Not Control,514274.87,506988.3,7286.57
1439,00781,FLUPHENAZINE HYDROCHLORIDE,10,Not Control,469939.87,462705.83999999997,7234.03
1443,00409,NOREPINEPHRINE BITARTRATE,1,Not Control,3222.59,3185.52,37.07
1443,00409,NOREPINEPHRINE BITARTRATE,1,Not Control,3222.59,3185.52,37.07
1445,00406,METHYLPHENIDATE HYDROCHLORIDE,10,CII,17107250.16,16796090.8,311159.36
1446,00781,FUROSEMIDE,80,Not Control,634886.45,612128.97,22757.48
1449,00603,"VITAMIN A PALMITATE; ASCORBIC ACID; CHOLECALCIFEROL; .ALPHA.-TOCOPHEROL ACETATE, DL-; THIAMINE HYDROCHLORIDE; RIBOFLAVIN 5'-PHOSPHATE SODIUM; NIACINAMIDE; PYRIDOXINE HYDROCHLORIDE; CYANOCOBALAMIN; SODIUM FLUORIDE",1500; 35; 400; 5; .5; .6; 8; .4; 2; .25,Not Control,4227863.81,4220714.09,7149.72
1450,00378,LITHIUM CARBONATE,450,Not Control,1953690.79,1924572.15,29118.64
1451,00025,MISOPROSTOL,100,Not Control,1502.31,1502.31,0
1452,00781,GLIPIZIDE,5,Not Control,3458575.47,3419714.43,38861.04
1453,00781,GLIPIZIDE,10,Not Control,4828200.22,4702110.76,126089.45999999999
1454,00378,ESTRADIOL,1,Not Control,494710.08,484786.37,9923.71
1455,00143,PHENOBARBITAL,60,CIV,366813.85,357330.65,9483.2
1458,00378,ESTRADIOL,2,Not Control,632008.76,622011.23,9997.53
1459,00115,FENOFIBRIC ACID,45,Not Control,136953.61000000002,135936.63,1016.98
1460,00115,FENOFIBRIC ACID,135,Not Control,4802720.44,4781921.36,20799.08
1461,00085,MOMETASONE FUROATE,110,Not Control,18541221.09,18163540.17,377680.92
1463,00409,NALBUPHINE HYDROCHLORIDE,10,Not Control,647288.75,553289.17,93999.58
1463,00409,NALBUPHINE HYDROCHLORIDE,10,Not Control,647288.75,553289.17,93999.58
1464,00409,NALBUPHINE HYDROCHLORIDE,10,Not Control,99475.5,72903.98,26571.52
1465,NA,NA,NA,NA,509202.47,420325.06,88877.41
1467,00409,NALBUPHINE HYDROCHLORIDE,20,Not Control,192630.88999999998,160859.69,31771.2
1468,00115,LIDOCAINE; PRILOCAINE,25; 25,Not Control,19643001.29,19555894.1,87107.19
1469,NA,NA,NA,NA,355820.87,349788.75,6032.12
1470,NA,NA,NA,NA,688587.52,686347.12,2240.4
1471,NA,NA,NA,NA,143657.52,143441.61,215.91
1472,NA,NA,NA,NA,54473.82,54144.11,329.71
1473,00406,METHYLPHENIDATE HYDROCHLORIDE,20,CII,23501904.49,22996822.35,505082.14
1474,00115,METRONIDAZOLE,7.5,Not Control,1466958.69,1454034.31,12924.38
1475,NA,NA,NA,NA,1320729.02,1300999.82,19729.2
1476,NA,NA,NA,NA,112030.21,110940.24,1089.97
1477,NA,NA,NA,NA,11766.77,11490.32,276.45
1480,00143,PROPYLTHIOURACIL,50,Not Control,4767.4000000000005,4752,15.4
1481,00603,NYSTATIN,100000,Not Control,7775213.97,7687569.7700000005,87644.2
1482,NA,NA,NA,NA,259.28,259.28,0
1483,00115,DICLOFENAC SODIUM,30,Not Control,66603973.87,66457610.79,146363.08000000002
1486,00781,AMITRIPTYLINE HYDROCHLORIDE,10,Not Control,1918054.3,1883966.8,34087.5
1487,00115,DEXTROAMPHETAMINE SACCHARATE; AMPHETAMINE ASPARTATE MONOHYDRATE; DEXTROAMPHETAMINE SULFATE; AMPHETAMINE SULFATE,2.5; 2.5; 2.5; 2.5,CII,4102315.05,4055546.9,46768.15
1488,00781,AMITRIPTYLINE HYDROCHLORIDE,50,Not Control,4362557.19,4319861.24,42695.95
1489,00781,AMITRIPTYLINE HYDROCHLORIDE,75,Not Control,4070472.29,4010474.04,59998.25
1490,00781,AMITRIPTYLINE HYDROCHLORIDE,100,Not Control,4897340.64,4836779.43,60561.21
1491,00603,OXYBUTYNIN CHLORIDE,5,Not Control,9063763.56,8899233.5,164530.06
1494,00115,SEVELAMER CARBONATE,800,Not Control,62608.34,62200.18,408.16
1495,00641,PROMETHAZINE HYDROCHLORIDE,25,Not Control,1161414.43,1049977.52,111436.91
1496,00781,AZITHROMYCIN MONOHYDRATE,250,Not Control,10171412.13,10031062.62,140349.51
1497,00781,AZITHROMYCIN MONOHYDRATE,600,Not Control,138062.37,137441.14,621.23
1500,00456,NA,NA,Not Control,1347215.99,1320477.52,26738.47
1501,61958,SOFOSBUVIR,400,Not Control,1186148832.98,1184287274.8600001,1861558.12
1506,00781,ATENOLOL,50,Not Control,2442297.94,2373362.88,68935.06
1507,00781,ATENOLOL,100,Not Control,1157105.9,1128273.64,28832.26
1508,00603,PHENOBARBITAL,20,CIV,10644859.13,10200196.5,444662.63
1510,00264,DEXTROSE MONOHYDRATE,50,Not Control,10984142.43,9909439.03,1074703.4
1512,00456,MILNACIPRAN HYDROCHLORIDE,12.5,Not Control,1220167.83,1208475.43,11692.4
1513,NA,NA,NA,NA,178159.38,177489.01,670.37
1515,00025,CELECOXIB,50,Not Control,19232.84,18492.9,739.94
1516,59762,CELECOXIB,100,Not Control,2646749.86,2629828.43,16921.43
1517,59762,CELECOXIB,200,Not Control,4798408.42,4761692.4,36716.02
1518,59762,CELECOXIB,400,Not Control,175862.74,174606.46,1256.28
1519,00085,TEMOZOLOMIDE,20,Not Control,28165.7,28165.7,0
1520,59762,AMLODIPINE BESYLATE,2.5,Not Control,1937188.37,1923039.1,14149.27
1522,00115,FENOFIBRATE,40,Not Control,129099.05,128101.05,998
1523,00115,FENOFIBRATE,120,Not Control,1767098.32,1744278.27,22820.05
1524,00115,URSODIOL,250,Not Control,97234.52,94896.56,2337.96
1525,00456,MILNACIPRAN HYDROCHLORIDE,25,Not Control,14207367.47,14118300.68,89066.79000000001
1526,00781,POTASSIUM CHLORIDE,750,Not Control,14795608.38,14168446.89,627161.49
1527,00115,LAMOTRIGINE,50,Not Control,4145482.56,3917904.07,227578.49
1528,00115,LAMOTRIGINE,100,Not Control,4477703.7700000005,4082888.44,394815.33
1529,00115,LAMOTRIGINE,200,Not Control,1768466.96,1617041.5999999999,151425.36
1530,59762,AMLODIPINE BESYLATE,5,Not Control,3129272.2,3018913.36,110358.84
1531,69238,NA,NA,Not Control,3864.6099999999997,3864.6099999999997,0
1532,NA,NA,NA,NA,21546.010000000002,21019.79,526.22
1534,NA,NA,NA,NA,82009.56,79667.65,2341.91
1535,NA,NA,NA,NA,6643.799999999999,6509.5599999999995,134.24
1536,NA,NA,NA,NA,23260.01,22455.06,804.95
1539,00409,LORAZEPAM,4,CIV,4367.16,3973.2,393.96000000000004
1540,59762,AMLODIPINE BESYLATE,10,Not Control,3536364.3000000003,3503245.06,33119.24
1542,00603,POTASSIUM CHLORIDE,20,Not Control,19931573.98,19456047.73,475526.25
1543,00603,POTASSIUM CHLORIDE,40,Not Control,5720390.81,5619315.24,101075.57
1550,00456,MILNACIPRAN HYDROCHLORIDE,50,Not Control,19738012.330000002,19395056.42,342955.91
1552,00527,BUTALBITAL; ASPIRIN; CAFFEINE,50; 325; 40,CIII,3313042.35,3278777.89,34264.46
1554,00603,POTASSIUM CHLORIDE,1.5,Not Control,792784.3,783616.55,9167.75
1556,00781,ISOSORBIDE DINITRATE,10,Not Control,970608.81,942454.36,28154.45
1557,00115,OXYCODONE HYDROCHLORIDE,15,CII,92863.61,92557.22,306.39
1558,00115,OXYCODONE HYDROCHLORIDE,20,CII,318074.67,313873.35000000003,4201.32
1559,00409,BUPIVACAINE HYDROCHLORIDE,2.5,Not Control,542843.53,522999.24,19844.29
1560,00378,PHENYTOIN SODIUM,100,Not Control,7926296.5,7838702.05,87594.45
1561,00115,OXYCODONE HYDROCHLORIDE,60,CII,422721.4,418321.13,4400.27
1562,00115,OXYCODONE HYDROCHLORIDE,80,CII,716457.79,705624.37,10833.42
1564,00074,VALPROATE SODIUM,100,Not Control,99249.7,81398.71,17850.99
1567,00603,PREDNISOLONE,15,Not Control,4689575.01,4652799.35,36775.66
1570,00378,TERAZOSIN HYDROCHLORIDE ANHYDROUS,10,Not Control,101874.54,97607.57,4266.97
1575,00378,PIOGLITAZONE HYDROCHLORIDE; METFORMIN HYDROCHLORIDE,15; 850,Not Control,626045.05,624076.29,1968.76
1576,00121,METOCLOPRAMIDE HYDROCHLORIDE,5,Not Control,7181.12,6952.46,228.66
1580,00228,LAMOTRIGINE,300,Not Control,1688664.85,1617827.76,70837.09
1582,00409,BUPIVACAINE HYDROCHLORIDE,7.5,Not Control,13553.52,12548.17,1005.35
1584,00603,PROMETHAZINE HYDROCHLORIDE,6.25,Not Control,2660135.8,2643170.93,16964.87
1585,00603,PROMETHAZINE HYDROCHLORIDE; CODEINE PHOSPHATE,6.25; 10,CV,5524535.25,5472289.33,52245.92
1586,00603,DEXTROMETHORPHAN HYDROBROMIDE; PROMETHAZINE HYDROCHLORIDE,15; 6.25,Not Control,13752173.68,13701413.47,50760.21
1587,00409,BUPIVACAINE HYDROCHLORIDE,2.5,Not Control,5683036.55,5656277.82,26758.73
1588,00603,CODEINE PHOSPHATE; PROMETHAZINE HYDROCHLORIDE; PHENYLEPHRINE HYDROCHLORIDE,10; 6.25; 5,CV,3221445.61,3197424.13,24021.48
1596,00024,PRIMAQUINE PHOSPHATE,15,Not Control,9995.07,9872.76,122.31
1599,00781,SPIRONOLACTONE,25,Not Control,110380.69,109037.72,1342.97
1605,00259,BOTULINUM TOXIN TYPE A,50,Not Control,290002.18,203576.75,86425.43
1610,00378,DICYCLOMINE HYDROCHLORIDE,10,Not Control,6579123.4,5712124,866999.4
1611,00003,ENTECAVIR,0.5,Not Control,10717370.69,10657372.06,59998.63
1612,00003,ENTECAVIR,1,Not Control,4863034.100000001,4856794.75,6239.35
1614,00003,ENTECAVIR,0.05,Not Control,112173.26000000001,105422.75,6750.51
1620,00378,DICYCLOMINE HYDROCHLORIDE,20,Not Control,4374000.83,4301057.3,72943.53
1623,00409,BUTORPHANOL TARTRATE,1,CIV,205147.21,201270.5,3876.71
1626,00409,BUTORPHANOL TARTRATE,2,CIV,269371.1,265263.29,4107.81
1626,00409,BUTORPHANOL TARTRATE,2,CIV,269371.1,265263.29,4107.81
1627,NA,NA,NA,NA,1134.2,1124.9,9.3
1630,00409,ATROPINE SULFATE,0.1,Not Control,73573.03,64868.14,8704.89
1631,00409,CALCIUM CHLORIDE,100,Not Control,18652.800000000003,18576.34,76.46000000000001
1632,00527,TRIAMTERENE; HYDROCHLOROTHIAZIDE,37.5; 25,Not Control,1141568.35,1124288.44,17279.91
1635,00781,ISOSORBIDE DINITRATE,5,Not Control,214072.24,212664.83,1407.41
1638,00527,LEVOTHYROXINE SODIUM,0.137,Not Control,2856387.86,2813253.38,43134.48
1639,00409,FUROSEMIDE,10,Not Control,84872.72,6983.96,77888.76000000001
1640,00378,VORICONAZOLE,200,Not Control,1516708.5999999999,1501942.45,14766.15
1643,00781,AMOXICILLIN; CLAVULANATE POTASSIUM,400; 57,Not Control,17486.44,17381.28,105.16
1650,00378,NITROFURANTOIN,50,Not Control,809235.3,791672.59,17562.71
1651,00115,METOCLOPRAMIDE HYDROCHLORIDE,10,Not Control,30757.61,30642.58,115.03
1652,00115,METOCLOPRAMIDE HYDROCHLORIDE,5,Not Control,1689.68,1663.15,26.53
1654,NA,NA,NA,NA,601.34,292.11,309.23
1655,00781,PENICILLIN V POTASSIUM,500,Not Control,1333534.58,1313676.35,19858.23
1657,00378,SILDENAFIL CITRATE,20,Not Control,60134.58,59784.27,350.31
1658,00074,PARICALCITOL,5,Not Control,11729419.78,11015527.24,713892.54
1659,00115,PROPRANOLOL HYDROCHLORIDE,10,Not Control,48260.88,47839.11,421.77
1660,00115,PROPRANOLOL HYDROCHLORIDE,20,Not Control,116707.44,93153.16,23554.28
1661,00115,PROPRANOLOL HYDROCHLORIDE,40,Not Control,11256.04,11199.03,57.01
1662,00115,PROPRANOLOL HYDROCHLORIDE,80,Not Control,1666.73,1651.04,15.69
1665,00378,TIZANIDINE HYDROCHLORIDE,2,Not Control,1985.47,1985.47,0
1666,NA,NA,NA,NA,13244.9,13240.9,4
1667,00378,TIZANIDINE HYDROCHLORIDE,6,Not Control,9901.34,9414.8,486.53999999999996
1679,00781,ONDANSETRON HYDROCHLORIDE,4,Not Control,122115.09,120052.67,2062.42
1681,00781,ONDANSETRON HYDROCHLORIDE,8,Not Control,215150.03,213867.62,1282.41
1682,00115,DEXMETHYLPHENIDATE HYDROCHLORIDE,5,CII,18429.03,17999.3,429.73
1683,00781,CETIRIZINE HYDROCHLORIDE,5,Not Control,44518.14,44315.53,202.61
1684,00781,CETIRIZINE HYDROCHLORIDE,10,Not Control,519702.9,513383.54,6319.36
1686,00115,DEXMETHYLPHENIDATE HYDROCHLORIDE,30,CII,6967.049999999999,6784.44,182.61
1691,00115,BUSPIRONE HYDROCHLORIDE,10,Not Control,1385.12,1376.92,8.2
1692,00115,BUSPIRONE HYDROCHLORIDE,15,Not Control,8735.29,8682.39,52.9
1695,00781,ISOSORBIDE DINITRATE,20,Not Control,8259318.22,8187420.89,71897.33
1698,00527,CODEINE SULFATE,30,CII,56958.82,55927.4,1031.42
1699,00527,CODEINE SULFATE,60,CII,15906.07,15885.77,20.3
1700,00378,NITROFURANTOIN,100,Not Control,6979731.27,6875972.91,103758.36
1701,61958,IDELALISIB,100,Not Control,191028.45,191010.45,18
1702,00955,ZOLPIDEM TARTRATE,6.25,CIV,2886425.27,2880912.47,5512.8
1703,00955,ZOLPIDEM TARTRATE,12.5,CIV,2132024.78,2103322.45,28702.33
1704,00187,PHYTONADIONE,5,Not Control,63116768.38,59705539.48,3411228.9
1706,00884,ALUMINUM ACETATE,615,Not Control,490.94,490.94,0
1708,00032,PROGESTERONE,100,Not Control,28553.28,28139.23,414.05
1710,59762,EPLERENONE,25,Not Control,1336922.6099999999,1320682.1300000001,16240.48
1711,00032,PROGESTERONE,200,Not Control,4706317.09,4697133.2700000005,9183.82
1712,00093,WARFARIN SODIUM,1,Not Control,1138365.19,1111360.2,27004.99
1713,00093,WARFARIN SODIUM,2,Not Control,1223177.33,1186734.67,36442.659999999996
1714,00093,WARFARIN SODIUM,2.5,Not Control,1051253.83,1022942.51,28311.32
1715,00093,WARFARIN SODIUM,3,Not Control,874478.86,856731.04,17747.82
1716,00093,WARFARIN SODIUM,4,Not Control,1096173.23,1076228.74,19944.49
1718,00093,WARFARIN SODIUM,6,Not Control,663282.3099999999,653600.59,9681.72
1719,00093,WARFARIN SODIUM,7.5,Not Control,667186.91,655159.82,12027.09
1720,59762,EPLERENONE,50,Not Control,1397414.59,1374567.23,22847.36
1721,00093,WARFARIN SODIUM,5,Not Control,5030027.3,4943064.88,86962.42
1722,00378,AMLODIPINE BESYLATE; VALSARTAN,10; 160,Not Control,93701.77,92974.94,726.83
1723,NA,NA,NA,NA,90214.69,89899.02,315.67
1724,00378,AMLODIPINE BESYLATE; VALSARTAN,10; 320,Not Control,154359.18,153687.19,671.99
1725,00955,OXALIPLATIN,5,Not Control,703465.39,634070.67,69394.72
1727,00955,OXALIPLATIN,5,Not Control,692179.74,606349.54,85830.2
1728,00527,COCAINE HYDROCHLORIDE,40,CII,4069.4700000000003,4069.4700000000003,0
1730,00378,URSODIOL,300,Not Control,1222681.19,1206051.14,16630.05
1731,NA,NA,NA,NA,55675.79,55669.75,6.04
1732,NA,NA,NA,NA,128439.83,128423.99,15.84
1733,NA,NA,NA,NA,928442.28,920548,7894.28
1735,00955,LEFLUNOMIDE,10,Not Control,1629562.68,1607582.3800000001,21980.3
1736,00472,MICONAZOLE NITRATE,100,Not Control,85693.45,84352.45,1341
1737,00955,LEFLUNOMIDE,20,Not Control,5276152.16,5218320.07,57832.090000000004
1738,00472,MICONAZOLE NITRATE,200,Not Control,631498.2,625659.55,5838.65
1743,00527,PHENTERMINE HYDROCHLORIDE,37.5,CIV,124322.92,122321.55,2001.37
1744,00121,GUAIFENESIN,100,Not Control,39497.869999999995,25601.55,13896.32
1745,00378,CIPROFLOXACIN HYDROCHLORIDE; CIPROFLOXACIN,574.9; 425.2,Not Control,13966.74,13811.25,155.49
1746,00409,BUPIVACAINE HYDROCHLORIDE; EPINEPHRINE BITARTRATE,2.5; .0091,Not Control,275587.4,209259.41,66327.99
1749,00409,BUPIVACAINE HYDROCHLORIDE; EPINEPHRINE BITARTRATE,5; .0091,Not Control,221660.32,117901.42,103758.9
1750,00065,NEPAFENAC,3,Not Control,4806362.51,4754354.97,52007.54
1752,00409,BUPIVACAINE HYDROCHLORIDE; EPINEPHRINE BITARTRATE,2.5; .0091,Not Control,6725.04,6561.17,163.87
1754,00409,MAGNESIUM SULFATE HEPTAHYDRATE,500,Not Control,224515.99,23812.38,200703.61
1755,00409,BUPIVACAINE HYDROCHLORIDE; EPINEPHRINE BITARTRATE,5; .0091,Not Control,30397.21,30140.97,256.24
