Product.Code,Prescriptions,Total.Reimbursed,Medicaid.Reimbursed,Private.Reimbursed,Product.Name,DEA.Schedule
1250,286,12568.48,12364.92,203.56,GLYCOPYRRO,Not Control
1251,1529,168052.76,167070.52,982.24,ORTHO TRI-,Not Control
1252,817,81950.61,81204.17,746.4399999999999,LOPREEZA (,Not Control
1253,149298,11637269.96,11550731.58,86538.38,FLUOCINONI,Not Control
1254,14762,2352858.62,2343386.33,9472.289999999999,HYDROCORTI,Not Control
1255,1258189,6957132.41,6953919.99,3212.42,IBUPROFEN,Not Control
1256,17638,82907.36,61128.38,21778.98,HYDROCHLOR,Not Control
1257,17737,60436.75,54535.23,5901.52,CALCIUM AN,Not Control
1258,238348,39358747.97,39144552.94,214195.03,CLOBETASOL,Not Control
1259,138369,36895348.32,36685578.99,209769.33,CLOBETASOL,Not Control
1260,82510,2570527.78,2564540.73,5987.05,CLOTRIMAZO,Not Control
1261,112501,2156756.0100000002,2132626.71,24129.3,MORPHINE S,Not Control
1262,12340,1756192.83,1728222.37,27970.46,DESOXIMETA,Not Control
1263,379707,27452623.9,27171293.88,281330.02,NYSTATIN-T,Not Control
1264,77668,9072407.76,8980519.81,91887.95,FLUOCINONI,Not Control
1265,2388,2875.01,2802.01,73,LISINOPRIL,Not Control
1266,5401,8269.74,8082.14,187.6,LISINOPRIL,Not Control
1267,76437,3315337.21,3276663.09,38674.12,TRIAMCINOL,Not Control
1268,14229,36375.89,35780.05,595.84,LISINOPRIL,Not Control
1269,44797,979899.68,968022.75,11876.93,BETAMETHAS,Not Control
1270,1531774,16948180.11,16889071.37,59108.74,IBUPROFEN,Not Control
1271,28477,6445220.9799999995,6360691.3,84529.68,DESOXIMETA,Not Control
1272,57977,7198515.9,7102992.27,95523.63,NYSTATIN-T,Not Control
1273,122007,7682988.79,6747023.91,935964.88,DIAZEPAM I,Not Control
1274,82522,4304583.94,4264299.06,40284.88,BETAMETHAS,Not Control
1275,530867,9560430.92,9480783.2,79647.72,CLOTRIMAZO,Not Control
1276,53592,4835255.62,3012435.3200000003,1822820.3,FENTANYL C,Not Control
1277,142,2863.05,2832.56,30.490000000000002,LITHIUM CA,Not Control
1279,13008,1076982.22,1068693.54,8288.68,FLUOCINONI,Not Control
1280,93481,15409079.290000001,15149622,259457.29,DESONIDE,Not Control
1281,89418,7002386.67,6902661.74,99724.93,DESONIDE,Not Control
1282,714367,6120578.57,6060995.89,59582.68,TRIAMCINOL,Not Control
1283,817791,39391647.92,26241945.43,13149702.49,HYDROMORPH,Not Control
1284,80404,720331.12,716593.67,3737.45,TRIAMCINOL,Not Control
1285,68,153.14999999999998,153.14999999999998,0,SULFATRIM,Not Control
1287,NA,NA,NA,NA,SYLATRON 4,Not Control
1288,1820344,380605752.56,373625774.35,6979978.21,NASONEX,Not Control
1289,441952,6143132.8,6087391.14,55741.659999999996,NYSTATIN,Not Control
1290,202234,17274981.2,17136687,138294.2,METHOCARBA,Not Control
1291,NA,NA,NA,NA,PEGINTRON,Not Control
1292,201694,18975879.52,18793968.21,181911.31,HYDROCORTI,Not Control
1293,42653,4344235.67,4299680.36,44555.31,CLOBETASOL,Not Control
1294,6816,1321565.5,1319826.67,1738.83,CLOBETASOL,Not Control
1295,4533,1470573.3,1461907.51,8665.79,HYDROCODON,Not Control
1296,4568,1857907.67,1851441.4,6466.27,DIFLORASON,Not Control
1297,12114,1500243.63,1488358.67,11884.960000000001,PEG-INTRON,Not Control
1298,511590,22792428.98,22628952.09,163476.88999999998,KETOCONAZO,Not Control
1300,97823,1795585.9,1773471.22,22114.68,LITHIUM CA,Not Control
1301,83306,2127634.57,2099622.84,28011.73,CEFEPIME I,Not Control
1302,164636,4817621.42,4759573.21,58048.21,TERCONAZOL,Not Control
1303,133591,27620613.9,27503563.08,117050.82,ECONAZOLE,Not Control
1304,173098,5912441.97,5817371.93,95070.04,TERCONAZOL,Not Control
1305,1115,24154.14,23976.44,177.7,MOMETASONE,Not Control
1306,20947,1886074.75,1878444.52,7630.23,ALCLOMETAS,Not Control
1307,NA,NA,NA,NA,LINEZOLID,Not Control
1308,23372,2782339.1,2755501.21,26837.89,CLOTRIMAZO,Not Control
1309,1582,122072.01,119163.05,2908.96,CIPROFLOXA,Not Control
1310,14806,358839.07,353933.57,4905.5,BETAMETHAS,Not Control
1311,2752,213258.14,210983.32,2274.8199999999997,TERBUTALIN,Not Control
1312,852276,28999072.95,26372274.23,2626798.72,MUPIROCIN,Not Control
1313,66511,3513323.93,3477190.35,36133.58,PILOCARPIN,Not Control
1314,1515,7628.85,7571.85,57,BISMATROL,Not Control
1315,111290,2583208.91,2558729.94,24478.97,RIFAMPIN 3,Not Control
1316,31801,3630814.11,2714150.3,916663.81,ALCLOMETAS,Not Control
1317,10611,4306860.59,4266967.99,39892.6,OXYMORPHON,Not Control
1318,12790,612012.11,605873.26,6138.85,TERBUTALIN,Not Control
1320,746,34634.07,34046.86,587.21,APAP SUPPO,Not Control
1321,4018,312646.51,309458.91,3187.6,HALOBETASO,Not Control
1322,4580,670009.67,646666.54,23343.13,CLARINEX D,Not Control
1323,177548,6606296.75,6550060.45,56236.3,PRAVASTATI,Not Control
1324,168605,5338799.89,5218203.7700000005,120596.12,DIGOX,Not Control
1325,103668,3438190.06,3333767.35,104422.71,DIGOXIN 0.,Not Control
1326,104118,11777797.12,11551772.93,226024.19,HYDROCORTI,Not Control
1327,175,82238.8,81808.92,429.88,DOXYCYCLIN,Not Control
1328,61888,13717526.870000001,13473801.64,243725.23,DEXTROAMPH,Not Control
1329,280735,17126932.86,16736127.56,390805.3,DEXTROAMPH,Not Control
1330,275842,14692423.41,14361420.07,331003.34,DEXTROAMPH,Not Control
1331,200499,26952764.28,26254389.740000002,698374.54,DEXTROAMPH,Not Control
1332,74172,9303652.31,9030829.11,272823.2,DEXTROAMPH,Not Control
1333,180967,23481552.09,22934030.51,547521.58,DEXTROAMPH,Not Control
1334,9072,806722.57,725712.87,81009.7,CLARINEX,Not Control
1335,3779,148439.26,147240.39,1198.8700000000001,DOXYCYCLIN,Not Control
1336,9861,291401.9,287136.02,4265.88,DOXYCYCLIN,Not Control
1337,38869,1784881.6,1769080.43,15801.17,BACLOFEN T,Not Control
1338,23081,4729380.2,4717793.17,11587.03,DOXYCYCLIN,Not Control
1340,23660,3895936.45,2542872.92,1353063.53,ONDANSETRO,Not Control
1341,804795,47311469.26,46411414.37,900054.89,ASMANEX,Not Control
1342,877912,10507470.94,10353647.28,153823.66,LEVOTHYROX,Not Control
1343,670304,8894411.64,8757544.02,136867.62,LEVOTHYROX,Not Control
1344,317396,4308164.57,4238082.48,70082.09,LEVOTHYROX,Not Control
1345,606654,8396127.04,8280517.92,115609.12,LEVOTHYROX,Not Control
1346,258349,4008639.41,3948604.75,60034.66,LEVOTHYROX,Not Control
1347,404104,6093345.55,6004741.9,88603.65,LEVOTHYROX,Not Control
1348,7717,466042.4,407128.31,58914.09,NAPROXEN 5,Not Control
1349,296021,4680279.01,4613871.5,66407.51,LEVOTHYROX,Not Control
1350,186150,5712274.79,5649452.82,62821.97,LEVOTHYROX,Not Control
1351,186020,3715893.16,3669388.27,46504.89,LEVOTHYROX,Not Control
1352,119035,2251745.68,2213112.4,38633.28,TRIAMTEREN,Not Control
1353,34261,517228.77,506963.78,10264.99,HYDROMORPH,Not Control
1354,31435,498479.13,490981.02,7498.11,HYDROMORPH,Not Control
1355,96556,1296328.44,1275198.98,21129.46,TRIAMTEREN,Not Control
1356,679,34952.47,34366.64,585.83,BETHANECHO,Not Control
1357,NA,NA,NA,NA,FLUOCINOLO,Not Control
1358,1057,65825.47,64109.41,1716.06,CLEMASTINE,Not Control
1359,304,5693.86,5648.71,45.15,CLEMASTINE,Not Control
1360,NA,NA,NA,NA,ACYCLOVIR,Not Control
1362,17292,484716.22000000003,480715.37,4000.85,NICOTINE G,Not Control
1363,NA,NA,NA,NA,DICLOFFENA,Not Control
1365,1599,240369.71,238565.54,1804.17,ENFAMIL IN,Not Control
1366,363,1277006.06,1231774.61,45231.45,TEMODAR,Not Control
1367,676,21625.11,21298.43,326.68,PROBENECID,Not Control
1368,258,52548.32,51563.43,984.89,PEGINTRON,Not Control
1369,625,185281.9,184541.87,740.03,DANAZOL 20,Not Control
1370,292,240237.86,240207.06,30.8,PEG-INTRON,Not Control
1371,2068,20468.29,20449.989999999998,18.3,CERAVE MOI,Not Control
1372,18720,626629.04,621821.5599999999,4807.4800000000005,NICOTINE G,Not Control
1373,446,5317.3,5268.5999999999995,48.7,CERAVE,Not Control
1374,224,1598.3400000000001,1573.0500000000002,25.29,UNITHROID,Not Control
1375,394,2780.01,2698.26,81.75,MECLIZINE,Not Control
1376,NA,NA,NA,NA,UNITHROID,Not Control
1377,NA,NA,NA,NA,UNITHROID,Not Control
1378,515064,8253298.86,8171857.43,81441.43000000001,LACTULOSE,Not Control
1379,NA,NA,NA,NA,UNITHROID,Not Control
1380,NA,NA,NA,NA,HYDROCORTI,Not Control
1381,34371,1517539.26,1269226.11,248313.15,DICLOFENAC,Not Control
1382,16568,121260.87,118485.28,2775.59,CLINDAMYCI,Not Control
1383,40266,527872.71,517590.33999999997,10282.37,CLINDAMYCI,Not Control
1384,377509,13849717.84,13577193.34,272524.5,LEVETIRACE,Not Control
1385,5710,46897.92,46868.72,29.2,ORALYTE SO,Not Control
1388,57,122021.84,122021.84,0,SYLATRON 2,Not Control
1389,61421,484388.19,478727.42,5660.77,CROMOLYN S,Not Control
1391,7040,99409.17,96922.86,2486.31,HALOPERIDO,Not Control
1392,18338,402082.97000000003,394794.26,7288.71,HALOPERIDO,Not Control
1393,294745,2976334.77,2860055.07,116279.7,LIDOCAINE,Not Control
1394,1956,49603.15,48911.56,691.59,LOXAPINE C,Not Control
1395,13531,532912.78,521362.5,11550.28,LOXAPINE C,Not Control
1396,108703,4548707.79,4494022.21,54685.58,HALOPERIDO,Not Control
1397,59772,3385508.62,3344694.46,40814.16,HALOPERIDO,Not Control
1398,9364,667045.53,633191.99,33853.54,CHLORPROMA,Not Control
1400,218861,5454902.38,5334277.69,120624.69,CYPROHEPTA,Not Control
1401,40207,9554756.65,9392121.73,162634.92,FORADIL AE,Not Control
1402,9117,961644.4,881551.78,80092.62,BYSTOLIC,Not Control
1403,2612,74809.17,74013.4,795.77,RIZATRIPTA,Not Control
1404,20753,728415.14,719765.83,8649.31,RIZATRIPTA,Not Control
1405,59050,6444520.42,6277001.2,167519.22,BYSTOLIC,Not Control
1407,101679,11105896.16,10981132.76,124763.4,HYDROXYCHL,Not Control
1408,NA,NA,NA,NA,METHYLTEST,Not Control
1410,94943,13119707.42,12838632.23,281075.19,BYSTOLIC,Not Control
1411,41282,575014.37,550203.61,24810.760000000002,VERAPAMIL,Not Control
1412,16489,229993.07,187996.2,41996.87,OMNIPAQUE,Not Control
1413,53595,1632413.51,1218691.54,413721.97000000003,HYDROCHLOR,Not Control
1414,44541,1630005.94,1502576.1199999999,127429.82,OMNIPAQUE,Not Control
1415,984,32639.27,32430.94,208.32999999999998,MIRTAZAPIN,Not Control
1416,1470,13540.75,13313.859999999999,226.89,MIRTAZAPIN,Not Control
1417,621,191872.93,189619.69,2253.24,MIRTAZAPIN,Not Control
1418,502,3320.39,3296.39,24,MIRTAZAPIN,Not Control
1419,448,2186.8,2182,4.8,LOSARTAN-H,Not Control
1420,2654,391614.10000000003,389695.87,1918.23,BYSTOLIC,Not Control
1421,277,74174.58,73580.9,593.68,ARTHROTEC,Not Control
1422,NA,NA,NA,NA,LAMOTRIGIN,Not Control
1423,28,883.02,883.02,0,METHYLIN E,Not Control
1425,4096,838531,833457.53,5073.47,MORPHINE S,Not Control
1426,868,246751.59,237468.94,9282.65,OXYCODONE,Not Control
1427,8834,2880032.18,2842385.82,37646.36,FARXIGA,Not Control
1428,5882,1986370.82,1963219.1300000001,23151.69,FARXIGA,Not Control
1430,467,425505.99,423849.48,1656.51,TEMODAR 18,Not Control
1431,27393,297149.41,270932.77,26216.64,SYSTANE UL,Not Control
1432,1048,17844.28,16874.28,970,SYSTANE UL,Not Control
1433,32803,5002966.13,4892404.62,110561.51000000001,SYSTANE BA,Not Control
1434,7469,4100933.68,4009726.17,91207.51,TRULICITY,Not Control
1435,NA,NA,NA,NA,LAMOTRIGIN,Not Control
1436,7335,78026.6,76155.16,1871.44,FLUPHENAZI,Not Control
1437,9362,106436.92,103968.41,2468.5099999999998,FLUPHENAZI,Not Control
1438,40398,592733.86,583025.06,9708.8,FLUPHENAZI,Not Control
1439,45473,855576.59,844484.58,11092.01,FLUPHENAZI,Not Control
1442,NA,NA,NA,NA,SULFAMETHO,Not Control
1443,13,273.76,181.88,91.88,LEVOPHED 1,Not Control
1445,125101,17756128.65,17338229.09,417899.56,METHYLPHEN,Not Control
1446,138859,714387.24,690830.4299999999,23556.81,FUROSEMIDE,Not Control
1449,232125,5304531.67,5290210.2,14321.47,MULTIVITAM,Not Control
1450,102036,2187100.89,2149309.04,37791.85,LITHIUM CA,Not Control
1451,1130,2130.69,2130.69,0,CYTOTEC 10,Not Control
1452,628600,3639132.59,3596427.9899999998,42704.6,MULTIVITAM,Not Control
1453,556489,3107407.36,3067850.04,39557.32,GLIPIZIDE,Not Control
1454,17480,112776.59,109552.42,3224.17,ESTRADIOL,Not Control
1455,18090,268791.25,261970.22,6821.03,PHENOBARBI,Not Control
1458,19286,235627.63,229700.77,5926.86,PHENOBARBI,Not Control
1459,4154,184693.53,182896.31,1797.22,FENOFIBRIC,Not Control
1460,37086,4070414.7,4029993.86,40420.84,FENOFIBRIC,Not Control
1461,83007,13112226.73,12759961.33,352265.4,ASMANEX,Not Control
1463,16980,723140.56,574430.25,148710.31,NALBUPHN 1,Not Control
1464,15521,250211.65,206564.07,43647.58,NALBUPHIN,Not Control
1465,15528,442315.69,320737.44,121578.25,NALBUPHINE,Not Control
1467,12455,252129.83,233820.96,18308.87,NALBUPHN 2,Not Control
1468,152755,9289401.48,9224845.42,64556.06,LIDOCAINE-,Not Control
1469,24917,493508.35,488669.54,4838.81,MOMETASONE,Not Control
1470,83979,1448290.95,1440624.83,7666.12,MOMETASONE,Not Control
1471,13137,311462.55,310347.57,1114.98,MOMETASONE,Not Control
1472,2795,69798.03,69407.78,390.25,BETAMETHAS,Not Control
1473,251143,30800261.72,30236031.259999998,564230.46,PREDNISONE,Not Control
1474,12175,1242227.39,1233695.35,8532.04,METRONIDAZ,Not Control
1475,27548,1212355.6,1203205.12,9150.48,PREDNISONE,Not Control
1476,3592,676654.5,670962.53,5691.97,IMIQUIMOD,Not Control
1477,25163,80761.22,77482.5,3278.72,PREDNISONE,Not Control
1480,1168,54026.88,53854.13,172.75,PROPYLTHIO,Not Control
1481,520482,9783164.83,9682141.02,101023.81,NYSTATIN,Not Control
1482,120,877,876,1,PRIMIDONE,Not Control
1483,21443,25844462.94,25757496.42,86966.52,DICLOFENAC,Not Control
1484,47,984.24,981.24,3,PRIMIDONE,Not Control
1486,211439,1599386.18,1571730.08,27656.1,AMITRIPTYL,Not Control
1487,383680,4307819.15,4252047.97,55771.18,AMITRIPTYL,Not Control
1488,250975,4381721.75,4329325.55,52396.2,AMITRIPTYL,Not Control
1489,53894,1217316.99,1203574.4,13742.59,AMITRIPTYL,Not Control
1490,129010,4124961.09,4087321.91,37639.18,AMITRIPTYL,Not Control
1491,99083,2361997.04,2330257.19,31739.85,OXYBUTYNIN,Not Control
1492,NA,NA,NA,NA,SODIUM CHL,Not Control
1494,2767,1362466.6,1344045.25,18421.35,SEVELAMER,Not Control
1495,83262,1979551.81,1621510.44,358041.37,PROMETHAZI,Not Control
1496,1965538,16261696.61,15968081.95,293614.66,AZITHROMYC,Not Control
1497,20393,626716.92,622732.29,3984.63,AZITHROMYC,Not Control
1500,24460,1120321.5,1097845.12,22476.38,SAVELLA TI,Not Control
1501,55597,1220441907.61,1217571065.06,2870842.55,SOVALDI 40,Not Control
1506,686370,2134997.56,2082052.99,52944.57,ATENOLOL,Not Control
1507,266889,981074.3,950949.65,30124.65,ATENOLOL,Not Control
1508,138028,10557521.62,10192699.1,364822.52,PHENOBARBI,Not Control
1510,52887,9004003.3,8430642.53,573360.77,SAVELLA,Not Control
1512,4684,1012163.59,998225.27,13938.32,SAVELLA 12,Not Control
1513,3739,461234.62,460615.94,618.68,POT CL INJ,Not Control
1515,707,66664.89,64667.2,1997.69,CELEBREX,Not Control
1516,119667,3606402.39,3570628.03,35774.36,POTASSIUM,Not Control
1517,92232,11995631.01,11897342.23,98288.78,CELECOXIB,Not Control
1518,538,96122.97,93793.89,2329.08,CELECOXIB,Not Control
1519,99,67176.03,66897.96,278.07,TEMODAR 20,Not Control
1520,183405,5086501.74,5031857.99,54643.75,CELEBREX,Not Control
1521,NA,NA,NA,NA,DEXTROSE 2,Not Control
1522,73,4999.2,4995.55,3.65,DEXTROSE I,Not Control
1523,449,277080.45,272429.26,4651.19,DEXTROSE I,Not Control
1524,1582,217199.24,210441.87,6757.37,URSODIOL 2,Not Control
1525,133927,36227409.99,35976728.45,250681.54,CELEBREX,Not Control
1526,416684,14292692.26,13803991.99,488700.27,BACTROBAN,Not Control
1527,16143,3669522.5,3451306.02,218216.48,BACTROBAN(,Not Control
1528,5658,2935506.1,2715898.32,219607.78,LAMOTRIGIN,Not Control
1529,2734,1394185.25,1273129.49,121055.76,LAMOTRIGIN,Not Control
1530,1245462,8247029.03,8140170.79,106858.24,AMLODIPINE,Not Control
1531,NA,NA,NA,NA,LARISSIA (,Not Control
1532,12675,635723.82,621137.17,14586.65,POTASSIUM,Not Control
1534,44995,1771490.15,1716496.17,54993.98,PENICILLIN,Not Control
1535,4777,184879.88,175328.56,9551.32,POTASSIUM,Not Control
1536,10139,596598.65,576658.06,19940.59,POTASSIUM,Not Control
1537,1240,11382.14,9526.17,1855.97,PENICILLIN,Not Control
1539,776,5785.72,5545.22,240.5,LORAZEPAM,Not Control
1540,1286909,8380886.9,8290665.76,90221.14,AMLODIPINE,Not Control
1542,35588,3821357.19,3752109.12,69248.07,POTASSIUM,Not Control
1543,4884,1033210.87,1016959.98,16250.89,POTASSIUM,Not Control
1550,83671,18105660.13,17842744.2,262915.93,SAVELLA,Not Control
1551,48,135.44,135.44,0,PROPYLPARA,Not Control
1552,74415,3471778.79,3428647.94,43130.85,BUTALBITAL,Not Control
1554,NA,NA,NA,NA,POTASSIUM,Not Control
1556,28266,1732881.33,1710360.5,22520.83,ISDN 10MG,Not Control
1557,NA,NA,NA,NA,OXYCODONE,Not Control
1558,NA,NA,NA,NA,OXYCODONE,Not Control
1559,11023,478892.63,434045.16,44847.47,MARCAINE,Not Control
1560,199001,7491886.34,7387293.7299999995,104592.61,PHENYTOIN,Not Control
1561,NA,NA,NA,NA,OXYCODONE,Not Control
1562,13,2398.04,2383.94,14.1,PLAQUENIL,Not Control
1564,299,71694.06,71262.64,431.42,DEPACON 50,Not Control
1567,132178,1079725.2,1075917.77,3807.43,PREDNISOLO,Not Control
1570,9605,61575.35,60358.58,1216.77,TERAZOSIN,Not Control
1575,4705,657369.9199999999,656348.17,1021.75,PIOGLITAZO,Not Control
1576,354,6551.16,4061.6499999999996,2489.51,METOCLOPRA,Not Control
1580,NA,NA,NA,NA,LAMOTRIGIN,Not Control
1582,1050,31083.72,6728.32,24355.4,MARCAINE 0,Not Control
1583,48,717.38,716.75,0.63,SODIUM CHL,Not Control
1584,502331,2751191.85,2727152.42,24039.43,PROMETHAZI,Not Control
1585,663161,5120638.99,5054004.27,66634.72,PROMETHAZI,Not Control
1586,2317669,13287061.75,13209596.39,77465.36,PROMETHAZI,Not Control
1587,137218,5519475.59,5486098.32,33377.27,PROMETHAZI,Not Control
1588,80479,4147728.65,4116693.64,31035.010000000002,PROMETHAZI,Not Control
1590,37,1650.81,1120.8,530.01,WATER,Not Control
1596,262,12559.1,12038.619999999999,520.48,PRIMAQUINE,Not Control
1599,24682,156726.45,154219.8,2506.65,SPIRONOLAC,Not Control
1605,422,138023.34,96950.98999999999,41072.35,XEOMIN 50,Not Control
1610,466853,4080576.34,3627018.45,453557.89,DICYCLOMIN,Not Control
1611,10765,12723949.56,12648430.12,75519.44,BARACLUDE,Not Control
1612,5015,6017085.82,5969146.69,47939.13,BARACLUDE,Not Control
1614,181,154390.97,144577.53,9813.44,BARACLUDE,Not Control
1619,73,3107.61,3044.38,63.230000000000004,AMOX TR-PO,Not Control
1620,513069,3556871.87,3485358.55,71513.31999999999,DICYCLOMIN,Not Control
1623,4830,223676.44,220044.08000000002,3632.36,BUTORPHANO,Not Control
1626,11818,615919.27,589935.76,25983.51,BUTORPHANO,Not Control
1627,6770,40825.85,39674.96,1150.89,PROMETH W/,Not Control
1628,12,138.37,135.37,3,PROMETHAZI,Not Control
1629,NA,NA,NA,NA,PROMETHAZI,Not Control
1630,1189,26947.1,17987.96,8959.14,ATROPINE S,Not Control
1631,15,1738.27,1724.12,14.15,CALCIUM CH,Not Control
1632,124518,1138239.39,1118536.11,19703.28,TRIAMTEREN,Not Control
1635,9771,421974.76,418651.91,3322.85,ISDN 5MG 1,Not Control
1638,144908,2407069.7,2341232.05,65837.65,LEVOTHYROX,Not Control
1639,453,51000.31,7173.95,43826.36,FUROSEMIDE,Not Control
1640,5342,7692637.84,7619678.8,72959.04,VORICONAZO,Not Control
1643,5307,639127.75,633321.76,5805.99,AMOX CLAV,Not Control
1645,NA,NA,NA,NA,NITROFURAN,Not Control
1646,NA,NA,NA,NA,NAPROXEN E,Not Control
1647,NA,NA,NA,NA,DESMOPRESS,Not Control
1650,34822,1001277.7,978682.47,22595.23,NITROFURAN,Not Control
1651,NA,NA,NA,NA,METOCLOPRA,Not Control
1652,NA,NA,NA,NA,METOCLOPRA,Not Control
1653,52,520.55,497.15000000000003,23.4,NAPROXEN,Not Control
1654,371,1736.15,1608.4,127.75,OS-CAL 500,Not Control
1655,184086,1744478.97,1715296.56,29182.41,PENICILLIN,Not Control
1657,3474,1092647.39,1086289.93,6357.46,SILDENAFIL,Not Control
1658,245637,11438211.37,9607795.67,1830415.7,"ZEMPLAR, 5",Not Control
1659,NA,NA,NA,NA,PROPRANOLO,Not Control
1660,216,63733.63,32941.55,30792.08,PRECEDEX(D,Not Control
1661,NA,NA,NA,NA,PROPRANOLO,Not Control
1662,NA,NA,NA,NA,PROPRANOLO,Not Control
1663,461,2859.69,2856.04,3.65,OS-CAL 500,Not Control
1665,24,1609.23,1605.23,4,TIZANIDINE,Not Control
1666,98,10602.51,10602.51,0,TIZANIDINE,Not Control
1667,NA,NA,NA,NA,TIZANIDINE,Not Control
1668,NA,NA,NA,NA,LISINOPRIL,Not Control
1670,NA,NA,NA,NA,HYDROXYZIN,Not Control
1671,NA,NA,NA,NA,HYDROXYZIN,Not Control
1677,NA,NA,NA,NA,TUTTI-FRUT,Not Control
1678,NA,NA,NA,NA,VELVACHOL,Not Control
1679,20516,265999.85,259987.04,6012.81,ONDANSETRO,Not Control
1681,5018,124650.29,123736.87,913.42,ONDANSETRO,Not Control
1682,NA,NA,NA,NA,DEXMETHYLP,Not Control
1683,10525,74834.26,74438.7,395.56,CETIRIZINE,Not Control
1684,152108,800070.12,790480.0800000001,9590.04,CETIRIZINE,Not Control
1686,NA,NA,NA,NA,DEXMETHYLP,Not Control
1690,NA,NA,NA,NA,BUSPIRONE,Not Control
1691,NA,NA,NA,NA,BUSPIRONE,Not Control
1692,NA,NA,NA,NA,BUSPIRONE,Not Control
1693,NA,NA,NA,NA,VITAMIN E,Not Control
1695,178310,7031504.73,6950413.68,81091.05,BUT / APAP,Not Control
1698,565,20082.38,19707.41,374.96999999999997,DICLOFENAC,Not Control
1699,61,5982.32,5775.04,207.28,CODEINE SU,Not Control
1700,81101,8053287.96,7913550.44,139737.52,NITROFURAN,Not Control
1701,NA,NA,NA,NA,TORSEMIDE,Not Control
1702,4431,2343581.13,2331890.69,11690.439999999999,ZOLPIDEM T,Not Control
1703,33978,2431252.1,2410307.1,20945,ZOLPIDEM T,Not Control
1704,58466,58177055.19,55311623.78,2865431.41,MEPHYTON,Not Control
1706,11,271.19,271.19,0,PEDI-BORO,Not Control
1708,2132,220285.14,217331.18,2953.96,PROMETRIUM,Not Control
1710,20976,1821419.35,1799378.81,22040.54,TRIAMCINOL,Not Control
1711,70026,15107955.03,15080363.66,27591.37,SINGULAIR,Not Control
1712,1267,14937.56,14728.91,208.64999999999998,WARFARIN S,Not Control
1713,17240,333278.97000000003,325697.1,7581.87,TRUEPLUS I,Not Control
1714,28088,403240.64,393289.52,9951.12,WARFARIN S,Not Control
1715,15596,160294.93,156685.18,3609.75,CHLORPROMA,Not Control
1716,21399,237112.88,232665.13,4447.75,CHLORPROMA,Not Control
1717,NA,NA,NA,NA,CHLORPROMA,Not Control
1718,7147,79666.19,78275.91,1390.28,CHLORPROMA,Not Control
1719,14584,143727.87,141576.67,2151.2,CHLORPROMA,Not Control
1720,25199,1151924.26,1133032.69,18891.57,EPLERENONE,Not Control
1721,175416,2337375.45,2292868.62,44506.83,WARFARIN S,Not Control
1722,843,28817.34,28742.12,75.22,TRUEPLUS I,Not Control
1723,931,27041.66,27011.059999999998,30.6,TRUEPLUS I,Not Control
1724,1122,84047.67,83558.06,489.61,AMLODIPINE,Not Control
1725,572,237156.29,193304.21,43852.08,OXALIPLATI,Not Control
1727,1066,460843.12,447822.87,13020.25,OXALIPLATI,Not Control
1728,NA,NA,NA,NA,COCAINE 4%,Not Control
1730,NA,NA,NA,NA,URSODIOL 3,Not Control
1731,757,10713.47,10661.39,52.08,TRUEPLUS I,Not Control
1732,2462,43793.9,43696.22,97.67999999999999,TRUEPLUS I,Not Control
1733,6500,1050655.19,1047651.37,3003.82,AVELOX TAB,Not Control
1735,2974,117063.08,115775.32,1287.76,HYDROCHLOR,Not Control
1736,10328,88263.21,86533.19,1730.02,MICONAZOLE,Not Control
1737,4043,462580.62,451563.12,11017.5,AVELOX IV,Not Control
1738,12638,566338.05,561562.0599999999,4775.99,MICONAZOLE,Not Control
1741,NA,NA,NA,NA,CIPRO IV 4,Not Control
1742,NA,NA,NA,NA,PHENTERMIN,Not Control
1743,2028,106826.94,104588.81,2238.13,CIPROFLOXA,Not Control
1744,3584,31558.31,22396.829999999998,9161.48,GUAIFENESI,Not Control
1745,82,5875.23,5859.93,15.3,CIPROFLOXA,Not Control
1746,1173,177345.62,165759.23,11586.39,MARCAINE 0,Not Control
1748,672,6749.58,6741.93,7.65,IBUPROFEN,Not Control
1749,2771,188284.97,137875.29,50409.68,MARCAINE-E,Not Control
1750,17181,3940131.37,3876288.61,63842.76,ILEVRO SUS,Not Control
1752,1007,17322,15453.46,1868.54,MARCAINE 0,Not Control
1754,1902,73054.36,37988.82,35065.54,MAGNESIUM,Not Control
1755,838,26608.5,25433,1175.5,MARCAINE-E,Not Control
1756,NA,NA,NA,NA,FENTANYL C,Not Control
1760,3952,15423.03,15274.48,148.55,MAGNESIUM,Not Control
1761,29828,365024.89,351352.84,13672.050000000001,MAGNESIUM,Not Control
1762,37228,2018975.96,1980752.04,38223.92,MORPHINE S,Not Control
1763,711,9042.85,8971.72,71.13,TRIHEXYPHE,Not Control
1764,42400,502886.04,494170.89,8715.15,TRIHEXYPHE,Not Control
1765,NA,NA,NA,NA,ISOSORBIDE,Not Control
1766,32835,548933.62,540561.7,8371.92,IMIPRAMINE,Not Control
1767,NA,NA,NA,NA,ISOSORBIDE,Not Control
1768,129,7380.23,6932.04,448.19,DIAZEPAM 5,Not Control
1769,6743,267911.84,265165.68,2746.16,ISOSORBIDE,Not Control
1771,15411,1040017.76,956981.23,83036.53,ISOSORBIDE,Not Control
1772,12315,714081.83,708209.92,5871.91,ISOSORBIDE,Not Control
1773,90,4182.74,4181.74,1,ISOSORBIDE,Not Control
