Labeler.Code,Product.Code,Product,Strength,DEA.Schedule,Opiate,Units.Reimbursed,Number.of.Prescriptions
00487,5901,RACEPINEPHRINE HYDROCHLORIDE,11.25,,,961,61
00591,5553,DOXYCYCLINE HYCLATE,100,,,52108,2549
59762,3728,CLINDAMYCIN PHOSPHATE,10,,,1648910.004,31088
00054,4595,MEPERIDINE HYDROCHLORIDE,50,CII,,253861,8949
00536,3231,ACETAMINOPHEN,500,,,8026216,104005
00781,1123,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,37.5; 25,,,12829362.506,399042
00781,1439,FLUPHENAZINE HYDROCHLORIDE,10,,,5181937,69424
00591,5561,DISOPYRAMIDE PHOSPHATE,150,,,15094,160
00009,3169,ALPROSTADIL,500,,,1562,559
00603,2217,AMITRIPTYLINE HYDROCHLORIDE,150,,,86669,2736
00009,3447,CLINDAMYCIN PHOSPHATE,150,,,142932.7,100
00486,1134,"POTASSIUM PHOSPHATE, MONOBASIC AND SODIUM PHOSPHATE, MONOBASIC, ANHYDROUS",305; 700,,,91991,895
00378,4010,TEMAZEPAM,15,CIV,,6989239.186,235409
00904,1982,ACETAMINOPHEN,325,,,9395163,129903
00054,3486,LACTULOSE,10,,,11619184.56,16037
00641,1397,CHLORPROMAZINE HYDROCHLORIDE,25,,,6976,1056
00591,5438,QUINIDINE SULFATE,200,,,148648,1292
00002,8215,INSULIN HUMAN,100,,,16203638.342,1168109
00054,8739,PREDNISONE,1,,,711935,7870
00378,3125,DOXEPIN HYDROCHLORIDE,25,,,9121176.602,167583
00264,7751,"DEXTROSE, SODIUM CHLORIDE, SODIUM LACTATE, POTASSIUM CHLORIDE, AND CALCIUM CHLORIDE",5; .6; .31; .03; .02,,,2731253,513
00591,5239,MEPROBAMATE,200,CIV,,94895,1728
00054,3177,DEXAMETHASONE,0.5,,,486725,4689
00536,3756,DOCUSATE SODIUM,100,,,11714621,201371
00703,9402,TOBRAMYCIN,40,,,39581,638
00781,2811,OXAZEPAM,30,CIV,,133938,2356
00517,4620,GLYCOPYRROLATE,0.2,,,84591,460
00781,2229,THIOTHIXENE,10,,,3892863,47792
00603,2216,AMITRIPTYLINE HYDROCHLORIDE,100,,,610158.2,14812
00904,3016,NEOMYCIN AND POLYMYXIN B SULFATES AND GRAMICIDIN,1.75; 10000; .025,,,288035,29265
00904,3892,"BULTABITAL, ASPIRIN AND CAFFEINE",325; 50; 40,CIII,,533670,14021
00603,5166,PHENOBARBITAL,32.4,CIV,,2172725,24939
00172,3926,DIAZEPAM,5,CIV,,5058912,94511
00002,7335,SOMATROPIN,NA,,,119905.34,9736
00087,6632,DIDANOSINE,10,,,944865.002,4242
00884,2592,SALICYLIC ACID,170,,,11432,801
00472,0882,HYDORCORTISONE AND ACETIC ACID,1.1; 2.41,,,868122.88,72543
00904,1228,DIPHENHYDRAMINE HCL,12.5,,,10180236,67044
00054,3567,MILK OF MAGNESIA,2400,,,323351,810
00054,8301,FUROSEMIDE,80,,,1513071,39441
00536,4444,PSYLLIUM,3.4,,,24370777.42,52896
00023,2181,KETOROLAC TROMETHAMINE,5,,,753340,146443
00054,8120,CALCIUM CARBONATE,1250,,,722736,6845
00615,2597,HALOPERIDOL,5,,,54025,1058
00591,5694,MINOCYCLINE HYDROCHLORIDE,50,,,3866,76
00074,6114,DIVALPROEX SODIUM,125,,,43900543.218,222566
00054,4180,DEXAMETHASONE,0.75,,,110515,4111
00703,9514,SULFAMETHOXAZOLE AND TRIMETHOPRIM,80; 16,,,4160,11
00703,9514,SULFAMETHOXAZOLE AND TRIMETHOPRIM,80; 16,,,4160,11
00591,5321,PRIMIDONE,250,,,1543888,18347
00228,2077,TEMAZEPAM,30,CIV,,2722433.42,91881
00054,8174,DEXAMETHASONE,1,,,15622,223
00904,3991,TRAZODONE HYDROCHLORIDE,100,,,2317001.8,46900
00591,5307,PROMETHAZINE HYDROCHLORIDE,25,,,177585,5820
00641,1496,PROMETHAZINE HYDROCHLORIDE,50,,,104779,12057
00378,2695,AMITRIPTYLINE HYDROCHLORIDE,150,,,888725.5,26091
00024,1596,PRIMAQUINE PHOSPHATE,15,,,17470,721
00904,2015,ASPIRIN,325,,,63707,884
00264,7750,"SODIUM CHLORIDE, SODIUM LACTATE, POTASSIUM CHLORIDE, AND CALCIUM CHLORIDE",.6; .31; .03; .02,,,2561695,611
00264,7750,"SODIUM CHLORIDE, SODIUM LACTATE, POTASSIUM CHLORIDE, AND CALCIUM CHLORIDE",.6; .31; .03; .02,,,2561695,611
00143,3370,FLURAZEPAM HYDROCHLORIDE,30,CIV,,30672,1094
00228,2039,ALPRAZOLAM,2,CIV,,228468,3341
00536,7415,SODIUM PHOSPHATE,7; 19,,,454949,1182
00591,5660,SULINDAC,200,,,1156133,20323
00591,5443,PREDNISONE,20,,,165828,6267
00054,8526,LITHIUM CARBONATE,150,,,648300,10733
00781,2227,THIOTHIXENE,2,,,2537680,41566
00904,2011,ASPIRIN,325,,,2411894,29491
00054,4550,METHOTREXATE SODIUM,2.5,,,753,33
00054,3730,PROPRANOLOL HYDROCHLORIDE,40,,,157969,534
00536,4540,SODIUM BICARBONATE,325,,,162230,1216
00703,9416,TOBRAMYCIN,40,,,2059,33
00904,7734,MICONAZOLE NITRATE,2,,,1159107.874,25435
00517,3950,CALCIUM GLUCONATE,98,,,130458,727
00591,5708,CLINDAMYCIN HYDROCHLORIDE,150,,,9475,91
00054,8724,PREDNISONE,5,,,3609802,72589
00591,5347,PROBENECID,500,,,35444,804
00264,7520,DEXTROSE,10,,,161001,35
00904,7822,CLOTRIMAZOLE,10,,,3120,116
00904,2992,TETRAHYDROZOLINE HCL,0.5,,,360,24
00904,2019,ASPIRIN,325,,,439523,6985
00054,4182,DEXAMETHASONE,1.5,,,29960,801
00884,5192,SALICYLIC ACID,0.17,,,1313,83
00013,5301,RIFABUTIN,150,,,5866964.006,90963
00904,2009,ASPIRIN,325,,,885496,10507
00703,9032,AMIKACIN SULFATE,500,,,1386,88
00703,9032,AMIKACIN SULFATE,500,,,1386,88
00015,3080,MITOTANE,500,,,13669,100
00054,8175,DEXAMETHASONE,4,,,83381,1546
00054,8531,LITHIUM CARBONATE,600,,,88146,1728
00615,1526,HYDROXYZINE HYDROCHLORIDE,25,,,68400,1620
00536,3233,ACETAMINOPHEN,80,,,1155291,25633
00517,9310,TRACE ELEMENTS 4,2.2; .4; 92.3; 5.12,,,1360,94
00054,8181,DEXAMETHASONE,1.5,,,11189,153
00603,5165,PHENOBARBITAL,16.2,CIV,,249672,2754
00904,7688,"PHENYLEPHRINE HYDROCHLORIDE AND FAT, HARD",5; 1.77,,,38002,2261
00536,4092,BENZOYL PEROXIDE,100,,,172432.5,3724
00904,2674,HYDROCORTISONE,20,,,14575,243
00703,9503,SULFAMETHOXAZOLE AND TRIMETHOPRIM,80; 16,,,2373,18
00591,5695,MINOCYCLINE HYDROCHLORIDE,100,,,4009,102
00536,4533,SIMETHICONE,80,,,2921322,28510
00054,8176,DEXAMETHASONE,2,,,27386,415
00009,3375,CLINDAMYCIN PHOSPHATE,12,,,20912,31
00264,1915,"GLYCERIN, ISOLEUCINE, LEUCINE, LYSINE, METHIONINE, PHENYLALANINE, THREONINE, TRYPTOPHAN, VALINE, ALANINE, GLYCINE, ARGININE, HISTIDINE, PROLINE, SERINE, CYSTEINE, SODIUM ACETATE, MAGNESIUM ACETATE, CALCIUM ACETATE, SODIUM CHLORIDE, POTASSIUM CHLORIDE, PHOSPHORIC ACID, AND POTASSIUM METABISULFITE",3; .21; .27; .22; .16; .17; .12; .046; .2; .21; .42; .29; .085; .34; .18; .014; .2; .054; .026; .12; .15; .041,,,3503782,507
00591,5319,PROMETHAZINE HYDROCHLORIDE,50,,,31137,690
00054,8179,DEXAMETHASONE,0.5,,,45264,776
